,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_entropy,bvp_ptp,bvp_pct_5,bvp_max,bvp_skewness,bvp_sum,bvp_mean,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,bvp_energy,bvp_iqr,bvp_n_below_mean,bvp_n_above_mean
0,0.16206060606060607 +/- 0.007870391796726271,0.4140606060606061 +/- 0.007210847863144654,0.008606060606060607 +/- 0.00473968843539809,-0.019151515151515162 +/- 0.0016751848437679203,0.013333333333333308 +/- 0.005894698868260764,0.0 +/- 0.0,-0.04290909090909091 +/- 0.0034582648770150313,0.013636363636363624 +/- 0.005462956477975762,-0.04230303030303032 +/- 0.0028913601071215663,-0.0018787878787878908 +/- 0.0006883525267636741,0.0015757575757575858 +/- 0.0024722518853783357,0.0015757575757575858 +/- 0.0024722518853783357,0.004424242424242453 +/- 0.0010159427038933526,0.009151515151515155 +/- 0.0044408157822357144,-0.028969696969696968 +/- 0.004862102089728865,0.00618181818181821 +/- 0.0012361259426891418,-0.00121212121212122 +/- 0.0022185460869967566,-0.021636363636363655 +/- 0.005359782899266813,0.1293939393939394 +/- 0.0029097221537351978,0.16860606060606056 +/- 0.0036038954538954184,0.018000000000000006 +/- 0.002764725994656271,0.018000000000000006 +/- 0.002764725994656271
