,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_entropy,bvp_ptp,bvp_pct_5,bvp_max,bvp_skewness,bvp_sum,bvp_mean,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,bvp_energy,bvp_iqr,bvp_n_below_mean,bvp_n_above_mean
0,0.2964487034949267 +/- 0.008550573737327719,0.45135287485907555 +/- 0.005825756682926163,0.0232243517474633 +/- 0.003146625870789825,0.03912063134160084 +/- 0.0027981225808322136,0.09892897406989849 +/- 0.0063687880213437785,0.0 +/- 0.0,0.021533258173618886 +/- 0.003116183756727243,0.15817361894024798 +/- 0.007126710543079632,0.011161217587373118 +/- 0.002653574362105925,0.006877113866967255 +/- 0.0028498815467338347,0.0023675310033821175 +/- 0.0007478297159764084,0.0023675310033821175 +/- 0.0007478297159764084,0.021082299887260382 +/- 0.0033746628065604955,0.01206313416009015 +/- 0.0025360139524694533,0.04763246899661775 +/- 0.003637926223283555,0.006144306651634668 +/- 0.0020549860353504213,0.0002818489289740378 +/- 0.0006787821070345022,-0.0029875986471252004 +/- 0.004381277914728981,0.014712514092446404 +/- 0.003122804731559086,0.02452085682074403 +/- 0.003048662296051854,0.034836527621195004 +/- 0.004094480224878214,0.034836527621195004 +/- 0.004094480224878214
