,bvp_pct_5,bvp_skewness,bvp_iqr_5_95,bvp_lineintegral,bvp_mean,bvp_min,bvp_sum,bvp_pct_95,bvp_entropy,bvp_energy,bvp_max,bvp_ptp,bvp_std,bvp_rms,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_n_below_mean,bvp_svd_entropy
0,0.030599214145383156 +/- 0.0026816569144830485,0.005255402750491201 +/- 0.0013004127991035309,0.002996070726915545 +/- 0.002329254558227784,0.0017190569744597538 +/- 0.0005914339184082841,0.0006876227897839038 +/- 0.0007350996830597208,0.00039292730844797674 +/- 0.004013103775209306,0.00029469548133597144 +/- 0.0003257981130015222,4.91159135560193e-05 +/- 0.0004633586017709385,0.0 +/- 0.0,0.0 +/- 0.0,-0.002455795677799577 +/- 0.0016871870370645963,-0.0027504911591355375 +/- 0.003849885646810501,-0.0033398821218074137 +/- 0.0018219289775040536,-0.003978388998035332 +/- 0.000805560877546983,-0.010068762278978372 +/- 0.0018799272307470228,-0.013310412573673857 +/- 0.005101675402584898,-0.015029469548133566 +/- 0.002274231218622846,-0.02121807465618857 +/- 0.003745712370321739,-0.022740667976424333 +/- 0.005225942434663974,-0.028929273084479335 +/- 0.002111984282907654,-0.031385068762278936 +/- 0.006443176727751823,-0.0385559921414538 +/- 0.004619246569568376
