,bvp_pct_5,bvp_skewness,bvp_iqr_5_95,bvp_lineintegral,bvp_mean,bvp_min,bvp_sum,bvp_pct_95,bvp_entropy,bvp_energy,bvp_max,bvp_ptp,bvp_std,bvp_rms,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_n_below_mean,bvp_svd_entropy
0,0.06242424242424248 +/- 0.004038383333080653,0.01527272727272735 +/- 0.001912695010673861,-0.003818181818181732 +/- 0.0017365513675023632,-0.025272727272727214 +/- 0.005963155930389394,0.00424242424242427 +/- 0.0009389050536260465,-0.011030303030302979 +/- 0.003963098842247719,0.012242424242424322 +/- 0.00232840881361196,-0.00012121212121209978 +/- 0.00024242424242419957,0.0 +/- 0.0,-6.060606060604989e-05 +/- 0.0001818181818181497,0.054181818181818234 +/- 0.005705988991970815,-0.0008484848484847874 +/- 0.0012770489397396939,-0.001030303030302926 +/- 0.0003880681356019933,-0.0003030303030302606 +/- 0.0007297936108358553,0.08036363636363641 +/- 0.006494753127087911,0.09981818181818189 +/- 0.0048865926655275675,0.08030303030303036 +/- 0.005763951812417237,-0.040121212121212044 +/- 0.006441372245132808,0.004484848484848513 +/- 0.002501789992793991,-0.014181818181818106 +/- 0.0055757575757575655,0.021030303030303066 +/- 0.0026145035891058143,0.0468484848484849 +/- 0.0046239683782333205
