,bvp_pct_5,bvp_skewness,bvp_iqr_5_95,bvp_lineintegral,bvp_mean,bvp_min,bvp_sum,bvp_pct_95,bvp_entropy,bvp_energy,bvp_max,bvp_ptp,bvp_std,bvp_rms,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_n_below_mean,bvp_svd_entropy
0,0.0 +/- 0.0,-0.0038730500268961522 +/- 0.0017645206527010992,-0.010220548682087128 +/- 0.0008333476807331874,0.0008068854222700872 +/- 0.0002689618074233624,0.0 +/- 0.0,-0.03765465303926839 +/- 0.002646234292899157,0.0 +/- 0.0,-0.00016137708445401744 +/- 0.00024650756831393875,0.0 +/- 0.0,0.0 +/- 0.0,-0.004948897256589535 +/- 0.000671866379601761,-0.0006993006993006978 +/- 0.0021790886606271077,-0.008230231307154357 +/- 0.0013829973246027288,0.0 +/- 0.0,0.0 +/- 0.0,0.008391608391608418 +/- 0.0032023401971247242,0.014523937600860704 +/- 0.004350202607672007,0.005164066702528269 +/- 0.006442519600464695,-0.04077461000537922 +/- 0.004102350933821972,-0.008929532006455044 +/- 0.0016173530261832205,-0.009521247982786418 +/- 0.007022118409993688,0.008768154922001115 +/- 0.003118565474047498
