,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,-0.010822998872604284 +/- 0.0012298435303986163,0.00907553551296505 +/- 0.002600963245785647,0.0006200676437429275 +/- 0.0026009632457856566,0.03275084554678692 +/- 0.002085682074408121,-0.008850056369785808 +/- 0.0018533576350364723,0.023337091319052983 +/- 0.0015167558113949925,0.0 +/- 0.0,0.019842164599774524 +/- 0.003054389444000909,-0.000901916572717032 +/- 0.0005748612754895819,0.010428410372040574 +/- 0.0023276012200747053,5.636978579480756e-05 +/- 0.0005317914956063693,-0.009921082299887252 +/- 0.000880524202469756,0.02649379932356256 +/- 0.0019527066601678327,-0.004509582863585127 +/- 0.00360061317309388,-0.0021420518602029426 +/- 0.0021509339378059725,0.01471251409244645 +/- 0.002316654181289126,0.051634723788049605 +/- 0.0037746717120142517,-0.00687711386696731 +/- 0.002782178732638795,-0.0015783540022548115 +/- 0.003380307632596401,-0.0014092446448703776 +/- 0.0018738185049148456,0.013866967305524235 +/- 0.0030689194112325105,-0.0062570462232243605 +/- 0.0019107611337856123
