,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,-0.001016042780748716 +/- 0.0003743315508021444,-0.00475935828877011 +/- 0.0006951871657753964,-0.0012299465240642403 +/- 0.0005374265038032855,-0.0009625668449198433 +/- 0.0010369368678965643,-0.001336898395721997 +/- 0.0006869108330837116,-0.004919786096256739 +/- 0.0011667071780358945,0.0 +/- 0.0,0.0008556149732619866 +/- 0.0006417112299465086,0.0 +/- 0.0,-0.0022994652406417627 +/- 0.0006785335583128048,0.0 +/- 0.0,-0.001978609625668515 +/- 0.0007581522395057687,-0.002459893048128403 +/- 0.0009323848007573547,-0.0016577540106952338 +/- 0.0008438360341208284,-0.0016577540106952448 +/- 0.0007351725713832906,0.0003743315508021094 +/- 0.00024505752379441054,0.001978609625668404 +/- 0.0012889808334966603,0.0009625668449197433 +/- 0.00172122748015304,0.0012299465240641293 +/- 0.0014158505128206934,-0.00021390374331553552 +/- 0.00026197751259716506,0.0008556149732619756 +/- 0.0018400695758379992,-0.003368983957219318 +/- 0.0005374265038032799
