,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,0.001569858712715888 +/- 0.001423492465592409,-0.00523286237571946 +/- 0.0010200726682165178,-0.010675039246467765 +/- 0.001327951600256359,0.009000523286237617 +/- 0.001319677677961104,0.004918890633176398 +/- 0.0009123807312487123,0.00041862899005761233 +/- 0.0006102513757033309,0.0 +/- 0.0,0.005808477237048704 +/- 0.0014698662381149418,0.0001569858712716199 +/- 0.00033506667909122793,0.0009419152276295639 +/- 0.0015130122757510266,0.00026164311878601465 +/- 0.0002616431187860146,0.006541077969649434 +/- 0.0009138801254093802,0.008372579801151293 +/- 0.0018867353613102927,0.0014652014652015155 +/- 0.0016179617827043777,-0.000523286237571885 +/- 0.0019011933149748834,0.009523809523809556 +/- 0.0014948044853046365,0.039455782312925236 +/- 0.001658082628755091,0.00544217687074835 +/- 0.001573343420028559,0.02946101517530092 +/- 0.0035107008095697626,-0.008267922553636786 +/- 0.0008372579801151359,0.01412872841444276 +/- 0.0008756253548237418,0.011355311355311393 +/- 0.0021326723047948503
