,bvp_n_below_mean,bvp_svd_entropy,bvp_pct_95,hrv_pct_95,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_pct_5,scl_iqr_5_95,scl_max,bvp_lineintegral,hrv_max,scl_mean,bvp_std,bvp_min,scr_pct_95,hrv_std,scl_iqr,hrv_svd_entropy,scl_std,hrv_lineintegral,scl_perm_entropy,scl_n_above_mean,hrv_kurtosis,scl_min,scl_ptp,scr_pct_5,bvp_ptp,bvp_energy,scr_n_above_mean,hrv_ptp,scr_perm_entropy,scl_n_sign_changes,bvp_mean,scr_peaks,scl_peaks,scr_n_sign_changes,bvp_entropy,hrv_n_sign_changes,bvp_sum,bvp_kurtosis,hrv_skewness,scr_entropy,bvp_iqr_5_95,scr_min,scl_n_below_mean,bvp_rms,scl_lineintegral,scl_kurtosis,scl_pct_5,hrv_peaks,scr_energy,scl_svd_entropy,hrv_n_below_mean,hrv_n_above_mean,scr_lineintegral,scr_n_below_mean,hrv_perm_entropy,scr_kurtosis,scr_rms,scr_max,scr_svd_entropy,scl_skewness,bvp_n_sign_changes,scr_mean,scr_skewness,scr_iqr,scl_pct_95,bvp_max,hrv_iqr_5_95,hrv_iqr,bvp_skewness,hrv_sum,scr_sum,scr_iqr_5_95,scr_ptp,scl_sum,scl_rms,scr_std,hrv_entropy,scl_entropy,hrv_min,hrv_rms,scl_energy,hrv_energy,hrv_pct_5,hrv_mean
0,0.01689849067771526 +/- 0.00416947259911664,0.00029594554601948265 +/- 0.002222549080262641,-0.00446877774489497 +/- 0.0010204758596961442,0.005622965374371081 +/- 0.001610117846550529,0.011897010949985165 +/- 0.0017144419482640224,0.01894051494525003 +/- 0.0038903052323539565,0.01186741639538319 +/- 0.0022633546972475804,-0.016424977804084095 +/- 0.0016005702613779084,-0.006540396567031703 +/- 0.0010542475957713746,0.0009470257472624533 +/- 0.001189686371248428,0.001390944066291766 +/- 0.0013500437677368422,-0.005800532701982874 +/- 0.000992190270153338,-0.005297425273749656 +/- 0.0015460145470978324,-5.918910920396092e-05 +/- 0.0018661003575536606,-0.006007694584196544 +/- 0.0015662762500620686,-0.010713228765907124 +/- 0.0017041941460654588,0.004054453980467543 +/- 0.0012133767386800977,0.00014797277300971913 +/- 0.0010358094110683954,-0.0010949985202723168 +/- 0.0012348414350414586,-0.0022491861497484942 +/- 0.0013445181049542012,0.0026339153595737906 +/- 0.0012656646806950406,-0.006155667357206329 +/- 0.002740653898263442,-0.00029594554601957145 +/- 0.0004185302049047654,0.00032554010062147977 +/- 0.0004478468763072294,0.0008878366380585701 +/- 0.0006207806144836799,0.0056229653743710695 +/- 0.0012899967278901326,-0.005327019828351609 +/- 0.0009725763080884928,0.00109499852027225 +/- 0.0005776626604303872,-0.009381473808819218 +/- 0.002154719342914147,-0.007073098549866874 +/- 0.001293048373776495,0.000976620301864428 +/- 0.0009639832775911418,0.00023675643681558833 +/- 0.0012471919210243218,0.00038472920982538514 +/- 0.0006214856466410068,0.0032258064516128447 +/- 0.00036124757667160346,-0.00026635099141759656 +/- 0.00020716188221370384,5.918910920390541e-05 +/- 0.00011837821840781082,0.0 +/- 0.0,2.9594554601952706e-05 +/- 8.878366380585811e-05,0.0 +/- 0.0,0.0 +/- 0.0,-8.878366380586922e-05 +/- 0.00023114086048852707,-0.00272269902337976 +/- 0.0010234753753057277,-0.0008582420834566951 +/- 0.000627097369056468,-0.0003847292098254185 +/- 0.00029742159281214087,-0.0062444510210121875 +/- 0.0016071232888293114,-5.918910920391651e-05 +/- 0.00022146536766938887,-0.0006214856466410845 +/- 0.000654434577907581,-0.0063332346848180236 +/- 0.0011926275039721961,0.0020716188221366894 +/- 0.0007003349846818003,0.0006214856466410068 +/- 0.0005528719056605228,0.0012133767386800609 +/- 0.0009493350063536638,0.0011245930748742029 +/- 0.0004735128736312433,-0.00381769754365201 +/- 0.0012794297911344714,-0.0037881029890500574 +/- 0.001040449590485151,0.00035513465522341026 +/- 0.0006036128456458109,-0.0005031074282332626 +/- 0.0005926304940663532,-0.0006214856466410845 +/- 0.0012162605852639797,-0.001716484166913368 +/- 0.0008956937526144589,0.00044391831902926835 +/- 0.0007857897630868351,-2.9594554601974908e-05 +/- 0.0007303322094852536,0.00455756140870075 +/- 0.0012569849412012715,0.0010654039656702863 +/- 0.0010686871906047798,0.00035513465522342137 +/- 0.0011522889809962667,0.0011541876294761555 +/- 0.00036124757667160346,0.0029298609055933176 +/- 0.00144650481324057,0.003225806451612856 +/- 0.0010374991502194863,0.0015981059485054461 +/- 0.0005799324635177588,-0.002367564368156316 +/- 0.001375430605341488,-0.00381769754365201 +/- 0.001118736796178482,-0.006510802012429762 +/- 0.001615548276289596,0.0013021604024858967 +/- 0.001611205396722846,-0.0011245930748743026 +/- 0.0006179524420781712,0.002604320804971838 +/- 0.0011446628946915282,0.004320804971885117 +/- 0.001177848401428395,-0.0018940514945250731 +/- 0.001249997755663978,5.9189109203861e-05 +/- 0.0015366386488010978,0.0005327019828351154 +/- 0.0009617091926174845,-0.00029594554601958256 +/- 0.0013432146455058188,0.0012725658478839551 +/- 0.0016951765009315925,0.000562296537437068 +/- 0.0009943946502759305,0.002278780704350358 +/- 0.001161751194222561,-0.0019532406037289785 +/- 0.0011778484014283723,0.0008878366380585479 +/- 0.0014797277300976752,0.0009470257472624644 +/- 0.001361349511689852,-0.0009174311926606005 +/- 0.0011647628679582658,-0.0009174311926606227 +/- 0.0010707340938221838,-0.0015981059485055348 +/- 0.0010353865454001874,0.002308375258952311 +/- 0.0010897870754378002
