,bvp_svd_entropy,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_n_above_mean,bvp_pct_95,bvp_pct_5,hrv_lineintegral,bvp_rms,scl_max,scl_min,scl_ptp,bvp_n_sign_changes,scl_entropy,hrv_max,scl_svd_entropy,scl_mean,hrv_svd_entropy,scl_pct_95,bvp_skewness,hrv_iqr_5_95,scl_iqr,scr_ptp,scl_pct_5,scl_rms,bvp_iqr_5_95,scl_std,bvp_std,bvp_max,bvp_energy,hrv_iqr,scr_max,hrv_entropy,scl_skewness,scl_iqr_5_95,bvp_kurtosis,hrv_ptp,hrv_kurtosis,bvp_lineintegral,scr_rms,scl_kurtosis,scr_min,hrv_n_above_mean,hrv_pct_95,bvp_sum,scl_peaks,scr_n_sign_changes,bvp_entropy,scr_peaks,hrv_n_sign_changes,scl_n_below_mean,hrv_std,scr_pct_5,scr_energy,scl_sum,scl_perm_entropy,scr_n_below_mean,bvp_mean,scr_sum,scr_skewness,hrv_peaks,scr_entropy,scl_n_sign_changes,bvp_iqr,scr_n_above_mean,hrv_n_below_mean,scr_svd_entropy,scr_std,scr_iqr,scr_kurtosis,hrv_skewness,scl_n_above_mean,scl_lineintegral,scr_perm_entropy,bvp_min,scr_pct_95,hrv_perm_entropy,scr_iqr_5_95,bvp_ptp,scr_mean,scr_lineintegral,scl_energy,hrv_rms,hrv_min,hrv_mean,hrv_sum,hrv_pct_5,hrv_energy
0,0.007755824240636944 +/- 0.001498187649174927,0.02485992332645235 +/- 0.0026012968670009367,0.012297257446181032 +/- 0.0013581337587342016,-0.008758478324977902 +/- 0.0022188032209940196,0.02642288410498376 +/- 0.003107505720393867,0.004335004423473876 +/- 0.002725376903700872,-0.0035387791212032173 +/- 0.0010954984146863275,0.009141846063108194 +/- 0.0029430787260099306,-0.001592450604541451 +/- 0.0015163621506555603,-0.009230315541138323 +/- 0.0017248397305679405,-0.003568268947213238 +/- 0.0012884725611886705,-0.006458271896195844 +/- 0.001853172202107319,-0.000619286346210568 +/- 0.0019581333295233382,0.0071660277204363965 +/- 0.0014022404515445267,-0.0025066352108522928 +/- 0.0017157402781231268,0.004069595989383623 +/- 0.0015140663701555244,-0.017811854910056057 +/- 0.0012594607197913591,8.8469478030051e-05 +/- 0.001929500183185544,0.00026540843409019745 +/- 0.0018995202495060773,-0.003804187555293459 +/- 0.0008177779194256696,0.0015924506045414065 +/- 0.0011884070586617318,-0.0023886759068121655 +/- 0.0013019015072040078,-0.000973164258330883 +/- 0.0007807845647227111,-0.010645827189619605 +/- 0.0014292681587794235,-0.012651135358301424 +/- 0.001815241922325256,-0.004335004423473931 +/- 0.0013581337587342335,-0.0016219404305514607 +/- 0.0007009651621353263,-0.00047183721616044226 +/- 0.0008668203159362227,-0.003273370687112953 +/- 0.002694569816930081,0.004246534945443803 +/- 0.0018519986397059836,0.00023591860808018782 +/- 0.0008827266026007391,-0.00014744913005015903 +/- 0.0011740506775225128,0.0012680625184311011 +/- 0.0013517153213053231,-0.0010911235623709882 +/- 0.0005756184398685619,0.0006487761722205332 +/- 0.0011018308282081607,0.0005603066941904711 +/- 0.0012817053265762727,0.0010911235623709326 +/- 0.0007581810753277749,0.0010911235623709437 +/- 0.0006192863462105554,-0.01347685048658217 +/- 0.002118552056108737,-0.0006782659982306316 +/- 0.001358133758734221,0.00035387791212029287 +/- 0.00028894010531207276,-8.846947803010652e-05 +/- 0.00018882701968248977,-0.0014744913005013348 +/- 0.0006043615904429022,-0.007519905632556778 +/- 0.001273537179692659,0.00038336773813031356 +/- 0.0005905333056473178,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001769389560601242 +/- 0.00035387791212031314,0.0011795930404010391 +/- 0.0014507076232673562,-0.00026540843409027514 +/- 0.0003078828224390992,0.004718372161604212 +/- 0.0009601191740548313,-0.014332055440872914 +/- 0.0015106161574598262,-0.0006487761722205998 +/- 0.0006698800761781472,0.0006487761722205554 +/- 0.0006157656448782303,0.000589796520200514 +/- 0.00022842721003878632,0.010439398407549382 +/- 0.0008567289322520556,-0.00020642878207022264 +/- 0.00039674503235251763,-0.00017693895606017972 +/- 0.00046064580807470094,-0.0006782659982306316 +/- 0.00032438808611029635,-3.3306690738754695e-17 +/- 0.0005107787695573294,-0.008109702152757314 +/- 0.0012033149963493557,5.89796520200192e-05 +/- 0.0003439075137036378,0.0006487761722205442 +/- 0.0006567696092987311,0.0016219404305514052 +/- 0.0005934713004275506,-0.004629902683574216 +/- 0.0011725682897122463,-0.0005013270421704741 +/- 0.001468877547084899,-0.001002654084340926 +/- 0.0005141726857612055,-4.4408920985006264e-17 +/- 0.0005595301079625566,0.0006487761722205554 +/- 0.0005868401280487366,0.003981126511353561 +/- 0.0014700611714083967,-0.0008257151282807685 +/- 0.00031761514639543244,-0.0021822471247419763 +/- 0.001621672319064282,0.001415511648481238 +/- 0.0012497564199597355,0.00041285756414034537 +/- 0.0007247540977555058,0.0019463285166617106 +/- 0.0012385726924210977,-0.002683574166912439 +/- 0.001623012433596808,0.00011795930404006061 +/- 0.001202953586220633,0.006694190504275987 +/- 0.0014084286565920865,-0.004600412857564162 +/- 0.0023227801436172552,-0.009023886759068133 +/- 0.0014216420870768551,-0.009053376585078177 +/- 0.0019295001831855624,-0.00041285756414038977 +/- 0.0011512368797371192,-0.0010911235623710103 +/- 0.0010472002892695017,-0.007490415806546758 +/- 0.0024574068600412653,0.0013270421704511647 +/- 0.0012528838564581399
