,bvp_n_below_mean,bvp_svd_entropy,bvp_pct_95,hrv_pct_95,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_pct_5,scl_iqr_5_95,scl_max,bvp_lineintegral,hrv_max,scl_mean,bvp_std,bvp_min,scr_pct_95,hrv_std,scl_iqr,hrv_svd_entropy,scl_std,hrv_lineintegral,scl_perm_entropy,scl_n_above_mean,hrv_kurtosis,scl_min,scl_ptp,scr_pct_5,bvp_ptp,bvp_energy,scr_n_above_mean,hrv_ptp,scr_perm_entropy,scl_n_sign_changes,bvp_mean,scr_peaks,scl_peaks,scr_n_sign_changes,bvp_entropy,hrv_n_sign_changes,bvp_sum,bvp_kurtosis,hrv_skewness,scr_entropy,bvp_iqr_5_95,scr_min,scl_n_below_mean,bvp_rms,scl_lineintegral,scl_kurtosis,scl_pct_5,hrv_peaks,scr_energy,scl_svd_entropy,hrv_n_below_mean,hrv_n_above_mean,scr_lineintegral,scr_n_below_mean,hrv_perm_entropy,scr_kurtosis,scr_rms,scr_max,scr_svd_entropy,scl_skewness,bvp_n_sign_changes,scr_mean,scr_skewness,scr_iqr,scl_pct_95,bvp_max,hrv_iqr_5_95,hrv_iqr,bvp_skewness,hrv_sum,scr_sum,scr_iqr_5_95,scr_ptp,scl_sum,scl_rms,scr_std,hrv_entropy,scl_entropy,hrv_min,hrv_rms,scl_energy,hrv_energy,hrv_pct_5,hrv_mean
0,0.02121122599704579 +/- 0.0019408056373006505,0.0 +/- 0.001353788979307479,-0.0009748892171344114 +/- 0.0015353366570382528,0.0015657311669128426 +/- 0.0011136234460839389,-0.008035450516986665 +/- 0.0017011734178892636,0.029955686853766615 +/- 0.0034759388077005232,0.003958641063515489 +/- 0.0009904315872520015,-0.0012112259970457838 +/- 0.0011701803438900003,-0.002688330871491862 +/- 0.0010606394724381773,0.002688330871491862 +/- 0.0011167538062886678,0.00587887740029539 +/- 0.00116269829566643,0.0010930576070900977 +/- 0.0011521418020679407,-0.007267355982274704 +/- 0.0007726261052066146,0.0011816838995568624 +/- 0.001196363765513529,-0.007858197932053135 +/- 0.001478286086049836,-0.005140324963072351 +/- 0.0010667929149345758,0.0015066469719349994 +/- 0.0011167538062886678,-0.0010930576070900977 +/- 0.0008965430372521973,0.0019202363367799014 +/- 0.0013618234058039645,-0.0016248153618906858 +/- 0.001067201882906254,0.003279172821270293 +/- 0.000786619022493015,0.0010930576070900977 +/- 0.0014891678772382267,0.0001477104874446078 +/- 0.0004624069672820811,2.954209748892156e-05 +/- 0.00030842855270045774,2.954209748892156e-05 +/- 0.00030842855270045774,0.0018316100443131367 +/- 0.0009690528488541588,0.0010339734121122546 +/- 0.0007266395200146989,-0.0005612998522895096 +/- 0.0005193026833455495,-0.0019497784342688228 +/- 0.0008165598204481643,-0.0005022156573116666 +/- 0.0013082180103683551,-0.0005908419497784312 +/- 0.0002954209748892156,0.0001477104874446078 +/- 0.0011908800219052448,2.954209748892156e-05 +/- 0.00030842855270045774,8.862629246676468e-05 +/- 0.0001353788979307479,0.00017725258493352935 +/- 0.0003783234409118355,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003249630723781372 +/- 0.000360607256003948,0.0009453471196454899 +/- 0.0009690528488541588,-0.0023338257016248033 +/- 0.0006794682422451959,-0.00017725258493352935 +/- 0.0002707577958614958,-0.00815361890694235 +/- 0.0013356164910436935,-0.00011816838995568624 +/- 0.00019596010578170652,0.00017725258493352935 +/- 0.0006499261447562743,-0.004756277695716371 +/- 0.0009838006384252067,0.0013589364844903916 +/- 0.0004978522761108605,0.0004135893648449018 +/- 0.0006224906205525958,0.007976366322008831 +/- 0.0013473269425100746,0.00011816838995568624 +/- 0.0001447261295588281,-0.0038109305760708812 +/- 0.0004470530561424365,0.002688330871491862 +/- 0.0011167538062886676,-0.00011816838995568624 +/- 0.0005937888107013789,-0.0003840472673559803 +/- 0.00039744827317795097,-0.0039881831610044105 +/- 0.0010589925157420872,-0.0003840472673559803 +/- 0.00018916172045591774,0.0012407680945347055 +/- 0.00028945225911765614,0.0005908419497784312 +/- 0.0004763520087620979,0.0002954209748892156 +/- 0.0006864963095197749,-0.0023633677991137247 +/- 0.0006336074029402394,-0.0004135893648449018 +/- 0.0007726261052066147,-2.954209748892156e-05 +/- 0.0005674851613677532,-0.002806499261447548 +/- 0.0013682169780690518,-0.0014180206794682348 +/- 0.0007680945347119606,0.0003249630723781372 +/- 0.0006532745757015028,-0.0025997045790250974 +/- 0.0004538343130202994,-0.0028360413589364696 +/- 0.0013356164910436935,-0.003545051698670587 +/- 0.0013856471964027784,0.0004135893648449018 +/- 0.0016083494935085528,-0.0007976366322008821 +/- 0.0007361852758863839,0.0006499261447562743 +/- 0.000854170298067999,-0.0038404726735598027 +/- 0.0007473625193898642,-0.002392909896602646 +/- 0.0008192274519268522,-0.002806499261447548 +/- 0.0008277060990323088,0.0012407680945347055 +/- 0.00047267355982274497,-0.0023633677991137247 +/- 0.0011668193594169215,-0.0029837518463810774 +/- 0.0011850027249708404,-0.0005612998522895096 +/- 0.0011399575410088413,-0.0015952732644017643 +/- 0.0008480177308364696,0.0016543574593796072 +/- 0.0013869063036106872,0.002481536189069411 +/- 0.0012822767748425755,0.0004431314623338234 +/- 0.0008984878183601459,-0.0037813884785819598 +/- 0.0008743662385198621,0.001004431314623333 +/- 0.0013742633204860202,0.0030723781388478423 +/- 0.0011380419665735966,0.0010339734121122546 +/- 0.0012689353970407337
