,accy_pct_5,accy_mean,accy_sum,accy_min,accy_pct_95,accz_ptp,accx_svd_entropy,accy_std,accz_lineintegral,accy_n_sign_changes,accx_n_sign_changes,accx_max,accy_peaks,accy_iqr_5_95,accz_pct_95,accz_rms,accx_lineintegral,accx_iqr_5_95,accx_energy,accx_entropy,accz_min,accz_svd_entropy,accz_energy,accy_n_below_mean,accx_mean,accx_pct_95,accz_std,accz_max,accx_sum,accy_skewness,accz_n_below_mean,accy_svd_entropy,accx_rms,accy_kurtosis,accx_min,accz_peaks,accz_n_above_mean,accz_entropy,accy_rms,accy_n_above_mean,accy_energy,accx_n_below_mean,accy_ptp,accz_kurtosis,accy_entropy,accx_n_above_mean,accz_perm_entropy,accx_kurtosis,accz_iqr_5_95,accx_iqr,accx_peaks,accx_skewness,accx_std,accz_n_sign_changes,accz_skewness,accx_ptp,accz_iqr,accy_iqr,accy_lineintegral,accx_pct_5,accx_perm_entropy,accy_perm_entropy,accz_mean,accy_max,accz_pct_5,accz_sum
0,0.0014430785676108671 +/- 0.0002449265470313243,0.0012292891501870184 +/- 0.000719060611815801,0.0012292891501870296 +/- 0.0006346521692698092,0.00032068412613570627 +/- 0.00026183749254759983,0.0013361838588989428 +/- 0.0013782786700403732,0.00032068412613570627 +/- 0.00026183749254759983,-0.0001068947087119465 +/- 0.0003999633764589848,0.0 +/- 0.0,0.0009086050240512455 +/- 0.0002449265470313243,0.00016034206306785314 +/- 0.0002449265470312734,0.0015499732763227913 +/- 0.00016034206306788642,0.00016034206306785314 +/- 0.00024492654703127343,0.00026723677177975524 +/- 0.00026723677177975524,0.00048102618920355946 +/- 0.00016034206306785314,0.0004275788348476306 +/- 0.0003999633764589729,0.0002137894174238042 +/- 0.00026183749254759983,0.0 +/- 0.0,0.0 +/- 0.0,0.00016034206306785314 +/- 0.0002449265470312734,0.0 +/- 0.0,0.00048102618920355946 +/- 0.00016034206306785314,0.0 +/- 0.0,0.0002137894174238042 +/- 0.00026183749254759983,0.0 +/- 0.0,5.344735435595105e-05 +/- 0.00016034206306785314,0.0009086050240512455 +/- 0.0002449265470313243,0.0 +/- 0.0,0.000748262960983359 +/- 0.0002618374925476542,0.000694815606627397 +/- 0.0002449265470313243,0.0002137894174238042 +/- 0.00026183749254759983,0.0 +/- 0.0,0.00032068412613570627 +/- 0.00026183749254759983,0.0001068947087119021 +/- 0.0002137894174238042,0.0 +/- 0.0,0.00037413148049165735 +/- 0.0002449265470312734,0.0002137894174238042 +/- 0.00026183749254759983,0.0 +/- 0.0,0.00037413148049165735 +/- 0.0002449265470312734,0.0 +/- 0.0,0.0 +/- 0.0,0.00048102618920355946 +/- 0.00016034206306785314,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001068947087119021 +/- 0.0002137894174238042,0.00026723677177975524 +/- 0.00026723677177975524,5.344735435595105e-05 +/- 0.00016034206306785314,0.0 +/- 0.0,0.0 +/- 0.0,0.00037413148049166847 +/- 0.00034223005010327484,5.344735435595105e-05 +/- 0.00016034206306785314,0.0 +/- 0.0,0.0 +/- 0.0,0.00032068412613570627 +/- 0.00026183749254759983,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.344735435595105e-05 +/- 0.00016034206306785314,0.0004275788348476306 +/- 0.0003999633764589729,0.0019775521111704665 +/- 0.00041743718203668455,0.0001068947087119021 +/- 0.0002137894174238042,0.0008017103153393323 +/- 0.00043090634678239343,-0.0006413682522715458 +/- 0.00021378941742384862,0.0006413682522714348 +/- 0.00021378941742384862
