,accy_pct_95,accz_lineintegral,accx_lineintegral,accx_svd_entropy,accz_ptp,accy_sum,accx_n_sign_changes,accz_mean,accx_sum,accz_perm_entropy,accx_pct_95,accz_min,accy_n_sign_changes,accx_peaks,accz_skewness,accx_iqr_5_95,accx_energy,accx_min,accz_svd_entropy,accz_sum,accy_rms,accz_energy,accz_std,accy_svd_entropy,accz_peaks,accz_entropy,accz_kurtosis,accz_n_above_mean,accz_n_sign_changes,accz_rms,accz_n_below_mean,accz_pct_95,accz_iqr_5_95,accz_iqr,accx_ptp,accx_kurtosis,accx_n_above_mean,accx_pct_5,accy_n_above_mean,accy_iqr,accy_iqr_5_95,accy_lineintegral,accz_max,accy_entropy,accx_entropy,accy_mean,accy_min,accy_peaks,accy_energy,accy_kurtosis,accx_mean,accx_max,accx_skewness,accx_n_below_mean,accy_std,accy_ptp,accx_rms,accz_pct_5,accy_pct_5,accx_iqr,accy_max,accx_std,accy_skewness,accy_n_below_mean,accx_perm_entropy,accy_perm_entropy
0,0.10193615907901621 +/- 0.005045304361358021,0.0025641025641025437 +/- 0.0010320817856261629,0.09837781266352695 +/- 0.005448211443148233,0.001831501831501836 +/- 0.0006301200721502859,0.0 +/- 0.0,0.0 +/- 0.0,-0.00047095761381474863 +/- 0.0008582532426403382,0.0 +/- 0.0,0.0 +/- 0.0,0.00999476713762426 +/- 0.003254907700697852,0.0034013605442176796 +/- 0.0008190725192306928,0.0 +/- 0.0,0.011773940345368916 +/- 0.003480935294518597,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03343799058084773 +/- 0.0024144996326654865,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.019937205651491364 +/- 0.002072768427036979,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010465724751438366 +/- 0.00020931449502876732,0.0 +/- 0.0,0.0 +/- 0.0,0.007901622187336487 +/- 0.002832037494031344,0.0024071166928309575 +/- 0.000479599758760426,0.0 +/- 0.0,0.0 +/- 0.0,0.00031397174254316207 +/- 0.0003471088215965893,0.0 +/- 0.0,0.004238618524332794 +/- 0.0025576869513029682,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.015489272632129769 +/- 0.0015906524493532865,0.0 +/- 0.0,0.0 +/- 0.0,0.001151229722658309 +/- 0.000959199517520847,0.0 +/- 0.0,0.0 +/- 0.0,0.007849293563579296 +/- 0.0016043652241502823,0.0 +/- 0.0,0.0 +/- 0.0,0.02386185243328103 +/- 0.004061456391822541,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.010518053375196235 +/- 0.0019502506701814866,0.03490319204604919 +/- 0.003930224538069156,0.03390894819466248 +/- 0.0032409968743489343,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.22119309262166403 +/- 0.009425110040921164,0.012820512820512808 +/- 0.0030083270228790666
