,accz_energy,accx_mean,accx_sum,accx_energy,accy_energy,accz_svd_entropy,accz_rms,accx_std,accx_svd_entropy,accz_peaks,accx_rms,accy_peaks,accy_pct_5,accy_sum,accy_mean,accz_perm_entropy,accx_iqr,accz_min,accx_peaks,accx_pct_95,accy_n_below_mean,accz_iqr_5_95,accz_iqr,accz_pct_5,accz_ptp,accx_min,accy_iqr,accy_iqr_5_95,accx_max,accy_std,accx_iqr_5_95,accz_n_above_mean,accx_entropy,accz_max,accy_max,accy_n_sign_changes,accy_svd_entropy,accy_entropy,accx_n_below_mean,accz_skewness,accz_kurtosis,accy_perm_entropy,accz_lineintegral,accx_n_above_mean,accx_n_sign_changes,accy_pct_95,accy_ptp,accx_pct_5,accy_kurtosis,accy_skewness,accy_min,accz_n_below_mean,accx_kurtosis,accx_skewness,accy_rms,accy_n_above_mean,accz_entropy,accz_pct_95,accx_perm_entropy,accz_n_sign_changes,accx_ptp,accy_lineintegral,accx_lineintegral,accz_std,accz_mean,accz_sum
0,0.4331325301204819 +/- 0.00950968060755237,0.3990963855421687 +/- 0.008374360707504736,0.32078313253012053 +/- 0.006302310483750378,0.34349397590361447 +/- 0.008670514385697378,0.17433734939759038 +/- 0.00598299229780006,0.0868072289156627 +/- 0.005247883536089706,0.008855421686747023 +/- 0.001501197083659893,0.00036144578313256347 +/- 0.000399593348235616,0.009638554216867523 +/- 0.0018858404629516206,0.075421686746988 +/- 0.00745529084549637,0.018734939759036173 +/- 0.002932070728587452,0.08265060240963859 +/- 0.003855421686746977,0.024698795180722943 +/- 0.0022378524844586523,0.002590361445783185 +/- 0.0007643721409909432,0.002590361445783185 +/- 0.0007643721409909432,0.2040361445783133 +/- 0.008229233178442708,0.0025301204819277445 +/- 0.0006488150370041648,0.0037951807228916003 +/- 0.0009732225555062433,0.006626506024096435 +/- 0.001547618382971707,0.0025903614457831623 +/- 0.00054216867469881,0.006445783132530159 +/- 0.0011758567045748877,0.004156626506024131 +/- 0.0005003990278866484,0.003915662650602447 +/- 0.0006735144510541569,0.003433734939759092 +/- 0.0008540630649854073,0.004156626506024119 +/- 0.0007831325301204809,4.4408920985006264e-17 +/- 0.0008935178900115158,0.0006024096385542799 +/- 0.00026940578042166974,0.0 +/- 0.0,0.009096385542168706 +/- 0.0010589395079064453,0.031325301204819314 +/- 0.002051733297099571,0.0013253012048192957 +/- 0.0011987800447067713,0.001626506024096419 +/- 0.0007153218124721535,0.0022289156626506545 +/- 0.0008955463100794411,0.003012048192771122 +/- 0.0003809973084539983,0.01855421686746992 +/- 0.0017829697092709444,0.004578313253012079 +/- 0.0014557886715174217,0.00042168674698799257 +/- 0.0003857303757489917,0.0022891566265060615 +/- 0.001314302664413928,0.0006626506024096868 +/- 0.00042168674698796085,0.0007831325301205338 +/- 0.0004704969684281014,6.02409638554291e-05 +/- 0.0001807228915662873,0.07144578313253017 +/- 0.00833505087056771,0.009518072289156687 +/- 0.0015192193027612662,0.0012048192771084488 +/- 0.0007127806967589837,0.001626506024096408 +/- 0.0010451416610179284,0.008493975903614493 +/- 0.0017344795239624192,0.0006024096385542465 +/- 0.0007127806967589932,0.003674698795180775 +/- 0.001276483138579351,0.0 +/- 0.0,0.0009638554216867878 +/- 0.0008604130636798833,0.003373493975903641 +/- 0.0003995933482355893,0.00024096385542170528 +/- 0.0003995933482356127,0.0018674698795181134 +/- 0.0006842058247952167,0.00036144578313256347 +/- 0.000399593348235616,0.0845783132530121 +/- 0.005342120307806099,0.0024096385542168976 +/- 0.0007127806967589932,0.0016265060240964301 +/- 0.00054216867469881,0.0034337349397590812 +/- 0.000764372140990931,-0.00042168674698792594 +/- 0.0009351912467626592,0.004638554216867497 +/- 0.0007153218124721516,0.003915662650602436 +/- 0.0006735144510541619,0.22530120481927715 +/- 0.006237194749660145,0.003493975903614499 +/- 0.0006488150370041649,0.02813253012048198 +/- 0.0027480710187848317,0.008915662650602441 +/- 0.002012444950420484,0.008915662650602441 +/- 0.002012444950420484
