,accy_pct_5,accy_mean,accy_sum,accy_min,accy_pct_95,accz_ptp,accx_svd_entropy,accy_std,accz_lineintegral,accy_n_sign_changes,accx_n_sign_changes,accx_max,accy_peaks,accy_iqr_5_95,accz_pct_95,accz_rms,accx_lineintegral,accx_iqr_5_95,accx_energy,accx_entropy,accz_min,accz_svd_entropy,accz_energy,accy_n_below_mean,accx_mean,accx_pct_95,accz_std,accz_max,accx_sum,accy_skewness,accz_n_below_mean,accy_svd_entropy,accx_rms,accy_kurtosis,accx_min,accz_peaks,accz_n_above_mean,accz_entropy,accy_rms,accy_n_above_mean,accy_energy,accx_n_below_mean,accy_ptp,accz_kurtosis,accy_entropy,accx_n_above_mean,accz_perm_entropy,accx_kurtosis,accz_iqr_5_95,accx_iqr,accx_peaks,accx_skewness,accx_std,accz_n_sign_changes,accz_skewness,accx_ptp,accz_iqr,accy_iqr,accy_lineintegral,accx_pct_5,accx_perm_entropy,accy_perm_entropy,accz_mean,accy_max,accz_pct_5,accz_sum
0,-0.0009419152276294751 +/- 0.0012987622863412935,0.0014652014652015044 +/- 0.0010672986946295665,-0.0008895866038722943 +/- 0.0007040096309300938,-0.0006279434850863131 +/- 0.00045619036562434464,0.021925693354264808 +/- 0.0018043892882853526,-0.00041862899005753464 +/- 0.0006942176431931735,0.0007326007326007745 +/- 0.0004186289900575735,-0.00047095761381472646 +/- 0.0005943389163579574,-0.0032967032967032737 +/- 0.0005756148613291495,0.000889586603872361 +/- 0.00047095761381474744,-0.0006279434850863019 +/- 0.0006102513757033271,5.2328623757236235e-05 +/- 0.0007918757692528483,-0.0002093144950287451 +/- 0.0004186289900575735,5.2328623757225136e-05 +/- 0.0006387522561870088,-0.0037676609105180225 +/- 0.0011174336213533732,0.0013605442176870986 +/- 0.000479599758760392,-5.232862375715852e-05 +/- 0.0005943389163579604,1.1102230246251566e-17 +/- 0.0002340207197802076,0.0013605442176870986 +/- 0.0007474022426523038,0.0003663003663004094 +/- 0.00033506667909122793,0.001517530088958685 +/- 0.0006387522561869851,-0.0005756148613291101 +/- 0.0007193996381406286,0.0004709576138147931 +/- 0.0005463268712145899,0.0005756148613291989 +/- 0.0003663003663003777,0.0025117739403453855 +/- 0.0006102513757033385,5.2328623757236235e-05 +/- 0.0007193996381406333,-5.2328623757169625e-05 +/- 0.00043467419481518077,-0.0002616431187859369 +/- 0.0007849293563579366,0.0009419152276295417 +/- 0.000563596526126061,0.0001569858712716199 +/- 0.00047095761381477335,-0.00041862899005753464 +/- 0.00039159156324162234,5.2328623757225136e-05 +/- 0.0006802721088435339,0.0021454735740450313 +/- 0.0011088236577926258,-0.00010465724751436145 +/- 0.0003915915632416579,0.00020931449502881172 +/- 0.0006701333581824056,0.0013082155939299067 +/- 0.0005850517994504568,-0.0005232862375719293 +/- 0.00040533577668314417,-0.0015698587127158325 +/- 0.0004053357766831585,-0.0003139717425431288 +/- 0.0007831831264833055,0.0004709576138147931 +/- 0.0005943389163579633,0.00010465724751443917 +/- 0.0007326007326007331,-0.0003663003663003317 +/- 0.00040869961674027294,0.00026164311878601465 +/- 0.0002616431187860146,0.0003663003663004205 +/- 0.0002397998793802469,0.00010465724751440586 +/- 0.00020931449502881172,-0.00031397174254315096 +/- 0.00041862899005753464,-5.2328623757180724e-05 +/- 0.0017109139428855826,0.00026164311878600354 +/- 0.0005850517994505065,0.0007849293563579662 +/- 0.0004824460731184189,0.000523286237571996 +/- 0.0005732313527003345,0.0010465724751439476 +/- 0.0005732313527002941,0.0001569858712716088 +/- 0.00023979987938024688,-0.00031397174254313984 +/- 0.0004795997587604114,-5.232862375719183e-05 +/- 0.00015698587127157548,0.0007849293563579774 +/- 0.00035103107967029897,-0.00010465724751435035 +/- 0.000563596526126061,-5.232862375715852e-05 +/- 0.0004936672491918755,0.00041862899005761233 +/- 0.0006102513757033309,-0.0005232862375719183 +/- 0.0004053357766831155,-0.0005232862375719072 +/- 0.0006619105515789489,5.2328623757236235e-05 +/- 0.0011332500171484907,0.0007849293563579552 +/- 0.0014846950245014248,0.000889586603872361 +/- 0.00040869961674027294,0.004552590266876011 +/- 0.0012394264031739355,0.00235478806907381 +/- 0.0006301200721503089,0.001936159079016253 +/- 0.0006213679794368438
