,accy_pct_95,accz_lineintegral,accx_lineintegral,accx_svd_entropy,accz_ptp,accy_sum,accx_n_sign_changes,accz_mean,accx_sum,accz_perm_entropy,accx_pct_95,accz_min,accy_n_sign_changes,accx_peaks,accz_skewness,accx_iqr_5_95,accx_energy,accx_min,accz_svd_entropy,accz_sum,accy_rms,accz_energy,accz_std,accy_svd_entropy,accz_peaks,accz_entropy,accz_kurtosis,accz_n_above_mean,accz_n_sign_changes,accz_rms,accz_n_below_mean,accz_pct_95,accz_iqr_5_95,accz_iqr,accx_ptp,accx_kurtosis,accx_n_above_mean,accx_pct_5,accy_n_above_mean,accy_iqr,accy_iqr_5_95,accy_lineintegral,accz_max,accy_entropy,accx_entropy,accy_mean,accy_min,accy_peaks,accy_energy,accy_kurtosis,accx_mean,accx_max,accx_skewness,accx_n_below_mean,accy_std,accy_ptp,accx_rms,accz_pct_5,accy_pct_5,accx_iqr,accy_max,accx_std,accy_skewness,accy_n_below_mean,accx_perm_entropy,accy_perm_entropy
0,0.054616895874263306 +/- 0.005117491661151715,0.03831041257367392 +/- 0.0023759109277893503,0.03752455795677804 +/- 0.0022742312186228423,0.022445972495088472 +/- 0.002996070726915536,0.021512770137524617 +/- 0.0021833114706181554,0.011247544204322234 +/- 0.002518358299271968,0.009921414538310469 +/- 0.002183311470618153,0.009528487229862525 +/- 0.0022205608163963337,0.00874263261296666 +/- 0.0016985870791542733,0.008497053045186675 +/- 0.0008799839325721505,0.005304518664047209 +/- 0.0011371156093114233,0.004076620825147381 +/- 0.0009332023575638582,0.0029960707269155564 +/- 0.0015130571513506203,0.002750491159135604 +/- 0.0011243146505166596,0.0019646365422397506 +/- 0.0005380378757418271,0.0019155206286837645 +/- 0.0006752321750917196,0.0016699410609038012 +/- 0.0013752455795677783,0.0007367387033399342 +/- 0.0006309053329403595,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00014734774066791357 +/- 0.0039844480770838886,-0.0004911591355598932 +/- 0.0003804502304722367,-0.0006876227897838705 +/- 0.000500886003299868,-0.0009823182711198087 +/- 0.0008786121719055979,-0.0014734774066797241 +/- 0.0003804502304722367,-0.0028978388998034733 +/- 0.0010861171113701296,-0.0065815324165029 +/- 0.001991467085728243,-0.007612966601178739 +/- 0.004502887381016273,-0.05800589390962666 +/- 0.0018305152410200704
