,accy_pct_95,accz_lineintegral,accx_lineintegral,accx_svd_entropy,accz_ptp,accy_sum,accx_n_sign_changes,accz_mean,accx_sum,accz_perm_entropy,accx_pct_95,accz_min,accy_n_sign_changes,accx_peaks,accz_skewness,accx_iqr_5_95,accx_energy,accx_min,accz_svd_entropy,accz_sum,accy_rms,accz_energy,accz_std,accy_svd_entropy,accz_peaks,accz_entropy,accz_kurtosis,accz_n_above_mean,accz_n_sign_changes,accz_rms,accz_n_below_mean,accz_pct_95,accz_iqr_5_95,accz_iqr,accx_ptp,accx_kurtosis,accx_n_above_mean,accx_pct_5,accy_n_above_mean,accy_iqr,accy_iqr_5_95,accy_lineintegral,accz_max,accy_entropy,accx_entropy,accy_mean,accy_min,accy_peaks,accy_energy,accy_kurtosis,accx_mean,accx_max,accx_skewness,accx_n_below_mean,accy_std,accy_ptp,accx_rms,accz_pct_5,accy_pct_5,accx_iqr,accy_max,accx_std,accy_skewness,accy_n_below_mean,accx_perm_entropy,accy_perm_entropy
0,0.2051309460181721 +/- 0.006268625082371246,0.0 +/- 0.0,0.03987172634954571 +/- 0.0012916136797000988,0.00652057723142706 +/- 0.002094699940381131,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010689470871192431 +/- 0.00021378941742384862,0.06007482629609835 +/- 0.003440615059204923,0.0023516835916622012 +/- 0.0008684167188280049,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010689470871192431 +/- 0.00021378941742384862,0.0044895777659005875 +/- 0.0008684167188279953,0.0 +/- 0.0,0.0 +/- 0.0,0.001603420630678798 +/- 0.0010140922480497267,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003206841261357574 +/- 0.000755859734031577,0.012292891501870684 +/- 0.0008943452982726622,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.019989310529128813 +/- 0.0014773142662838255,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.004329235702832712 +/- 0.000772679438524906,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004863709246392289 +/- 0.0014430785676108975,0.00010689470871192431 +/- 0.00021378941742384862,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012132549438802787 +/- 0.0009575880741405099,-0.007161945483698529 +/- 0.0017918818401111878,0.007749866381614135 +/- 0.0015900026489196557,0.0039016568679850483 +/- 0.0017894889409709337,0.0 +/- 0.0,0.002512025654730099 +/- 0.0011475633647025122,0.0 +/- 0.0,0.1073757349011224 +/- 0.002989709518107327,0.0 +/- 0.0
