,accz_energy,accx_mean,accx_sum,accx_energy,accy_energy,accz_svd_entropy,accz_rms,accx_std,accx_svd_entropy,accz_peaks,accx_rms,accy_peaks,accy_pct_5,accy_sum,accy_mean,accz_perm_entropy,accx_iqr,accz_min,accx_peaks,accx_pct_95,accy_n_below_mean,accz_iqr_5_95,accz_iqr,accz_pct_5,accz_ptp,accx_min,accy_iqr,accy_iqr_5_95,accx_max,accy_std,accx_iqr_5_95,accz_n_above_mean,accx_entropy,accz_max,accy_max,accy_n_sign_changes,accy_svd_entropy,accy_entropy,accx_n_below_mean,accz_skewness,accz_kurtosis,accy_perm_entropy,accz_lineintegral,accx_n_above_mean,accx_n_sign_changes,accy_pct_95,accy_ptp,accx_pct_5,accy_kurtosis,accy_skewness,accy_min,accz_n_below_mean,accx_kurtosis,accx_skewness,accy_rms,accy_n_above_mean,accz_entropy,accz_pct_95,accx_perm_entropy,accz_n_sign_changes,accx_ptp,accy_lineintegral,accx_lineintegral,accz_std,accz_mean,accz_sum
0,0.42701846965699214 +/- 0.012318933160033664,0.40970976253298164 +/- 0.01165068252853242,0.1547757255936676 +/- 0.006949088694396095,0.14337730870712403 +/- 0.006007724946366625,0.2168337730870713 +/- 0.006730870195246517,0.03361477572559372 +/- 0.004582529359443684,0.0029023746701847377 +/- 0.0016894786906155547,-0.0004749340369392896 +/- 0.0004978354159396709,0.02717678100263855 +/- 0.002533531162882897,0.009129287598944635 +/- 0.0025423091230492604,0.00606860158311352 +/- 0.0009215962636714003,0.02221635883905019 +/- 0.0019237705681855548,0.025013192612137226 +/- 0.0028437347937324687,0.0 +/- 0.0,0.0 +/- 0.0,0.15102902374670188 +/- 0.007246287659639858,0.0007387862796834454 +/- 0.0005381550937828951,-0.00026385224274402266 +/- 0.0007177556996694412,0.00042216358839055614 +/- 0.00039489787723211465,0.00021108179419528916 +/- 0.0002585213448848153,0.00026385224274410034 +/- 0.0008259881711081283,0.00021108179419530027 +/- 0.0005876268456813022,-0.00031662269129286715 +/- 0.0002585213448847609,5.2770448548855595e-05 +/- 0.0004383442671724936,5.2770448548833396e-05 +/- 0.0002841775623817972,-0.00015831134564642246 +/- 0.00033789573812311856,0.00042216358839054503 +/- 0.0005170426897695672,0.0003693931398417338 +/- 0.0005804749340369685,0.0010026385224274903 +/- 0.0017091435082534608,0.051029023746701895 +/- 0.003068409870207216,-0.00021108179419523365 +/- 0.0003500395557103461,0.00021108179419530027 +/- 0.0004836491498634481,0.00010554089709765568 +/- 0.0004600421048592044,3.3306690738754695e-17 +/- 0.00040875813680292517,0.0018997361477573137 +/- 0.0008574183012808161,0.0016358839050132467 +/- 0.0009571692425971983,1.1102230246251566e-17 +/- 0.00023599662031661872,0.0006332453825858119 +/- 0.000738786279683393,0.0007387862796834233 +/- 0.0011119423485860553,-0.00031662269129285604 +/- 0.0003500395557103494,-5.277044854881119e-05 +/- 0.00015831134564643355,0.038416886543535665 +/- 0.0028299921219613598,0.00031662269129292266 +/- 0.00035003955571037286,0.0013720316622691908 +/- 0.0008893034061399774,-5.2770448548800084e-05 +/- 0.00028417756238178273,0.027440633245382616 +/- 0.003934850001542418,0.00021108179419528916 +/- 0.0002585213448848153,-0.0005804749340369231 +/- 0.00043834426717244553,0.0 +/- 0.0,0.0 +/- 0.0,0.00026385224274411145 +/- 0.0002638522427441115,0.0 +/- 0.0,0.00036939313984174493 +/- 0.00047493403693934757,-0.0005804749340369231 +/- 0.00015831134564643355,0.15773087071240108 +/- 0.006605587138266502,0.00010554089709766679 +/- 0.0005683551247635635,-0.0004221635883904895 +/- 0.00021108179419524476,-5.2770448548788984e-05 +/- 0.0003693931398417132,0.00036939313984174493 +/- 0.0003378957381231446,0.008759894459102958 +/- 0.0016384353241435273,0.0011081794195251348 +/- 0.0004978354159396733,0.10506596306068605 +/- 0.008032383409770324,-0.0004221635883904784 +/- 0.0004600421048591841,0.023324538258575243 +/- 0.002688704844930228,0.006015831134564687 +/- 0.0014393859310802791,0.006015831134564687 +/- 0.0014393859310802791
