,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,0.019512195121951237 +/- 0.002914931588340266,0.058774538964901854 +/- 0.005385589671745985,0.046698393813206465 +/- 0.004689784134087388,0.010559190957763243 +/- 0.004766966236638505,-0.0224568709101725 +/- 0.0017957714274983252,0.021980963712076175 +/- 0.002628451708520583,-0.03390838786436643 +/- 0.002296283053613191,-0.0038667459845330154 +/- 0.0009684009872754124,-0.006781677572873268 +/- 0.0015213220526525146,0.0017846519928613968 +/- 0.002633663726493586,0.035425342058298635 +/- 0.002100917714028595,-0.011392028554431865 +/- 0.000986951815766621,0.0 +/- 0.0,0.0015169541939322074 +/- 0.0007577477217642529,0.011927424152290311 +/- 0.002436302365226061,-0.001963117192147501 +/- 0.0008328375966686571,0.005740630577037475 +/- 0.0011975503949552416,-0.022337894110648394 +/- 0.0028106301609735944,0.004461629982153492 +/- 0.00396614117805669,0.0026472337894110744 +/- 0.004205308150368187,0.013146936347412264 +/- 0.0018518004064572587,0.0017549077929803869 +/- 0.0019705392117848708
