,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,0.025429248075784516 +/- 0.0046721685433819896,0.05722320899940796 +/- 0.006010347972138724,0.06228537596210777 +/- 0.004624564733020377,0.044878626406157515 +/- 0.0034881701176211846,-0.008762581409117797 +/- 0.0012148185037704757,0.01006512729425697 +/- 0.0020848806230502116,-0.03582001184132623 +/- 0.0013758377784040688,0.005683836589698066 +/- 0.0010981194192416163,-0.01086441681468322 +/- 0.0017415708798203262,-0.007548845470692689 +/- 0.0026651205888811825,0.003966844286560101 +/- 0.0029041441014637636,-0.00029603315571340437 +/- 0.0020381189435237884,0.0 +/- 0.0,0.000325636471284807 +/- 0.00046713244043991207,-0.002101835405565411 +/- 0.0018697019152916455,-2.960331557131379e-05 +/- 0.0007184524037603159,-0.013410301953818825 +/- 0.0013633604428264564,0.004262877442273549 +/- 0.002282336917394461,-0.00014801657785670219 +/- 0.002615331884375923,-0.006098283007696848 +/- 0.002536919512803853,-0.011841326228537574 +/- 0.0017159711955227301,-0.0053285968028419 +/- 0.001886267888937114
