,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,0.013919197876732492 +/- 0.0030498810908517497,0.029342376879976338 +/- 0.0024219389253231755,0.04057800058979646 +/- 0.0022076045145636093,-0.019935122382778003 +/- 0.003580798404402359,0.009731642583308709 +/- 0.0015436452171397783,0.013771748746682345 +/- 0.003260059918381891,0.006694190504275954 +/- 0.001798879386611634,0.0076968445886168805 +/- 0.0018247984080690138,0.0058389855499851985 +/- 0.0012497564199597285,0.005809495723975167 +/- 0.002644400565000566,0.012798584488351472 +/- 0.0021517471361786706,0.006192863462105525 +/- 0.002580991623360776,0.0 +/- 0.0,0.0007667354762606494 +/- 0.0007598996594942616,0.009348274845178372 +/- 0.0025506568641897633,0.0012090828664110375 +/- 0.0005816302837899198,0.00908286641108813 +/- 0.0017386497166598238,-0.0005897965202005806 +/- 0.002816239784444308,-0.00026540843409029736 +/- 0.0022553451849010807,0.030433500442347317 +/- 0.0017386497166598223,0.0016809200825714465 +/- 0.0015883495145379211,0.005367148333824778 +/- 0.0025870495074563635
