,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,0.039669926650366706 +/- 0.0024708292092185695,0.033526894865525625 +/- 0.0037407364115361456,0.016503667481662532 +/- 0.003248822069906673,0.014822738386308033 +/- 0.002532252308860298,0.014669926650366715 +/- 0.0018439001380193376,0.010635696821515838 +/- 0.0016446973162681975,0.009993887530562273 +/- 0.0008757059157637004,0.009321515892420473 +/- 0.0023996795223048483,0.008526894865525625 +/- 0.0016931099003012853,0.0023227383863080207 +/- 0.001523219534764922,0.0018337408312958047 +/- 0.0021262258106266507,0.0008251833740830717 +/- 0.0017291375500997125,0.0 +/- 0.0,-3.056234718831208e-05 +/- 0.0008799621056777546,-0.0004278728606357474 +/- 0.0013052662899793786,-0.0007640586797066584 +/- 0.0009591903928163425,-0.0029339853300733966 +/- 0.0024533780244974895,-0.0035146699266504155 +/- 0.0023996795223048496,-0.005531784841075871 +/- 0.0032472403998149556,-0.006907090464547716 +/- 0.0027648368894617765,-0.010299511002445028 +/- 0.0009572408168316451,-0.014089242053789785 +/- 0.0023293641824316982
