,bvp_peaks,bvp_n_below_mean,bvp_max,bvp_perm_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min,bvp_energy,bvp_kurtosis,bvp_lineintegral,bvp_rms,bvp_n_above_mean,bvp_iqr,bvp_sum,bvp_std,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_skewness,bvp_pct_95,bvp_svd_entropy
0,0.01923646049126968 +/- 0.004517412702714928,0.003018644569399287 +/- 0.001288638121164655,0.037437111571470894 +/- 0.005793658464176346,0.018437407517016925 +/- 0.005641703331259068,-0.0033737792246226195 +/- 0.0017913875052289333,-5.9189109203838794e-05 +/- 0.003316175159001218,0.0589523527670909 +/- 0.002503496416993973,-0.0006214856466409846 +/- 0.0008823942891906448,-0.004232021308079259 +/- 0.002472695435963806,0.001272565847884022 +/- 0.0036077449322658313,-0.0008878366380585479 +/- 0.0015090321141144791,0.015270790174607895 +/- 0.007188736009469259,-0.04229061852619113 +/- 0.0032993614991527627,-0.0006806747558449122 +/- 0.0005464985295240915,0.0006214856466410734 +/- 0.00044784687630727637,0.004823912400118435 +/- 0.005501802017468736,-0.00038472920982535186 +/- 0.0010083885787156685,0.011423498076354 +/- 0.002068233821800083,0.0 +/- 0.0,-0.018141461970997287 +/- 0.003322112337048631,-0.0065403965670316035 +/- 0.0021725305891959795,-0.013080793134063273 +/- 0.0036240945877103613
