,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,-0.013350047007207821 +/- 0.0030130279766147033,0.022281416483860794 +/- 0.0029744829870679596,0.01792541523033526 +/- 0.0038960251376797452,0.010905672203071082 +/- 0.0022848920255165313,-0.012879974929489224 +/- 0.0011595111250391553,-3.133813851462497e-05 +/- 0.002076136894396965,0.0005954246317768308 +/- 0.0011251220978386984,-0.017016609213412737 +/- 0.0016226378522092777,-0.018896897524287103 +/- 0.0016820729426912818,-0.0415857098088374 +/- 0.002074243903901352,-0.004356001253525565 +/- 0.001159511125039153,-0.014164838608586694 +/- 0.002025132487797366,0.0 +/- 0.0,0.0012221874020682643 +/- 0.000494507484740193,0.006894390473205858 +/- 0.0018165310869557505,-0.0001566906925729028 +/- 0.0008553647172645632,-0.0036979003447195737 +/- 0.0014483509881906957,-0.016233155750548466 +/- 0.002241498557473847,0.004136634283923491 +/- 0.001760522958970625,-0.021278596051394594 +/- 0.0034881192366007824,-0.011344406142275188 +/- 0.0018582221348008177,-0.008868693199623977 +/- 0.0024836339769444718
