,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,0.06353950873039357 +/- 0.004527193074137787,0.011275525303344136 +/- 0.0023357210443771155,0.018467002071618787 +/- 0.005559051723910543,0.032050902633915315 +/- 0.0022695376821589607,-0.008848771825984047 +/- 0.0018691485853374584,-0.014915655519384462 +/- 0.0027610307877337786,0.0028706717963894457 +/- 0.002810859574880207,-0.013347144125480959 +/- 0.0020777400791320735,-0.012518496596626271 +/- 0.0022345358604335818,-0.004853506954720366 +/- 0.0020851038714185754,-0.017283219887540734 +/- 0.0019279665551822783,-0.009144717372003596 +/- 0.001655444364717002,0.0 +/- 0.0,-0.0007990529742527563 +/- 0.0006624157823498217,-0.024119562000591933 +/- 0.0025501165936096565,-0.0006510802012430039 +/- 0.0009886530386795276,-0.020183486238532146 +/- 0.0026825141624444507,-0.020923350103580974 +/- 0.0033431369110320255,-0.03142941698727436 +/- 0.0028287193004672383,-0.0025155371411660797 +/- 0.0027356960398665976,-0.017312814442142686 +/- 0.0025259606822575654,-0.013317549570878995 +/- 0.003225670693918618
