,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_lineintegral,bvp_pct_95,bvp_n_sign_changes,bvp_std,bvp_rms,bvp_skewness,bvp_pct_5,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_iqr_5_95,bvp_sum,bvp_energy,bvp_iqr,bvp_max,bvp_svd_entropy,bvp_ptp,bvp_min
0,-0.0033087149187592145 +/- 0.0024065479296208206,0.04921713441654364 +/- 0.0033271274978555017,0.06939438700147717 +/- 0.004034308464646011,-0.0008271787296897815 +/- 0.002002771197244131,-0.0014180206794682237 +/- 0.002033045853363109,-0.008921713441654312 +/- 0.00233662864795097,0.006351550960118235 +/- 0.0038410407488049325,-0.00041358936484487964 +/- 0.001698092509683909,0.001240768094534761 +/- 0.0013589364844904302,0.00812407680945354 +/- 0.002293083411559814,0.0015066469719350662 +/- 0.000567485161367796,0.0007680945347120049 +/- 0.001519049941764579,0.0 +/- 0.0,0.0004135893648449129 +/- 0.0005789045182353328,-0.0020974889217134306 +/- 0.001631248176340142,-0.0007090103397341174 +/- 0.0009172333646239257,-0.0019497784342688228 +/- 0.001050303623907302,0.0009453471196455455 +/- 0.002024442150547963,0.009689807976366382 +/- 0.0028818312314935622,-0.0076514032496306835 +/- 0.00321031677618374,-0.01985228951255532 +/- 0.0018906942392910202,-0.033973412112259904 +/- 0.0023223922017173936
