,F1 Score,Accuracy,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.83864171784375,0.8364085698502697,0.8725877962920257,0.755616884665569,0.755589698798325,0.6554275103578608,0.5828706916493176,0.33529956049040016,0.1631968540363677,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  3786   3787   3788 ... 460271 460272 460273]
1,0.8502185035356747,0.8425146051450911,0.8811276738939133,0.756542108733419,0.7565218171573218,0.6680640902681707,0.7025400010561335,0.3607223953107673,0.15303374346518483,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 22015  22016  22017 ... 451214 451215 451216]
2,0.807440147407446,0.795099226886461,0.8325796860690478,0.8186291997202084,0.8186043559873872,0.6055614959169061,0.34712056737588654,0.18093617021276595,0.23137588652482238,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  2646   2647   2648 ... 455739 455740 455741]
3,0.8410148297278299,0.8520535183501534,0.8733669222472515,0.7547884812784458,0.7547288825194524,0.6840067904549996,0.43902844784561634,0.1927022680641047,0.1719625131701135,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 11208  11209  11210 ... 473641 473642 473643]
4,0.8420897261102636,0.8115578902331237,0.859344940922617,0.6876047549535362,0.6875485458363997,0.6024908213986382,0.7174992696465089,0.5528483786152498,0.1878469179082465,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 25419  25420  25421 ... 475880 475881 475882]
5,0.8096414993727249,0.7798845727323447,0.7795838959800488,0.7866941247180497,0.7866727591169038,0.5913957195597948,0.2091107582373958,0.0925962683604605,0.2954545454545412,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  1186   1187   1188 ... 388383 388384 388385]
6,0.8183577938312048,0.7938640038069822,0.8420002663265257,0.7241880003246239,0.7241469072383696,0.5931974775612303,0.6317948717948718,0.32805128205128203,0.2084615384617318,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 30023  30024  30025 ... 478116 478117 478118]
7,0.7709432446748776,0.7713348299496703,0.8564150996875214,0.8102777099751775,0.8102372479925604,0.5423751255959957,0.5306773728639078,0.2819127033148034,0.2228742021824775,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[     0      1      2 ... 462530 462531 462532]
8,0.8187177097944255,0.8321595864052678,0.8795629701756413,0.7606989133389895,0.7606724329257089,0.6258533111855336,0.6016987542468856,0.35719139297848246,0.16847183930742682,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 19617  19618  19619 ... 480360 480361 480362]
9,0.7769380060175105,0.739415732307324,0.8017128069789916,0.594577937376131,0.5945551335901655,0.4372551849952606,0.4313195448544666,0.3052744074935563,0.23568240397309564,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 13816  13817  13818 ... 482593 482594 482595]
