,accy_pct_95,accy_iqr_5_95,accz_perm_entropy,accy_max,accx_perm_entropy,accy_perm_entropy,accy_sum,scl_max,hrv_rms,accz_ptp,accx_pct_5,hrv_mean,scl_energy,accz_min,bvp_perm_entropy,accy_kurtosis,scl_svd_entropy,bvp_max,hrv_energy,accy_std,accy_lineintegral,accx_ptp,hrv_pct_5,hrv_pct_95,scl_iqr_5_95,bvp_iqr,accy_iqr,bvp_pct_95,accz_pct_5,hrv_min,accy_n_above_mean,accy_n_sign_changes,accz_entropy,accx_iqr_5_95,bvp_min,accy_energy,bvp_lineintegral,accz_kurtosis,accx_kurtosis,hrv_ptp,hrv_iqr_5_95,scl_lineintegral,scl_mean,hrv_std,hrv_perm_entropy,accx_pct_95,scr_ptp,accx_iqr,bvp_kurtosis,scr_mean,accy_mean,hrv_lineintegral,accz_skewness,scr_pct_5,scr_max,hrv_n_below_mean,bvp_n_above_mean,scl_skewness,scl_n_above_mean,accx_n_above_mean,hrv_iqr,hrv_entropy,accz_rms,accz_n_above_mean,scl_perm_entropy,scr_entropy,scr_iqr,accz_n_sign_changes,scl_n_below_mean,accz_sum,bvp_svd_entropy,bvp_energy,scl_rms,scr_energy,scl_pct_5,bvp_mean,accy_n_below_mean,scr_peaks,accx_peaks,scl_peaks,bvp_entropy,scr_perm_entropy,hrv_kurtosis,hrv_n_sign_changes,scr_n_above_mean,scr_n_sign_changes,accy_pct_5,accz_energy,scr_lineintegral,scl_n_sign_changes,bvp_sum,bvp_n_below_mean,hrv_skewness,scr_iqr_5_95,scl_kurtosis,scl_iqr,hrv_peaks,accy_peaks,hrv_max,hrv_sum,scr_kurtosis,scr_min,scl_ptp,scr_n_below_mean,accx_n_below_mean,scl_std,scr_skewness,accy_entropy,accx_std,scl_entropy,accy_svd_entropy,accz_max,accx_lineintegral,accz_peaks,scr_svd_entropy,bvp_ptp,bvp_std,hrv_n_above_mean,accz_svd_entropy,accz_std,scr_std,accz_iqr,bvp_n_sign_changes,accz_iqr_5_95,scr_sum,accx_skewness,accy_ptp,accx_mean,accz_n_below_mean,bvp_rms,bvp_peaks,accy_rms,scr_pct_95,bvp_iqr_5_95,scl_sum,accz_lineintegral,scl_min,bvp_skewness,scr_rms,bvp_pct_5,accy_skewness,accy_min,accx_sum,scl_pct_95,accx_n_sign_changes,hrv_svd_entropy,accx_max,accx_min,accz_mean,accx_entropy,accx_svd_entropy,accx_energy,accx_rms,accz_pct_95
0,0.01154074955383696 +/- 0.002786445789085154,-0.0051457465794170765 +/- 0.0013305335661121425,0.02117787031528847 +/- 0.0017737122564991776,-0.0028851873884592873 +/- 0.0017699673464380411,0.0096966091612135 +/- 0.0016248066964601525,0.011511005353955906 +/- 0.0015285740818000678,0.01954193932183219 +/- 0.00202194936339766,-0.001397977394408134 +/- 0.0008828567566719742,0.0023497917906008083 +/- 0.0009065883791866862,0.0033610945865555687 +/- 0.000852263461147778,0.007674003569303933 +/- 0.001374684117583743,-0.0004759071980964258 +/- 0.0010658223002480037,-0.0019036287923855477 +/- 0.0010658223002480024,0.009637120761451456 +/- 0.0015236464574498014,0.0011005353955978237 +/- 0.0010047201519366113,-0.0008923259964307539 +/- 0.0006516627691911642,0.0007436049970255265 +/- 0.0008333685738323393,-0.0003866745984533515 +/- 0.0009779465926694688,0.0006246281975014645 +/- 0.0007095098418724802,-5.948839976207543e-05 +/- 0.0009665720885944172,0.0012195121951219079 +/- 0.001279000594884,0.0015466983938131618 +/- 0.0005612124409313918,-0.0014574657941701986 +/- 0.0006015392152336942,-0.000981558596073817 +/- 0.0011523718398459464,0.0013979773944080343 +/- 0.0005651397977394422,-0.00017846519928615967 +/- 0.000933039092287813,-0.0012492563950030177 +/- 0.0018277562755189968,0.0034205829863176106 +/- 0.0008008870920783085,0.007882212968471091 +/- 0.0010325136798161798,0.00017846519928610416 +/- 0.0005828649001268649,0.0005948839976204212 +/- 0.0006782721148715773,-0.0010113027959548382 +/- 0.0005186078457513979,0.0010113027959547383 +/- 0.0008538191608808614,0.0011897679952408758 +/- 0.0007756338376207659,-0.0015466983938132617 +/- 0.001011302795954788,0.004164187983343182 +/- 0.0011672466906810757,0.0011302795954788447 +/- 0.0007501201792337108,-0.00017846519928617078 +/- 0.0005012581661615993,-0.00020820939916719184 +/- 0.0005492619069785697,0.0023497917906007857 +/- 0.0008140352280430646,0.0014872099940511085 +/- 0.0005320804229624774,0.0012195121951219079 +/- 0.0009448173809796697,0.000446162998215327 +/- 0.0009239871842361166,0.003301606186793504 +/- 0.0007095098418724882,-0.00014872099940517193 +/- 0.000404564857487681,0.00020820939916711413 +/- 0.00116002379535989,0.00023795359904815738 +/- 0.0003203548368313164,-8.923259964311869e-05 +/- 0.00078751947024828,0.0010113027959547604 +/- 0.0007063856089850018,0.00023795359904814627 +/- 0.0008285775298741322,0.018381915526472302 +/- 0.0015213220526525055,0.0006841165972634844 +/- 0.0010728547767323749,-0.000535395597858479 +/- 0.00045693906887973797,0.0005948839976204323 +/- 0.0004206465087367854,0.0007436049970255376 +/- 0.0008008870920782962,0.0002676977989291895 +/- 0.00016017741841564892,0.004402141582391372 +/- 0.000984708230651219,-1.1102230246251566e-17 +/- 0.00013302010574063331,-0.0002379535990482573 +/- 0.00011897679952412865,0.0006543723973824634 +/- 0.00034687399731379425,0.002320047590719754 +/- 0.0007013578895033587,0.0009220701963116751 +/- 0.00040891514232205717,-0.0030041641879834046 +/- 0.0018738845925044582,-8.923259964310759e-05 +/- 0.0008312426301297979,5.948839976200881e-05 +/- 0.0002914324500634557,-2.9744199881043264e-05 +/- 0.00016017741841568603,0.0008625817965496107 +/- 0.0006441525231322936,0.002766210588935114 +/- 0.0014695561364706203,-0.0002379535990482462 +/- 0.00017846519928617076,0.008655562165377695 +/- 0.002872895555428232,0.0037180249851278433 +/- 0.0008226839194491127,0.0015466983938131728 +/- 0.000966572088594401,-0.003212373587150541 +/- 0.0006066650224381702,-0.0004164187983343837 +/- 0.0005978510185081005,0.00011897679952405094 +/- 0.0008113136048177265,0.0002082093991671474 +/- 0.0002989255092540204,0.0006246281975014423 +/- 0.0004089151423220265,0.0 +/- 0.0,0.0015169541939321518 +/- 0.000644152523132295,0.0 +/- 0.0,0.0 +/- 0.0,-0.00035693039857231934 +/- 0.00032035483683134734,0.0002974419988102106 +/- 0.00018811883760667172,0.0 +/- 0.0,-0.0004461629982154158 +/- 0.0002398054059577235,0.0 +/- 0.0,0.009577632361689426 +/- 0.0011427348430873353,0.000832837596668623 +/- 0.0009480890809345168,0.0004461629982153048 +/- 0.0006943853378898769,2.9744199881021062e-05 +/- 8.923259964306317e-05,-0.00017846519928617078 +/- 0.00023795359904821845,0.001665675193337246 +/- 0.0008221460417064305,5.948839976203102e-05 +/- 0.00017846519928614856,-0.00032718619869129826 +/- 0.00045011142029809776,0.0001487209994051053 +/- 0.0001487209994051053,0.0010113027959547493 +/- 0.0007188010692203907,0.000535395597858379 +/- 0.0004164187983342948,0.00017846519928611527 +/- 0.00033121739219690003,0.003866745984532971 +/- 0.0011287130256401328,-0.0045806067816776316 +/- 0.0006407096736626421,-0.0005056513979774691 +/- 0.00019045580718121322,8.923259964306318e-05 +/- 0.0001363050474406755,0.000475907198096337 +/- 0.0006543723973825087,8.923259964304098e-05 +/- 0.00023230962748088443,0.00023795359904814627 +/- 0.000437148675095157,5.948839976201992e-05 +/- 0.0004164187983343297,-0.00014872099940516081 +/- 0.00014872099940516081,-5.948839976207543e-05 +/- 0.00025930392287573396,-0.00032718619869129826 +/- 0.0006577437354995829,0.000535395597858368 +/- 0.0008600138188459925,-0.001397977394408123 +/- 0.0007986746925697562,0.0010113027959547493 +/- 0.0009138781377594999,0.0028851873884591984 +/- 0.0009596826772695794,-0.0006246281975015311 +/- 0.00045011142029808155,-0.0008923259964307428 +/- 0.0003519381191611654,0.000862581796549633 +/- 0.001243933591096166,-2.974419988106547e-05 +/- 0.0004089151423220717,-0.00020820939916720292 +/- 0.00032718619869127706,0.0022308149910766793 +/- 0.00133848899464605,0.002439024390243849 +/- 0.0007959005449291839,0.00011897679952403984 +/- 0.0008113136048177078,0.002647233789411019 +/- 0.0008868561282495923,0.00041641879833428377 +/- 0.0006124705616292155,0.00020820939916712521 +/- 0.0005329111501240024,0.0010410469958357705 +/- 0.0003581675960378592,-0.0002379535990482462 +/- 0.000528744462660067,-0.0010410469958358592 +/- 0.0007070115600240972,0.0032123735871504413 +/- 0.0014680502890247686,0.0010707911957167694 +/- 0.0002379535990481879,0.0006841165972634844 +/- 0.0005160425809904144,-0.0007436049970256265 +/- 0.0007436049970255998,0.003093396787626379 +/- 0.001331530594027315,2.974419988096555e-05 +/- 0.000539510920500217,0.00196311719214749 +/- 0.0009610645104939608,-0.00452111838191559 +/- 0.0008702402640290048,-0.001606186793575304 +/- 0.0010490893568440387,-0.00059488399762051 +/- 0.0009405941880334324,-0.00014872099940516081 +/- 0.0006274545838705823,0.00011897679952405094 +/- 0.0005978510185080806,0.0005651397977394001 +/- 0.0007340251445123876,-0.0018441403926234834 +/- 0.0008178302846441207,0.00041641879833428377 +/- 0.001446192240469149,0.0037775133848898966 +/- 0.0010562332483381761,-0.001279000594884039 +/- 0.0009869518157666379,-0.003033908387864437 +/- 0.0011033454486015183,0.0004461629982152937 +/- 0.0006274545838705953,0.0024985127900059136 +/- 0.0008221460417064482,0.0008030933967875908 +/- 0.000516042580990399,0.015020820939916657 +/- 0.0022268455662397303,0.00017846519928610416 +/- 0.0005516727243007771,0.0032421177870314622 +/- 0.0016152497302064628,0.0016656751933372793 +/- 0.000380911614362449,0.0034205829863176106 +/- 0.0010239092491409008,0.0018738845925044046 +/- 0.0007045044189367555
