,accy_pct_95,accz_perm_entropy,accx_perm_entropy,hrv_ptp,accy_lineintegral,hrv_iqr_5_95,hrv_iqr,accy_perm_entropy,hrv_lineintegral,scl_rms,bvp_perm_entropy,accx_svd_entropy,accy_max,accy_iqr,hrv_entropy,hrv_max,bvp_pct_95,accy_iqr_5_95,accz_pct_5,hrv_std,hrv_pct_5,scl_svd_entropy,accx_min,accy_kurtosis,bvp_n_above_mean,accx_std,scr_energy,scl_pct_95,accx_kurtosis,scl_iqr_5_95,accz_mean,accx_iqr,accz_std,hrv_energy,scr_std,accz_kurtosis,hrv_min,accz_energy,accx_lineintegral,bvp_skewness,accz_min,bvp_svd_entropy,scl_pct_5,scl_iqr,hrv_sum,accz_n_below_mean,hrv_pct_95,accy_sum,scl_std,scr_sum,hrv_rms,hrv_n_below_mean,hrv_mean,accz_skewness,accy_n_above_mean,hrv_kurtosis,scl_n_above_mean,scr_perm_entropy,bvp_n_sign_changes,scr_skewness,accx_skewness,scr_pct_5,accx_n_below_mean,scr_ptp,scr_peaks,scl_peaks,scr_entropy,scr_n_above_mean,hrv_n_sign_changes,scr_n_sign_changes,bvp_mean,bvp_entropy,scl_perm_entropy,accz_peaks,bvp_sum,scl_skewness,scl_n_sign_changes,accy_n_below_mean,hrv_perm_entropy,accy_entropy,accx_peaks,scr_svd_entropy,accz_n_above_mean,accy_rms,hrv_skewness,scr_min,accz_ptp,hrv_n_above_mean,scr_n_below_mean,scr_iqr_5_95,scl_kurtosis,accx_rms,scl_entropy,scl_n_below_mean,hrv_peaks,bvp_energy,bvp_rms,bvp_iqr_5_95,accz_entropy,scl_max,accy_peaks,accx_n_above_mean,scl_energy,scr_iqr,accy_n_sign_changes,accz_iqr,scl_mean,scr_kurtosis,accz_svd_entropy,bvp_max,bvp_kurtosis,scr_mean,accx_iqr_5_95,bvp_std,accy_svd_entropy,scl_ptp,accz_lineintegral,bvp_n_below_mean,scl_sum,scr_lineintegral,scr_max,accx_ptp,accz_rms,accx_pct_5,accx_mean,accy_ptp,accx_n_sign_changes,hrv_svd_entropy,bvp_ptp,bvp_lineintegral,bvp_iqr,accy_std,bvp_min,accz_sum,accz_iqr_5_95,accy_min,bvp_pct_5,bvp_peaks,scr_pct_95,scl_lineintegral,accz_n_sign_changes,scr_rms,accy_skewness,accx_entropy,accy_mean,accx_energy,accy_pct_5,scl_min,accx_pct_95,accy_energy,accx_max,accz_max,accz_pct_95,accx_sum
0,0.0017693895606016197 +/- 0.002004440633201584,-0.004570923031554053 +/- 0.0013910323108311219,-0.005072250073724504 +/- 0.0015025348514134044,0.0015629607785314636 +/- 0.0005445645919380423,0.0005308168681805392 +/- 0.0008108361595321622,-0.00047183721616038675 +/- 0.0006352302927908514,-0.00011795930404006061 +/- 0.000377654039364976,-0.007785314066646965 +/- 0.0021477017347134282,0.0007667354762607604 +/- 0.0004969713814908111,-0.0017398997345915324 +/- 0.0009084589679002683,-0.0023886759068120988 +/- 0.0007962253022707202,0.0011795930404011278 +/- 0.0008444601039974137,0.003479799469183198 +/- 0.0022060282169584387,0.0013270421704512426 +/- 0.0009160852000595154,0.0018283692126217165 +/- 0.0007890939640377121,0.00038336773813041347 +/- 0.0007466227603168631,0.0008552049542908336 +/- 0.0009459755194541761,0.0013860218224713062 +/- 0.0006859158566566236,-0.0020937776467118254 +/- 0.001274902171702571,0.0012090828664111596 +/- 0.0003833677381303477,-0.004570923031554064 +/- 0.0010065495821808363,-0.0007372456502506397 +/- 0.0007009651621353264,0.0005897965202005917 +/- 0.000780227458290953,0.00041285756414043416 +/- 0.0004211989636415957,-0.006074904158065419 +/- 0.0008151150080262626,0.00038336773813040236 +/- 0.0004764227195931761,5.897965202008582e-05 +/- 0.000317615146395451,-2.94898260099985e-05 +/- 0.0008592628890789482,0.0011206133883810755 +/- 0.0004334101579681072,2.948982601006511e-05 +/- 0.0005963948220630493,0.0011206133883810642 +/- 0.0010939095836621285,-0.0008552049542907448 +/- 0.0003078828224391045,-0.0011795930404010168 +/- 0.0005437655238745204,-5.89796520200192e-05 +/- 0.0005718289421900749,0.0006192863462106124 +/- 0.0005013270421704722,-0.00032438808611026106 +/- 0.0002782064621662345,-0.0012680625184311011 +/- 0.0005905333056473094,-0.0002654084340902085 +/- 0.0004836691084298722,0.00041285756414042305 +/- 0.0008043752106745198,-0.002152757298731889 +/- 0.0008753065219496268,-0.0038631672073134228 +/- 0.0012542713251628953,0.0005897965202005806 +/- 0.0007912950672367419,-0.0034797994691830756 +/- 0.001053410268327435,0.000530816868180528 +/- 0.00043341015796813446,0.0008257151282808128 +/- 0.0007319182333229857,-0.00020642878207016713 +/- 0.0002963690834892657,0.0012975523444412108 +/- 0.0009060626066492076,0.00539663815983491 +/- 0.001420724207660973,-0.0012385726924210917 +/- 0.0005073621508134807,0.000560306694190571 +/- 0.0002449608924481882,-0.00173989973459151 +/- 0.0011379405120362463,-2.9489826010020703e-05 +/- 8.846947803006212e-05,0.0006487761722206442 +/- 0.00058684012804875,-0.0005013270421704074 +/- 0.00035017228213028446,0.0005603066941905599 +/- 0.0009820599118458965,-0.0002948982601002403 +/- 0.0002948982601002515,0.00023591860808025444 +/- 0.00011795930404012722,0.0 +/- 0.0,-2.9489826009976294e-05 +/- 0.0006108025708407052,-0.00017693895606013532 +/- 0.00019561337601622767,0.00032438808611034986 +/- 0.0004653416053689227,8.846947803010652e-05 +/- 0.00023032290403737608,0.00032438808611034986 +/- 0.0004462620451318791,0.0012680625184312232 +/- 0.0003967450323525168,0.0 +/- 0.0,0.0 +/- 0.0,0.00020642878207023375 +/- 0.00018882701968248278,0.00020642878207022264 +/- 0.0004180904417209741,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00023591860808026556 +/- 0.0002570863428806289,-0.0018578590386316152 +/- 0.0004764227195931294,0.0 +/- 0.0,-0.00017693895606013532 +/- 0.0003776540393649552,-0.00029489826010022926 +/- 0.00018651003598751687,0.0005897965202005917 +/- 0.0007690005786143086,5.897965202007471e-05 +/- 0.0001769389560601686,-0.00041285756414034537 +/- 0.0002702787198440433,0.0013270421704512537 +/- 0.000531635398918308,-0.001297552344441133 +/- 0.00023591860808020725,5.8979652020096916e-05 +/- 0.0003176151463954489,-0.002713063992922371 +/- 0.001946328516661746,-0.00011795930404006061 +/- 0.00032838480464938004,-2.9489826010020703e-05 +/- 8.846947803006212e-05,-0.00014744913005010352 +/- 0.00046158878922144023,0.00029489826010031805 +/- 0.0003230448584518992,0.00017693895606020195 +/- 0.00023591860808023222,0.0005897965202005917 +/- 0.0003230448584518992,0.0 +/- 0.0,0.001150103214391096 +/- 0.0007740728250313518,-0.0024476555588321515 +/- 0.0007918443870302069,0.0008552049542908446 +/- 0.0003349400380890697,-0.0002654084340902196 +/- 0.0002449608924481842,-0.0008552049542907336 +/- 0.0005664810590474404,-0.002152757298731889 +/- 0.0005905333056473288,-0.0020937776467118362 +/- 0.00046534160536890727,-0.00017693895606011312 +/- 0.00047915295810299467,0.0005013270421705185 +/- 0.0008027518483524926,0.00038336773813040236 +/- 0.0008552049542907894,0.00038336773813040236 +/- 0.0004943395639705338,-0.0010616337363609008 +/- 0.0008866585891107623,0.00044234739015045486 +/- 0.0004615887892214295,-0.00103214391035088 +/- 0.000675696799610118,-0.0011795930404010168 +/- 0.00043740480608054207,-0.0019758183426717203 +/- 0.0008653141109478808,8.846947803011762e-05 +/- 0.00026540843409025416,-0.0034797994691830756 +/- 0.0006157656448782154,-0.000943674432320818 +/- 0.0006827388323674613,0.00020642878207023375 +/- 0.0007229519712256797,-8.8469478030051e-05 +/- 0.0006600716392096744,-0.0010911235623709548 +/- 0.0006050806407750757,-0.002241226776761973 +/- 0.0008668203159362243,-0.002329696254792035 +/- 0.000828343963738603,-0.00044234739015036606 +/- 0.0005634023348435108,0.0028310232969626092 +/- 0.0006620449519505543,-0.003243880861102866 +/- 0.0009231775784428521,-0.0007667354762606604 +/- 0.0004211989636415615,-0.0005603066941904711 +/- 0.0005963948220630004,0.00038336773813040236 +/- 0.0005116293592715497,-0.0005308168681804393 +/- 0.0006297303598956896,-0.0005897965202004696 +/- 0.000884694780300806,0.0025656148628723564 +/- 0.0007581810753277641,-0.0013270421704511537 +/- 0.001065313587035595,-0.0026540843409023295 +/- 0.0008129783988257283,-0.0013565319964611744 +/- 0.0006072326830425709,8.846947803011762e-05 +/- 0.000528353667566189,-0.0013565319964611855 +/- 0.0007483678879651848,0.0007372456502507286 +/- 0.0005786321695767976,0.0008846947803008542 +/- 0.0006043615904429238,-0.0004423473901503772 +/- 0.0007009651621353428,0.0010911235623710437 +/- 0.0007108210435384451,-0.0008846947803007654 +/- 0.0009137088401551059,-0.0010616337363609008 +/- 0.0010811148793761782,0.001533470952521443 +/- 0.0013175056268763458,-0.0005308168681804504 +/- 0.0004530313033246081,0.0008257151282808128 +/- 0.0006433920445081476,0.00035387791212035944 +/- 0.0003176151463954489,0.0005013270421705185 +/- 0.000673117794781102,-0.0029194927749925715 +/- 0.0008988351904528335,0.0011206133883810755 +/- 0.0004718372161604298,-0.0019758183426717424 +/- 0.0009422910827879843,0.00079622530227077 +/- 0.0007229519712256766,0.002005308168681863 +/- 0.0015593399075673616,0.004217045119433838 +/- 0.0007918443870302069,0.0011206133883810642 +/- 0.001117504884783034,-0.0028900029489825505 +/- 0.0011632605675798262,0.0013270421704512426 +/- 0.0009160852000595154,0.0032733706871130087 +/- 0.0010338276698884103,0.0014155116484813267 +/- 0.0008000389245797988,0.001503981126511411 +/- 0.0007277477251107846,6.661338147750939e-17 +/- 0.0010550600896489894,-0.0018578590386316262 +/- 0.0010219830994493376
