,hrv_iqr,scl_svd_entropy,scr_iqr,bvp_n_below_mean,scl_max,scl_entropy,scl_skewness,hrv_svd_entropy,hrv_ptp,scl_pct_95,bvp_skewness,scl_iqr_5_95,hrv_max,bvp_lineintegral,bvp_peaks,hrv_lineintegral,scr_n_below_mean,bvp_ptp,scl_pct_5,hrv_min,bvp_kurtosis,scl_ptp,scl_energy,hrv_perm_entropy,hrv_peaks,hrv_std,hrv_sum,hrv_entropy,bvp_pct_5,scl_perm_entropy,scl_sum,bvp_min,hrv_n_below_mean,bvp_std,scl_kurtosis,hrv_pct_95,bvp_pct_95,scr_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,bvp_sum,bvp_energy,scl_peaks,bvp_entropy,scr_sum,scl_iqr,scr_min,hrv_rms,scr_ptp,scr_rms,scr_entropy,scr_pct_95,scr_n_sign_changes,scr_pct_5,scr_n_above_mean,scr_lineintegral,scr_mean,scr_std,scr_peaks,scr_energy,scl_n_above_mean,scl_n_sign_changes,bvp_mean,scr_iqr_5_95,scr_max,hrv_pct_5,scl_lineintegral,bvp_n_above_mean,hrv_kurtosis,bvp_iqr_5_95,hrv_iqr_5_95,scl_rms,scr_skewness,scr_svd_entropy,bvp_rms,scl_n_below_mean,hrv_mean,hrv_skewness,bvp_max,hrv_energy,scr_kurtosis,scl_mean,bvp_perm_entropy,scl_min,scl_std,bvp_n_sign_changes,bvp_svd_entropy,bvp_iqr
0,0.008078927773641076 +/- 0.001451973194341039,-0.006962025316455722 +/- 0.0013935195288319335,0.003313477289649991 +/- 0.001158926464353935,0.028220402084884542 +/- 0.0032061132005377618,-0.038346984363365644 +/- 0.0019700307602863636,0.014221891288160782 +/- 0.003064648641438075,0.00022338049143708628 +/- 0.00037967382826454963,0.010722263588979852 +/- 0.0026209554589423658,0.0015636634400595152 +/- 0.0012767258525303222,-0.003685778108711868 +/- 0.0017178364847444962,0.011355174981384908 +/- 0.0024199553239017046,0.0 +/- 0.0,-0.0014892032762472418 +/- 0.000526512867599824,-0.0033879374534624305 +/- 0.003486334284023668,-0.0002606105733432895 +/- 0.0022587954299504785,0.006552494415487687 +/- 0.001832990860028445,0.0 +/- 0.0,0.007632166790766892 +/- 0.0021467912499387233,0.010498883097542766 +/- 0.004257272482181044,-0.0012658227848101778 +/- 0.0022962239679983946,0.0049888309754281155 +/- 0.0030844847620562763,0.004355919583023049 +/- 0.0011298578485103084,-0.0002978406552494817 +/- 0.001186699735704316,0.0 +/- 0.0,7.446016381236209e-05 +/- 0.00014892032762472417,0.007259865971705104 +/- 0.0014633837682080104,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011541325390916235 +/- 0.0023395781598458676,0.00249441548771403 +/- 0.0009425903872801322,-0.014556962025316478 +/- 0.0014652768915974991,0.007036485480268029 +/- 0.003478373697578969,0.0012285927029038856 +/- 0.000624089896285912,0.009791511541325371 +/- 0.0009127066770015661,0.002308265078183114 +/- 0.0005719393706529251,0.017498138495904658 +/- 0.001697952978554172,-0.002792256142963534 +/- 0.0020066288872988636,0.010052122114668615 +/- 0.0022646174721884524,0.0 +/- 0.0,0.0 +/- 0.0,-0.00014892032762472417 +/- 0.00018238940750433613,-0.008004467609828769 +/- 0.0013345828986548614,0.0 +/- 0.0,0.0 +/- 0.0,0.027922561429635097 +/- 0.0017777120456162836,-0.0012658227848101554 +/- 0.00041457664652495526,7.446016381236209e-05 +/- 0.00014892032762472417,0.005584512285927013 +/- 0.0009270215635136574,0.0 +/- 0.0,-0.0004095309009680137 +/- 0.005785535562123295,0.0 +/- 0.0,0.01530156366344002 +/- 0.0010974983598647304,0.0 +/- 0.0,0.0 +/- 0.0,-3.7230081906181044e-05 +/- 0.00020049012684790124,0.023492181682799672 +/- 0.004323981916476512,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011169024571854314 +/- 0.00017060966846448044,0.0 +/- 0.0,-0.0009679821295607072 +/- 0.00047677767963015603,0.01180193596425907 +/- 0.0014709416429738325,0.001451973194340994 +/- 0.002655890815638403,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0003723008190618105,0.0 +/- 0.0,-0.0012658227848101554 +/- 0.000819061801935983,-0.00688756515264336 +/- 0.001581730885051973,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.02349218168279975 +/- 0.0021221146686522716,0.002271034996276933 +/- 0.000563393371199624,0.016976917349218124 +/- 0.002721618299701715,0.0 +/- 0.0,0.0 +/- 0.0,0.0005584512285926602 +/- 0.001950586284055058,-0.017125837676842913 +/- 0.003354841496967638,0.00011169024571852093 +/- 0.0012685573371109986,0.0014147431124347909 +/- 0.0004939128503879781,0.006180193596425876 +/- 0.001615974267625513,-0.013179448994787813 +/- 0.004703973334947763,-0.03782576321667912 +/- 0.004159784876683072
