,bvp_n_below_mean,bvp_n_above_mean,hrv_lineintegral,hrv_min,scl_rms,scl_min,bvp_skewness,scl_pct_5,hrv_pct_5,bvp_max,bvp_perm_entropy,hrv_ptp,hrv_mean,scr_iqr_5_95,scl_max,bvp_iqr_5_95,bvp_lineintegral,hrv_iqr_5_95,scl_sum,scl_energy,bvp_ptp,scr_kurtosis,hrv_sum,hrv_iqr,hrv_n_below_mean,hrv_std,scl_mean,hrv_kurtosis,scr_min,hrv_perm_entropy,scl_peaks,bvp_entropy,scr_n_sign_changes,hrv_n_sign_changes,bvp_sum,scr_std,scr_perm_entropy,scl_n_sign_changes,bvp_mean,scr_max,hrv_energy,scl_pct_95,hrv_peaks,scl_entropy,scr_entropy,hrv_skewness,scl_kurtosis,hrv_svd_entropy,scr_rms,scl_n_below_mean,scr_skewness,hrv_n_above_mean,hrv_max,scl_lineintegral,scl_perm_entropy,bvp_min,hrv_rms,scr_peaks,scl_iqr,scl_n_above_mean,hrv_entropy,scl_iqr_5_95,scr_n_above_mean,scl_std,scl_skewness,bvp_kurtosis,scr_ptp,scr_lineintegral,scr_svd_entropy,scr_mean,scr_energy,bvp_peaks,bvp_iqr,scr_n_below_mean,bvp_pct_5,scr_pct_5,bvp_energy,scl_ptp,scl_svd_entropy,bvp_pct_95,bvp_svd_entropy,hrv_pct_95,bvp_rms,bvp_n_sign_changes,scr_pct_95,scr_sum,scr_iqr,bvp_std
0,0.038971865230983026 +/- 0.0029750070309640716,0.016116707189996582 +/- 0.0026958816133285483,0.011323376172282096 +/- 0.0037222447584907997,0.011219173324070908 +/- 0.0012431768091819091,0.010038207711010827 +/- 0.001247052662106052,0.008857242097950723 +/- 0.0016676073475731634,0.008718304967002478 +/- 0.0013221859194633007,0.008614102118791312 +/- 0.0018366521801183977,0.006530045154567598 +/- 0.0016277005229399161,0.006460576589093492 +/- 0.0017101123480501895,0.005383813824244588 +/- 0.0020088911067622527,0.005105939562348083 +/- 0.0017231145195988219,0.004411253907606838 +/- 0.0010879096744262468,0.004063911080236249 +/- 0.0017917638591912486,0.0040291767974991784 +/- 0.0023923828214967332,0.003334491142757945 +/- 0.0014670866329935905,0.003265022577283827 +/- 0.0015235645848878949,0.0029176797499132047 +/- 0.001593240005721414,0.0025008683570684866 +/- 0.001016237501794223,0.002466134074331405 +/- 0.0012077345363469127,0.0023619312261202287 +/- 0.001361300308597825,0.002257728377909052 +/- 0.0011855538843957006,0.002118791246960805 +/- 0.0012373402661032843,0.0018061827023272525 +/- 0.0009799747120295785,0.0013546370267454421 +/- 0.000610572970866509,0.0011462313303230776 +/- 0.0015223763112755138,0.0010767627648489598 +/- 0.0013932734366190987,0.00041681139284478476 +/- 0.0004338310523375149,0.00013893713094828008 +/- 0.00017016253857476764,3.4734282737103325e-05 +/- 0.0005021477004099039,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.4734282737036715e-05 +/- 0.0002431399791594473,-0.0002084056964223091 +/- 0.001301493157012506,-0.0002084056964223202 +/- 0.0004168113928447515,-0.00024313997915939022 +/- 0.00031260854463357226,-0.00027787426189647136 +/- 0.00013893713094823568,-0.0003820771101076259 +/- 0.0014359170968109864,-0.000382077110107637 +/- 0.0011875874260005926,-0.0004168113928446959 +/- 0.0018035088552618508,-0.0004862799583188027 +/- 0.0005643652938267407,-0.0004862799583188027 +/- 0.0019289257904709655,-0.00048627995831882485 +/- 0.00023040116640188644,-0.0006252170892670384 +/- 0.0005335981763020926,-0.0007294199374782373 +/- 0.0007522197925566967,-0.0007641542202153073 +/- 0.001472012511317641,-0.0007988885029523551 +/- 0.0013367058982211861,-0.001007294199374742 +/- 0.0009506031388262559,-0.0011462313303229887 +/- 0.0008794017993172524,-0.0012156998957970843 +/- 0.0006066081693842582,-0.0013893713094823902 +/- 0.002690505971661964,-0.0014241055922194824 +/- 0.0011462313303230163,-0.0014588398749565302 +/- 0.0008190223079229874,-0.001597777005904777 +/- 0.001539320583963895,-0.0017019798541159648 +/- 0.0017328891536320238,-0.0018409169850642226 +/- 0.0002224079276635299,-0.0020493226814865652 +/- 0.0016101878411252742,-0.0020493226814865873 +/- 0.0009756562629516012,-0.002084056964223624 +/- 0.0018313895556045859,-0.0023619312261201285 +/- 0.002012191505100423,-0.0024313997915942688 +/- 0.0008923398804213348,-0.0024661340743313163 +/- 0.0015016301716719012,-0.002535602639805423 +/- 0.0008515214082758681,-0.002813476901701928 +/- 0.0013403113151493255,-0.003195554011809587 +/- 0.0021846731772860502,-0.0034039597082319737 +/- 0.0007252731162841516,-0.003473428273706092 +/- 0.0011624314366572848,-0.003820771101076703 +/- 0.002391374015708011,-0.00392497394928788 +/- 0.001076762764848891,-0.004133379645710256 +/- 0.0031547066911176186,-0.004341785342132631 +/- 0.0013828432954077331,-0.004411253907606727 +/- 0.001262437085473168,-0.004480722473080878 +/- 0.0017398374138754217,-0.00479333101771443 +/- 0.0010512501528601298,-0.0049670024313997144 +/- 0.001203732091084627,-0.00524487669329623 +/- 0.0010472256638889468,-0.006147968044459828 +/- 0.0017917638591912425,-0.006217436609933935 +/- 0.001303808570970728,-0.006946856547412239 +/- 0.003273141782393803,-0.007189996526571663 +/- 0.0017646246329809754,-0.007328933657519909 +/- 0.0010923365886430275,-0.007433136505731086 +/- 0.0015856494908667467,-0.008336227856894718 +/- 0.0010535429585344278,-0.008926710663424741 +/- 0.0019590258634531034,-0.00944772490448067 +/- 0.0016715817180293132,-0.010593956234803702 +/- 0.0010333084251923196
