,hrv_iqr,scl_svd_entropy,scr_iqr,bvp_n_below_mean,scl_max,scl_entropy,scl_skewness,hrv_svd_entropy,hrv_ptp,scl_pct_95,bvp_skewness,scl_iqr_5_95,hrv_max,bvp_lineintegral,bvp_peaks,hrv_lineintegral,scr_n_below_mean,bvp_ptp,scl_pct_5,hrv_min,bvp_kurtosis,scl_ptp,scl_energy,hrv_perm_entropy,hrv_peaks,hrv_std,hrv_sum,hrv_entropy,bvp_pct_5,scl_perm_entropy,scl_sum,bvp_min,hrv_n_below_mean,bvp_std,scl_kurtosis,hrv_pct_95,bvp_pct_95,scr_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,bvp_sum,bvp_energy,scl_peaks,bvp_entropy,scr_sum,scl_iqr,scr_min,hrv_rms,scr_ptp,scr_rms,scr_entropy,scr_pct_95,scr_n_sign_changes,scr_pct_5,scr_n_above_mean,scr_lineintegral,scr_mean,scr_std,scr_peaks,scr_energy,scl_n_above_mean,scl_n_sign_changes,bvp_mean,scr_iqr_5_95,scr_max,hrv_pct_5,scl_lineintegral,bvp_n_above_mean,hrv_kurtosis,bvp_iqr_5_95,hrv_iqr_5_95,scl_rms,scr_skewness,scr_svd_entropy,bvp_rms,scl_n_below_mean,hrv_mean,hrv_skewness,bvp_max,hrv_energy,scr_kurtosis,scl_mean,bvp_perm_entropy,scl_min,scl_std,bvp_n_sign_changes,bvp_svd_entropy,bvp_iqr
0,-0.0031997187060478606 +/- 0.000554842961957078,0.03326300984528827 +/- 0.005293448457541156,-0.012693389592123816 +/- 0.0026286784376323164,0.016490857946554093 +/- 0.006798957599990019,-0.007594936708860811 +/- 0.0012500976676955947,-0.0036216596343179087 +/- 0.0007041133753340743,0.003762306610407817 +/- 0.0009040056351745599,0.04078762306610402 +/- 0.0023639572874784263,-0.001125175808720158 +/- 0.00034451332528597433,0.019796061884669425 +/- 0.0035687004985140813,-0.0009845288326301494 +/- 0.002090867615656623,0.0 +/- 0.0,0.01030239099859348 +/- 0.002364218772716482,-0.00530942334739809 +/- 0.0034753253060650306,0.04135021097046408 +/- 0.006276543667140553,0.010056258790435946 +/- 0.004252100269432065,0.0 +/- 0.0,-0.01972573839662454 +/- 0.0016070878877674495,0.026371308016877582 +/- 0.0027008248058609814,-0.013150492264416358 +/- 0.0018080112703491552,0.009001406469760853 +/- 0.0020932315142246634,0.0014416315049225914 +/- 0.0005766954805505411,0.0009142053445850395 +/- 0.0008201057517363328,0.0 +/- 0.0,0.014943741209563965 +/- 0.0015427152579803515,0.0425457102672292 +/- 0.0020442252958859015,0.002109704641350163 +/- 0.0009565028487155828,0.002215189873417678 +/- 0.0008902242546534564,0.0 +/- 0.0,0.0014767932489450851 +/- 0.0008584075679137663,-0.0075597749648383065 +/- 0.0012799068019128793,0.007032348804500632 +/- 0.0028738138877218663,0.0001758087201124803 +/- 0.0002358721495252542,0.024191279887482365 +/- 0.0007671386859800055,0.00010548523206748151 +/- 0.0003867791842475129,0.0052039381153304535 +/- 0.0018987341772151967,0.00014064697608997533 +/- 0.00017225666264293277,0.0 +/- 0.0,3.5161744022493834e-05 +/- 0.00010548523206748152,0.0 +/- 0.0,0.0 +/- 0.0,0.0006329113924049889 +/- 0.00037870357293491266,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00590717299578053 +/- 0.0016848310197905682,0.0 +/- 0.0,0.0022855133614626657 +/- 0.0010922802086504244,0.0 +/- 0.0,0.0013009845288325717 +/- 0.0003867791842475543,-7.032348804503208e-05 +/- 0.00030653297774545815,-0.0009845288326301382 +/- 0.0004664732475886827,0.0 +/- 0.0,0.010478199718705995 +/- 0.0009539142029712044,0.0 +/- 0.0,0.0009142053445850284 +/- 0.003102214486654393,0.00010548523206748151 +/- 0.00016113135354973903,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009739803094233413 +/- 0.0010436583740967718,-0.003481012658227878 +/- 0.0006754350461427328,0.011568213783403591 +/- 0.0010245289932724073,-0.0001054852320675148 +/- 0.00022514501538091095,0.0 +/- 0.0,0.022081575246132155 +/- 0.0027044844617481367,-0.0017229254571027308 +/- 0.002313471750998022,0.0 +/- 0.0,-0.001125175808720158 +/- 0.0003445133252859743,0.0 +/- 0.0,-0.0001054852320675148 +/- 0.00016113135354978988,0.0018284106891701345 +/- 0.0014134846161914076,0.0006680731364274827 +/- 0.00024613220815753454,0.001758087201125147 +/- 0.0008018111287617085,0.00045710267229246424 +/- 0.00027462199985606346,-0.0003516174402250716 +/- 0.0016417183586397751,-0.03699015471167376 +/- 0.001981575640450819,0.0212728551336146 +/- 0.005771776450943063,0.0 +/- 0.0,-0.0009493670886076333 +/- 0.00047305288491822275,-0.02063994374120961 +/- 0.0015962812183989057,-0.01828410689170188 +/- 0.003012440223713614,-0.010513361462728599 +/- 0.0022429224238842485
