,bvp_n_below_mean,bvp_n_above_mean,scl_mean,scl_rms,scl_min,hrv_lineintegral,bvp_max,bvp_lineintegral,scl_sum,hrv_min,scl_iqr_5_95,hrv_pct_5,hrv_rms,hrv_ptp,scl_entropy,scr_rms,bvp_energy,hrv_mean,hrv_max,bvp_iqr,bvp_std,hrv_iqr_5_95,bvp_skewness,hrv_std,bvp_pct_95,scl_iqr,scr_std,scl_max,scl_std,scl_pct_95,scl_n_below_mean,scr_iqr,hrv_energy,scl_lineintegral,scr_mean,scl_pct_5,scr_energy,bvp_perm_entropy,scr_skewness,bvp_pct_5,scr_pct_5,hrv_entropy,scr_entropy,bvp_sum,scr_peaks,bvp_rms,bvp_entropy,scl_peaks,hrv_n_sign_changes,scl_n_sign_changes,scr_n_sign_changes,scr_min,scr_perm_entropy,hrv_peaks,scl_kurtosis,hrv_svd_entropy,bvp_mean,hrv_n_above_mean,hrv_kurtosis,scl_energy,scr_iqr_5_95,hrv_perm_entropy,bvp_iqr_5_95,hrv_n_below_mean,hrv_iqr,hrv_skewness,scr_max,bvp_peaks,scl_skewness,scl_n_above_mean,scl_perm_entropy,scr_pct_95,scr_n_below_mean,bvp_ptp,bvp_min,scr_kurtosis,hrv_sum,hrv_pct_95,scl_ptp,scr_n_above_mean,scr_ptp,bvp_kurtosis,bvp_n_sign_changes,scr_svd_entropy,scl_svd_entropy,scr_sum,scr_lineintegral,bvp_svd_entropy
0,0.0266415868673051 +/- 0.001925235013001032,0.019630642954856392 +/- 0.0037062153718588563,-0.0009575923392612373 +/- 0.0026304903588275455,-0.002257181942544417 +/- 0.0008678917606326447,-0.007763337893296829 +/- 0.0016896880064344083,-0.0020519835841312896 +/- 0.0024134444274113826,0.005916552667578701 +/- 0.002046561463799907,-0.000683994528043752 +/- 0.001922499223331773,0.001573187414500743 +/- 0.0017914912248575602,-0.00400136798905606 +/- 0.0012800935206711988,-0.005232558139534859 +/- 0.001003515783250421,-0.004890560875512972 +/- 0.0016827516552862572,-0.0006155950752393391 +/- 0.0011218344368575175,0.0007181942544459919 +/- 0.0011076699549043406,-0.0009233926128590642 +/- 0.0011244379085344506,0.001573187414500732 +/- 0.0010282692461267323,-0.00030779753761965843 +/- 0.0015780125848234266,-0.005574555403556725 +/- 0.0014021887824897297,0.002393980848153232 +/- 0.00250383108313585,0.0026333789329685774 +/- 0.0020973663620330995,0.007489740082079388 +/- 0.0022553675914907686,0.0017783857729138596 +/- 0.00204513220078331,-0.0041039671682626235 +/- 0.0017371306565253572,0.0009233926128591307 +/- 0.001867254951397913,0.00047879616963066864 +/- 0.0017249685653787452,0.0007523939808481872 +/- 0.0009403370099088625,-0.0029411764705882027 +/- 0.001492299878883151,-0.017065663474692162 +/- 0.0023716468464549615,-0.002633378932968522 +/- 0.001082030917890307,-0.013337893296853597 +/- 0.0012235666087550086,-0.0011969904240765605 +/- 0.0005129958960328455,-3.4199726402150964e-05 +/- 0.001138907373826712,-0.00283857729138165 +/- 0.0010927869568173976,0.00417236662106707 +/- 0.001132212404736436,-0.010362517099863156 +/- 0.001175296872601881,-0.0026675786593706842 +/- 0.0021291904810223613,-0.00044459644322841774 +/- 0.0015221759975559551,0.00974692202462384 +/- 0.00178527813079867,0.0022229822161423107 +/- 0.0009582028540438862,-0.00748974008207931 +/- 0.002321806302666718,-0.00400136798905606 +/- 0.000918312009719404,0.0028727770177838785 +/- 0.0015386076442136674,0.002017783857729172 +/- 0.0004701685049544297,-0.00020519835841310564 +/- 0.00034877014456858744,6.839945280439075e-05 +/- 0.00013679890560878153,0.011217510259917952 +/- 0.0014331276908178573,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0029753761969903867 +/- 0.0004848648043350785,0.0 +/- 0.0,-3.419972640217317e-05 +/- 0.00018417116303469415,0.00126538987688104 +/- 0.0007342992665384329,0.00010259917920660833 +/- 0.0008243482074687966,-0.0016415868673050448 +/- 0.00045371064163548933,0.00170998632010948 +/- 0.0013934027898401687,-0.00020519835841310564 +/- 0.00016754375805628282,0.001162790697674465 +/- 0.0007042154679197651,0.0009575923392613373 +/- 0.000588394341110975,-0.004685362517099822 +/- 0.0016405177777306847,0.005506155950752434 +/- 0.0011181793929050511,-0.0007181942544459252 +/- 0.0007865937072503469,-0.00393296853625168 +/- 0.0020477041559401883,0.0009233926128591419 +/- 0.00037619699042407243,0.00041039671682627785 +/- 0.0011827371043632577,0.0012995896032832466 +/- 0.0006268913399392379,-0.004719562243502029 +/- 0.0012959846321133257,-0.00400136798905607 +/- 0.0019228033921847494,-0.001573187414500643 +/- 0.0006701750322252163,-0.002291381668946613 +/- 0.0010035157832504217,0.00010259917920661943 +/- 0.0005309225272318708,-0.0010943912448700076 +/- 0.0018276866232404087,0.00034199726402195374 +/- 0.00043259612314206235,0.002975376196990465 +/- 0.001940966295986685,0.008652530779753798 +/- 0.001418773496080136,-0.0004103967168262113 +/- 0.00039883391893605254,-0.012106703146374798 +/- 0.001476541254782693,0.001265389876881029 +/- 0.001640517777730706,0.00170998632010948 +/- 0.0011747991817590746,0.0023939808481532434 +/- 0.000904839709666415,-0.0013337893296853198 +/- 0.0008845770968794589,-0.0006155950752393724 +/- 0.002590163642785413,0.0016415868673051114 +/- 0.0012023526560360478,0.001504787961696341 +/- 0.0009202205230556583,0.0015389876880985364 +/- 0.00132675545425929,0.00786593707250346 +/- 0.0011945450886848869,0.012551299589603316 +/- 0.0014594109639775577,0.006019151846785253 +/- 0.0018109715861660547
