,bvp_rms,hrv_sum,hrv_mean,hrv_n_above_mean,hrv_rms,bvp_std,scl_energy,bvp_pct_5,hrv_n_below_mean,bvp_iqr_5_95,bvp_min,hrv_max,bvp_lineintegral,scl_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,scr_std,scr_lineintegral,hrv_ptp,bvp_ptp,bvp_n_sign_changes,scl_pct_95,bvp_skewness,hrv_std,hrv_min,scr_svd_entropy,scl_std,scl_ptp,hrv_lineintegral,scr_sum,scr_mean,hrv_iqr_5_95,hrv_energy,scr_perm_entropy,scl_sum,scl_mean,scl_iqr,scr_iqr_5_95,hrv_skewness,scr_pct_95,scl_rms,bvp_perm_entropy,hrv_kurtosis,scr_kurtosis,scr_n_sign_changes,hrv_perm_entropy,scl_n_sign_changes,scl_max,scr_n_above_mean,scr_n_below_mean,scr_min,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_pct_5,scl_min,hrv_entropy,scr_entropy,bvp_sum,bvp_mean,bvp_max,hrv_svd_entropy,hrv_iqr,hrv_peaks,hrv_pct_5,scr_energy,scl_n_above_mean,scl_n_below_mean,scr_skewness,scl_perm_entropy,bvp_kurtosis,scr_peaks,hrv_pct_95,scl_kurtosis,scl_iqr_5_95,scl_skewness,bvp_iqr,scr_iqr,scl_pct_5,bvp_peaks,scl_lineintegral,scr_max,scr_ptp,bvp_energy,scl_entropy,scr_rms,bvp_svd_entropy
0,0.3874472573839663 +/- 0.007510881037957113,0.28716596343178624 +/- 0.00744906339621304,0.28716596343178624 +/- 0.00744906339621304,0.1788326300984529 +/- 0.008828609098438715,0.20618846694796064 +/- 0.006719849940030149,0.13199718706047822 +/- 0.007099190078141912,-0.0006680731364275605 +/- 0.000975065022775107,0.044760900140646986 +/- 0.0032343071099571073,0.14219409282700424 +/- 0.007576030017053354,0.04553445850914204 +/- 0.0037286372831380637,0.028551336146272855 +/- 0.004853849205833297,0.12517580872011252 +/- 0.00582879487625937,0.05049226441631506 +/- 0.004104145277472542,0.011322081575246135 +/- 0.001514814291739635,0.002461322081575279 +/- 0.0038324688026550517,0.002461322081575279 +/- 0.0038324688026550517,0.044303797468354424 +/- 0.004902510564819504,0.05661040787623069 +/- 0.0029544235636568103,0.0509493670886076 +/- 0.0027347158024403225,0.02324191279887484 +/- 0.004773328164372663,0.017791842475386777 +/- 0.004092077785084722,0.008227848101265856 +/- 0.0031496759038760376,-0.00829817158931082 +/- 0.0019526643286799951,0.005625879043600568 +/- 0.0026171299670785363,0.04296765119549929 +/- 0.004054440310942209,0.05812236286919833 +/- 0.00463561957093541,0.015436005625879046 +/- 0.0026706727639603575,0.0318917018284107 +/- 0.002755433642540798,0.019303797468354443 +/- 0.0023188097178337133,0.001511954992967679 +/- 0.004608871787964858,0.010196905766526043 +/- 0.0018935178646745717,0.010196905766526043 +/- 0.0018935178646745717,0.028902953586497904 +/- 0.005981218333323461,-0.006329113924050611 +/- 0.004469830824773759,0.012587904360056268 +/- 0.0038511340562849554,0.004324894514767963 +/- 0.0012682622220022153,0.004324894514767963 +/- 0.0012682622220022153,0.0008087201125175803 +/- 0.0008475366239939364,0.0028129395218002952 +/- 0.001516445756177778,0.005344585091420528 +/- 0.0026722925457102554,0.0024261603375527628 +/- 0.0011279194748484854,-0.003938115330520376 +/- 0.0008438818565400778,0.02566807313642756 +/- 0.0026870567052802697,-0.0027777777777777566 +/- 0.0018899232982245524,-0.00035161744022504937 +/- 0.0003144961993670717,-0.0003867791842475321 +/- 0.0007282811243743998,-0.004922644163150469 +/- 0.0017297290965188337,-0.000984528832630094 +/- 0.000734198769965563,0.007383966244725748 +/- 0.0017997867640041844,0.0013009845288326604 +/- 0.0006680731364275611,0.0012658227848101554 +/- 0.0005925562428393987,0.0002812939521800395 +/- 0.00021097046413502964,0.0002812939521800395 +/- 0.00073419876996561,0.0 +/- 0.0,0.0 +/- 0.0,-0.00014064697609000865 +/- 0.0006708433202650875,-0.009845288326300971 +/- 0.001352699301102055,0.0026019690576652766 +/- 0.0020272201554711127,0.0008438818565400852 +/- 0.002008840626875612,-0.0009493670886075778 +/- 0.001123526393014795,-0.0009493670886075778 +/- 0.001123526393014795,0.005555555555555569 +/- 0.002749819239946163,-0.0017580872011251692 +/- 0.001267774710078745,0.003973277074542913 +/- 0.002273581316501715,0.0001054852320675148 +/- 0.0026126382543262884,0.11244725738396624 +/- 0.004410802188626346,-0.00021097046413504073 +/- 0.0013636230259961564,-0.0005274261603375518 +/- 0.0006140734597951048,-0.0005274261603375518 +/- 0.0006140734597951048,0.0001054852320675148 +/- 0.0005894182353811845,-0.0016877637130801703 +/- 0.0013869959861684844,0.004430379746835444 +/- 0.0009590845075236148,-0.00014064697608999753 +/- 0.001068824483373474,0.10734880450070323 +/- 0.005603970174164549,0.0004571026722925531 +/- 0.0012486132844279022,0.0011954992967651234 +/- 0.0033253418896025044,-0.0010196905766525987 +/- 0.0012225976547618677,-0.006364275668073116 +/- 0.0027165718581882953,0.0005977496483825729 +/- 0.0017085134477153945,0.014275668073136428 +/- 0.00234926766364136,0.01311533052039382 +/- 0.0037806642318383202,0.0033403656821378693 +/- 0.0030257492852554116,3.516174402252714e-05 +/- 0.003496605178183614,-0.00024613220815750125 +/- 0.0035443665857408076,-0.010864978902953593 +/- 0.004390151791853404,-0.0023909985935302246 +/- 0.0020730524575223084,0.0042194092827004485 +/- 0.004546618811601854,-0.0006329113924050556 +/- 0.004690634640127226
