,bvp_n_below_mean,bvp_n_above_mean,hrv_lineintegral,hrv_min,scl_rms,scl_min,bvp_skewness,scl_pct_5,hrv_pct_5,bvp_max,bvp_perm_entropy,hrv_ptp,hrv_mean,scr_iqr_5_95,scl_max,bvp_iqr_5_95,bvp_lineintegral,hrv_iqr_5_95,scl_sum,scl_energy,bvp_ptp,scr_kurtosis,hrv_sum,hrv_iqr,hrv_n_below_mean,hrv_std,scl_mean,hrv_kurtosis,scr_min,hrv_perm_entropy,scl_peaks,bvp_entropy,scr_n_sign_changes,hrv_n_sign_changes,bvp_sum,scr_std,scr_perm_entropy,scl_n_sign_changes,bvp_mean,scr_max,hrv_energy,scl_pct_95,hrv_peaks,scl_entropy,scr_entropy,hrv_skewness,scl_kurtosis,hrv_svd_entropy,scr_rms,scl_n_below_mean,scr_skewness,hrv_n_above_mean,hrv_max,scl_lineintegral,scl_perm_entropy,bvp_min,hrv_rms,scr_peaks,scl_iqr,scl_n_above_mean,hrv_entropy,scl_iqr_5_95,scr_n_above_mean,scl_std,scl_skewness,bvp_kurtosis,scr_ptp,scr_lineintegral,scr_svd_entropy,scr_mean,scr_energy,bvp_peaks,bvp_iqr,scr_n_below_mean,bvp_pct_5,scr_pct_5,bvp_energy,scl_ptp,scl_svd_entropy,bvp_pct_95,bvp_svd_entropy,hrv_pct_95,bvp_rms,bvp_n_sign_changes,scr_pct_95,scr_sum,scr_iqr,bvp_std
0,0.017932489451476817 +/- 0.0035231997327356706,0.028832630098452917 +/- 0.0015164457561777675,-0.0016526019690576543 +/- 0.0019893593755015092,-0.0033755274261603185 +/- 0.001581887746723199,-0.003938115330520376 +/- 0.0022722214376095034,0.002531645569620278 +/- 0.0020002057177676376,0.006610407876230673 +/- 0.001465025784528802,-0.0045007032348804545 +/- 0.0018525935122812294,-0.0015822784810126333 +/- 0.0015822784810126654,0.0065752461322081904 +/- 0.0034019782333155465,0.029571026722925508 +/- 0.003018385363151339,-0.0017932489451476298 +/- 0.0017752328496996228,0.0013009845288326604 +/- 0.0017584387834106794,0.0003867791842475654 +/- 0.0015362905959882777,0.006258790436005657 +/- 0.002341888298923588,-0.000738396624472526 +/- 0.0015119549929676443,0.01090014064697612 +/- 0.0012967010488457048,-0.0011954992967650902 +/- 0.0011251758087201227,0.0022151898734177667 +/- 0.0018273961266084824,0.0027074542897328026 +/- 0.0017157345849164243,0.009106891701828445 +/- 0.0012426580201879342,-0.0005274261603375075 +/- 0.0007076164485758673,0.0016877637130801927 +/- 0.0016020795710118864,-0.0009142053445850617 +/- 0.0011029808116285605,-0.00024613220815749014 +/- 0.0004730528849181798,-0.003059071729957774 +/- 0.0013254625052722116,-0.002812939521800262 +/- 0.002240440551627859,0.00017580872011252469 +/- 0.0003241752622114367,-7.032348804500988e-05 +/- 0.00014064697609001976,0.00024613220815754565 +/- 0.0007549546608152025,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000351617440225005 +/- 0.000351617440225005,-0.0005977496483825173 +/- 0.0013713080168776476,0.0 +/- 0.0004160393659001305,0.0005625879043600679 +/- 0.0008201057517363318,0.0002812939521800395 +/- 0.00034451332528597433,0.0031997187060478494 +/- 0.0012426580201879245,0.0029887482419128308 +/- 0.0016132306254506832,-0.0016526019690576322 +/- 0.0015491132750992,-0.00010548523206749261 +/- 0.0004461525154869616,-0.002707454289732736 +/- 0.0014922007857892344,-0.00014064697609000865 +/- 0.0002812939521800173,-0.00021097046413499633 +/- 0.0006708433202650665,-0.0006680731364275161 +/- 0.0006754350461426941,-0.0010196905766525655 +/- 0.001789107487089818,0.0004571026722925864 +/- 0.0017863411808552035,-0.0010196905766525655 +/- 0.0006754350461426941,-0.0002109704641350074 +/- 0.0004219409282700241,-0.0009845288326300605 +/- 0.0005625879043600415,-0.0019690576652601653 +/- 0.0007409039207351031,-0.000738396624472537 +/- 0.0008818520537260411,-0.0014767932489450964 +/- 0.0004100528758681812,0.005133614627285532 +/- 0.0016877637130801703,-0.0027426160337552406 +/- 0.001617440225035146,0.0 +/- 0.0,0.004676511954993012 +/- 0.0007383966244725609,-0.0001758087201124803 +/- 0.0010922802086504278,0.004360056258790446 +/- 0.0016804223833120264,-0.000351617440225005 +/- 0.0013887776130894274,0.0007735583684951086 +/- 0.000562587904360079,0.0043248945147679515 +/- 0.0013892226628085974,-0.0012658227848100778 +/- 0.0010335399758579018,0.0007735583684951198 +/- 0.0016921532229980246,0.0026371308016878035 +/- 0.0007743570866928616,0.004008438818565441 +/- 0.0016730488401364852,-0.0005625879043600013 +/- 0.000878340084162917,-7.032348804497657e-05 +/- 0.001265822784810115,-0.0015471167369901285 +/- 0.00099700751608705,0.042475386779184277 +/- 0.0033791881228506155,0.0013009845288326604 +/- 0.0022296538484511377,-0.0006680731364275272 +/- 0.0006377762709991787,0.003973277074542913 +/- 0.0012971776895707998,0.0016526019690577098 +/- 0.0007383966244725741,-0.0005625879043600124 +/- 0.001146941380471178,-0.005414908579465494 +/- 0.0017665058631618142,-0.006821378340365658 +/- 0.0014851414966204491,0.010970464135021119 +/- 0.0018658929903546545,0.0025668073136427714 +/- 0.00162696699033181,-0.0014767932489451075 +/- 0.0013043063988038978,0.0064345991561181705 +/- 0.0013254625052722098,-0.001230661040787584 +/- 0.0016660137469032413,0.004254571026722942 +/- 0.0017960046116908654,0.003270042194092848 +/- 0.0015728740679567556,-0.000386779184247521 +/- 0.0013476630025834515,-0.002180028129395173 +/- 0.0008867454439464503
