,bvp_rms,hrv_sum,hrv_mean,hrv_n_above_mean,hrv_rms,bvp_std,scl_energy,bvp_pct_5,hrv_n_below_mean,bvp_iqr_5_95,bvp_min,hrv_max,bvp_lineintegral,scl_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,scr_std,scr_lineintegral,hrv_ptp,bvp_ptp,bvp_n_sign_changes,scl_pct_95,bvp_skewness,hrv_std,hrv_min,scr_svd_entropy,scl_std,scl_ptp,hrv_lineintegral,scr_sum,scr_mean,hrv_iqr_5_95,hrv_energy,scr_perm_entropy,scl_sum,scl_mean,scl_iqr,scr_iqr_5_95,hrv_skewness,scr_pct_95,scl_rms,bvp_perm_entropy,hrv_kurtosis,scr_kurtosis,scr_n_sign_changes,hrv_perm_entropy,scl_n_sign_changes,scl_max,scr_n_above_mean,scr_n_below_mean,scr_min,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_pct_5,scl_min,hrv_entropy,scr_entropy,bvp_mean,bvp_sum,bvp_max,hrv_svd_entropy,hrv_iqr,hrv_peaks,hrv_pct_5,scr_energy,scl_n_above_mean,scl_n_below_mean,scr_skewness,scl_perm_entropy,bvp_kurtosis,scr_peaks,hrv_pct_95,scl_kurtosis,scl_iqr_5_95,scl_skewness,bvp_iqr,scr_iqr,scl_pct_5,bvp_peaks,scl_lineintegral,scr_max,scr_ptp,bvp_energy,scl_entropy,scr_rms,bvp_svd_entropy
0,0.26262591177492195 +/- 0.007684758908084753,0.2123306703716569 +/- 0.008175552976924398,0.2123306703716569 +/- 0.008175552976924398,0.10326502257728384 +/- 0.00403889666138256,0.093747829107329 +/- 0.005788132381127875,0.08766932962834321 +/- 0.0077157031618838865,0.08430010420284828 +/- 0.004536914309045413,0.07078846821813134 +/- 0.0028124046516147467,0.06384161167071907 +/- 0.0069742426496257285,0.05602639805488022 +/- 0.0018578783077897057,0.054602292462660705 +/- 0.0034762059057163786,0.05415074678707889 +/- 0.0053663061701839515,0.04598819034386945 +/- 0.0020265303432879427,0.045883987495658266 +/- 0.003657670055540174,0.0443209447724905 +/- 0.003339552717394094,0.0443209447724905 +/- 0.003339552717394094,0.04300104202848215 +/- 0.0017697449396119503,0.04209795067731857 +/- 0.003290786879423965,0.0390065995137201 +/- 0.0038114446150226463,0.03838138242445298 +/- 0.003976278983681586,0.03327544286210495 +/- 0.0028802240280136025,0.02622438346648146 +/- 0.0015553048403777797,0.023654046543938934 +/- 0.004505961641587397,0.023619312261201852 +/- 0.003549021125236482,0.02295936088919769 +/- 0.0027720046825604567,0.02288989232372357 +/- 0.0029037943464434567,0.02177839527613761 +/- 0.0028220402357693047,0.02042375824939221 +/- 0.002747303915704762,0.0169850642584231 +/- 0.0018211499449695535,0.015665161514414782 +/- 0.0024385841359455375,0.013615838832928152 +/- 0.001307043259619781,0.013615838832928152 +/- 0.001307043259619781,0.011913858978812142 +/- 0.0033208953463390854,0.009169850642584298 +/- 0.00342868014706579,0.009135116359847229 +/- 0.0023406371085559485,0.008753039249739558 +/- 0.0036023319659504527,0.008753039249739558 +/- 0.0036023319659504527,0.008197290725946571 +/- 0.0015235645848878931,0.006877387981938221 +/- 0.0011809656130600814,0.006842653699201162 +/- 0.0014409495319688576,0.005105939562348083 +/- 0.0009830477039308796,0.005071205279611013 +/- 0.005268172834914013,0.00437651962486979 +/- 0.0035017945567567916,0.002500868357068464 +/- 0.0014049147909799635,0.0013199027440083944 +/- 0.001269584361410011,0.0007988885029524661 +/- 0.001262437085473157,0.0007294199374783372 +/- 0.00122755102793138,0.0006599513720042194 +/- 0.0003626365581420758,0.0005210142410559948 +/- 0.004846023760014959,0.00020840569642242013 +/- 0.0007318967525427511,0.00020840569642242013 +/- 0.0007318967525427511,1.1102230246251566e-17 +/- 0.00015533643469954722,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.946856547407343e-05 +/- 0.0003740996739933879,-0.00024313997915939022 +/- 0.00044072863982109903,-0.00045154567558176596 +/- 0.0004924434483764078,-0.0004862799583188138 +/- 0.0017030428165517534,-0.00048627995831882485 +/- 0.0008536440241364493,-0.0005557485237929538 +/- 0.0009084193699633076,-0.0006946856547411673 +/- 0.0005812157183286224,-0.0007641542202153073 +/- 0.0013789116527460497,-0.000868357068426484 +/- 0.0011011370256441071,-0.000903091351163543 +/- 0.001554916935435881,-0.0009030913511635541 +/- 0.00498579141813077,-0.001424105592219449 +/- 0.0004239859540025715,-0.001667245571378906 +/- 0.000979974712029609,-0.001667245571378906 +/- 0.000979974712029609,-0.0018061827023271415 +/- 0.0012211459417330352,-0.002188259812434823 +/- 0.0006599513720041837,-0.002222994095171882 +/- 0.0011645053570156385,-0.0036818339701284565 +/- 0.0007951040737936625,-0.0036818339701284674 +/- 0.004954233922799695,-0.003924973949287891 +/- 0.002480767118536871,-0.004063911080236127 +/- 0.0024856256565217046,-0.004723862452240313 +/- 0.001984419153467977,-0.006078499478985711 +/- 0.0030010500688145564,-0.010142410559221915 +/- 0.0016128081648133252,-0.011253907606807867 +/- 0.004151291745280631,-0.011427579020493173 +/- 0.004577683292886957,-0.011670718999652597 +/- 0.0019660954078617597,-0.012087530392497348 +/- 0.0018101860674950222,-0.012365404654393841 +/- 0.0018973949682178093,-0.014171587356721027 +/- 0.003121450772999091,-0.015144147273358766 +/- 0.002219735367651338,-0.016776658562000633 +/- 0.0020136898979695368,-0.033935394234109004 +/- 0.004080502169164902
