,accz_ptp,accz_mean,accz_pct_95,bvp_kurtosis,accx_rms,accy_max,scl_lineintegral,scl_svd_entropy,accx_std,scr_svd_entropy,hrv_rms,accy_energy,accy_entropy,scl_mean,accz_skewness,accy_std,accz_min,accx_svd_entropy,accz_sum,scr_pct_95,accx_n_sign_changes,scr_mean,accx_peaks,hrv_energy,hrv_ptp,accx_mean,scr_std,scr_rms,accy_pct_95,hrv_svd_entropy,scr_max,scl_std,scr_iqr,accy_rms,accz_iqr_5_95,scl_skewness,hrv_pct_95,hrv_mean,hrv_iqr,accy_svd_entropy,accy_lineintegral,scl_iqr,accx_iqr,hrv_kurtosis,hrv_std,accz_rms,accz_iqr,accx_sum,scr_kurtosis,accx_perm_entropy,hrv_entropy,accx_n_above_mean,scl_n_below_mean,accz_entropy,scl_kurtosis,accz_n_sign_changes,accy_iqr,hrv_skewness,hrv_iqr_5_95,scr_perm_entropy,accx_ptp,hrv_n_below_mean,scr_energy,scr_n_above_mean,scr_lineintegral,scl_n_above_mean,accz_svd_entropy,accy_kurtosis,accz_n_above_mean,accx_skewness,scr_ptp,scr_min,accx_iqr_5_95,accy_ptp,scr_n_sign_changes,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_peaks,scr_entropy,scr_iqr_5_95,accx_n_below_mean,accz_lineintegral,accx_kurtosis,hrv_peaks,accy_sum,hrv_n_above_mean,scr_pct_5,bvp_sum,hrv_lineintegral,accz_peaks,hrv_perm_entropy,bvp_mean,accz_n_below_mean,scl_ptp,accy_n_below_mean,scl_perm_entropy,accy_skewness,accy_perm_entropy,accy_n_above_mean,accx_entropy,scr_skewness,bvp_n_above_mean,scr_n_below_mean,accz_perm_entropy,bvp_n_below_mean,scl_n_sign_changes,bvp_skewness,accy_peaks,accx_pct_5,accz_max,accz_std,hrv_min,accz_kurtosis,scl_max,accx_lineintegral,scr_sum,accz_energy,accy_mean,scl_pct_95,bvp_ptp,hrv_sum,hrv_max,hrv_pct_5,accx_energy,scl_iqr_5_95,accy_iqr_5_95,accx_max,bvp_max,bvp_pct_5,accy_n_sign_changes,accz_pct_5,bvp_n_sign_changes,bvp_min,accx_min,scl_sum,accy_min,bvp_perm_entropy,scl_rms,scl_pct_5,scl_min,bvp_iqr_5_95,scl_entropy,scl_energy,bvp_lineintegral,bvp_svd_entropy,accx_pct_95,bvp_iqr,bvp_energy,bvp_peaks,bvp_std,bvp_rms,bvp_pct_95,accy_pct_5
0,-0.002430739836535345 +/- 0.0006935313119167679,0.000562572975268083 +/- 0.0004652288929160685,-0.0008279375862434435 +/- 0.0008341739817169453,0.0015285001592188264 +/- 0.0005028221752394367,-0.007536354951703572 +/- 0.000678005282779806,-0.0025581148498035724 +/- 0.0008886505749262836,-0.002876552382974151 +/- 0.0007704901579008377,-0.0004351979619997448 +/- 0.0003690762902178785,0.001602802250291946 +/- 0.0005380034347722704,0.0029720836429254272 +/- 0.00035204593889770746,-0.025729752680182526 +/- 0.0012076393294408632,-0.00020167710434132458 +/- 0.000731482736610561,-0.0012206772104871532 +/- 0.0007643237884468625,0.004383823373314976 +/- 0.0009889808318770629,-0.0003608958709266141 +/- 0.0005932783616381424,0.00029720836429258934 +/- 0.000590613639454134,-0.002717333616388873 +/- 0.0009268179578789027,-0.00016983335102426221 +/- 0.0007202290819949949,-0.00088101050843854 +/- 0.0007089557150831946,0.0015497293280968606 +/- 0.0005395718088160011,0.0018257085235113602 +/- 0.0010056443504788876,0.0032374482539009207 +/- 0.0004776562997558526,-0.004426281711070979 +/- 0.001032455916741471,-0.015497293280967994 +/- 0.0011800821237394907,-0.00011676042882917681 +/- 0.00044391303824067624,-0.0015072709903406923 +/- 0.001053788230208329,-0.0017938647701941756 +/- 0.0004040519331424348,-0.0016346460036089083 +/- 0.0007249069559054767,-0.004277677528924673 +/- 0.000956550166089015,0.0012631355482433549 +/- 0.0006429494839574422,0.0017514064324382183 +/- 0.0006633053731012789,0.00024413544209750393 +/- 0.0008345115809787201,0.0009977709372678612 +/- 0.000566066940918108,0.000891625092877657 +/- 0.0008921304060906749,-0.0033860524360470714 +/- 0.0007452164024399827,-0.0003290521176095518 +/- 0.0004150560406754587,-0.01319392845770082 +/- 0.0005265732620661292,-0.01555036620316308 +/- 0.0010005336795901024,0.00018044793546336812 +/- 0.00040572157634255956,-0.0009765417683897271 +/- 0.0007021690015302394,-0.003226833669461804 +/- 0.00045580958610729925,-0.0070799278208257595 +/- 0.0008263711336015981,-0.0016452605880479144 +/- 0.00045839768350895764,-0.00022290627321935874 +/- 0.00011081951500805069,0.0012631355482433549 +/- 0.0006269797017565996,-0.00044581254643875077 +/- 0.0006776728457493775,9.553125995120926e-05 +/- 0.00045146312107286027,0.00531790680394868 +/- 0.000913656174631352,-0.0002865937798534945 +/- 0.00026873981320821376,-0.0033329795138519747 +/- 0.0006716608436283413,-0.00021229168878033055 +/- 0.0007857660767783338,-0.00029720836429250055 +/- 0.00041870465817463875,-0.00016983335102427333 +/- 0.00017888015652640972,-0.0016664897569259596 +/- 0.0005736787651786985,-0.0002547500265364211 +/- 0.00038913709329844065,-0.0030145419806814067 +/- 0.00036524043167572107,-0.0016983335102430108 +/- 0.0005221685118883025,-0.00047765629975582424 +/- 0.00031577273709039184,-0.002303364823267107 +/- 0.0007829650188264593,0.00018044793546339032 +/- 0.0001260412067406542,-0.002207833563315964 +/- 0.0005173997497910642,0.00022290627321944756 +/- 0.00019253112352421016,-0.0018150939390722321 +/- 0.0006670318371028657,-3.184375331700684e-05 +/- 0.00017793285865875532,0.0008385521706825827 +/- 0.0006411947058927338,0.00030782294873160643 +/- 0.00035028128648762765,-0.002526271096486521 +/- 0.0007005625729752775,0.0004988854686339361 +/- 0.00041668159274790915,-0.0006474896507801198 +/- 0.0003269912281233103,0.00029720836429260046 +/- 0.0003177291061903284,1.0614584439061491e-05 +/- 0.00038695947635194745,-2.122916887801196e-05 +/- 7.94322765476036e-05,-0.0042352191911686045 +/- 0.00046860715538998046,-0.005944167285850721 +/- 0.000936252078174299,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.1229168878034166e-05 +/- 4.2458337756068325e-05,-1.0614584439017083e-05 +/- 3.184375331705125e-05,-8.491667551213666e-05 +/- 4.245833775606833e-05,-0.000870395923999534 +/- 0.0006130784026406422,-0.0010614584439018748 +/- 0.00040558270193274845,-0.0018681668612673175 +/- 0.0008520807659649326,0.00022290627321943645 +/- 0.00035028128648764554,1.0614584439061491e-05 +/- 0.00015345326711392458,-0.011293917843116386 +/- 0.001196391279363579,-4.245833775605723e-05 +/- 8.491667551215608e-05,0.00029720836429258934 +/- 0.00029185281997384154,0.0002016771043414356 +/- 8.817136039609817e-05,-0.003131302409510606 +/- 0.0007846899300828374,0.00023352085765847573 +/- 0.0004597475390660758,-0.00015921876658524513 +/- 0.00022889139850171072,7.430209107318619e-05 +/- 6.79665028917964e-05,-0.00046704171531680716 +/- 0.0003862308756747611,0.0015072709903408033 +/- 0.0010760068695445817,0.00119944804160923 +/- 0.000391590420246191,0.00943636556628813 +/- 0.0006341270366731132,0.00014860418214632798 +/- 0.00041164885743902004,0.0002759791954145552 +/- 0.0003155942839893352,0.0008810105084386622 +/- 0.00026873981320818085,-0.0034921982804372643 +/- 0.0005783731122311931,0.0005095000530729643 +/- 0.0003105559672715621,0.002812864876340149 +/- 0.0003834495673110865,-0.00021229168878035277 +/- 0.00025563304487405305,-0.003566500371510428 +/- 0.0006192952827009825,-0.005041927608534091 +/- 0.0005818690191557341,-1.0614584438994879e-05 +/- 0.0002826351121047588,0.0011251459505360773 +/- 0.0006563899727732031,-0.0008916250928775793 +/- 0.0004458125464388148,-0.0013692813926334368 +/- 0.0008337011130817763,0.0004564271308778789 +/- 0.00044034536700331546,-0.0009659271839506989 +/- 0.0006967728874759058,-0.009542511410678222 +/- 0.0005625729752680223,-0.0017620210168771354 +/- 0.00043816510859888945,0.0010402292750239296 +/- 0.0010770534672723373,0.0007324063262923563 +/- 0.0007376181574394269,0.0014541980681456734 +/- 0.0007231173476383016,0.002441354420974473 +/- 0.0008829905251283432,-0.005678802674875238 +/- 0.0008613524351414307,0.006803948625411349 +/- 0.001579006401142939,0.009022396773166385 +/- 0.001070968963433131,-0.0262710964865725 +/- 0.001171698200594866,-0.015465449527650953 +/- 0.0014616170999063414,-0.021621908502282083 +/- 0.0012056317703558596,-0.010635813607897204 +/- 0.0011281460783854394,-0.002865937798535134 +/- 0.0008969166829116887,0.002133531472242911 +/- 0.0005524684716982461,0.0038000212291689262 +/- 0.00058099701447423,0.002112302303364888 +/- 0.0010175063353362048,0.0065279694299968825 +/- 0.0008547871531806843,-0.0024838127587304415 +/- 0.0005739732866827751,-0.0013586668081944197 +/- 0.0006625405597846091,-0.005986625623606789 +/- 0.0009970931804112024,0.005466510986094952 +/- 0.001453268026115964,0.0009659271839507988 +/- 0.0008323485795612089,0.006251990234582361 +/- 0.000793542243565036,-0.0018044793546332038 +/- 0.00083982763803641,0.0010190001061459065 +/- 0.0011374952403879668,0.014149241057212648 +/- 0.0019971503521231245,-0.0014541980681455735 +/- 0.0007800816909743146,0.0005201146375120036 +/- 0.0006269797017565876,0.007440823691752518 +/- 0.0013463795979810063,0.004712875490924595 +/- 0.0007759544372146253,0.0003184375331706235 +/- 0.0009386558101872075,0.015847574567455724 +/- 0.00095890301718027,0.006379365247850599 +/- 0.000990574494472279,8.491667551220327e-05 +/- 0.0014675790623249582,0.0016664897569260595 +/- 0.0011839425832350903,0.006995011145313701 +/- 0.001435482743904713,0.001910625199023519 +/- 0.0008055903178435536,0.009776032268336754 +/- 0.0011407098373767844,0.003959239995754205 +/- 0.0006863459573432829,-0.00719668824965497 +/- 0.001378098492059647,-0.004033542086827246 +/- 0.0014715658062306439
