,accz_energy,bvp_std,bvp_n_above_mean,accx_pct_5,accy_rms,bvp_pct_5,hrv_pct_95,bvp_energy,scl_perm_entropy,accx_sum,accx_mean,bvp_n_sign_changes,scl_max,scr_svd_entropy,hrv_rms,scl_min,accy_energy,hrv_pct_5,accz_sum,accz_mean,accz_std,accz_perm_entropy,accy_peaks,accx_n_sign_changes,accy_mean,accy_sum,accx_iqr_5_95,bvp_iqr_5_95,accy_pct_95,accz_peaks,scr_rms,scl_iqr_5_95,hrv_iqr_5_95,accz_n_above_mean,scl_lineintegral,scl_rms,accx_entropy,hrv_n_below_mean,accx_pct_95,hrv_lineintegral,scl_std,bvp_max,accz_pct_95,hrv_ptp,accz_svd_entropy,accx_n_below_mean,hrv_entropy,accy_perm_entropy,accy_iqr_5_95,accx_lineintegral,hrv_iqr,accy_std,scl_sum,scl_mean,bvp_skewness,accy_lineintegral,accy_n_above_mean,accz_n_below_mean,accz_max,scl_n_sign_changes,accy_pct_5,hrv_perm_entropy,accy_n_below_mean,scr_mean,scr_sum,accy_ptp,accx_perm_entropy,bvp_perm_entropy,scr_ptp,scl_kurtosis,scr_max,accx_iqr,scl_svd_entropy,scr_kurtosis,scr_peaks,scr_n_sign_changes,accz_n_sign_changes,scr_skewness,hrv_std,scl_n_below_mean,scl_n_above_mean,accz_iqr,scr_min,accz_skewness,scr_energy,scr_perm_entropy,accz_ptp,accx_kurtosis,scr_entropy,scr_n_below_mean,scr_n_above_mean,accx_ptp,accy_skewness,accy_iqr,bvp_entropy,hrv_n_sign_changes,accy_kurtosis,scr_pct_5,scl_skewness,hrv_kurtosis,scr_iqr,hrv_skewness,bvp_sum,bvp_mean,scl_peaks,accx_peaks,accz_min,bvp_kurtosis,accx_max,accy_max,scl_iqr,accy_entropy,accy_n_sign_changes,hrv_peaks,accx_n_above_mean,scl_entropy,accz_iqr_5_95,bvp_peaks,scr_pct_95,scr_iqr_5_95,accy_min,accx_skewness,bvp_ptp,accz_kurtosis,scl_energy,bvp_iqr,accz_entropy,accz_lineintegral,hrv_mean,hrv_sum,accx_min,bvp_pct_95,hrv_svd_entropy,hrv_min,hrv_n_above_mean,bvp_min,accx_std,accz_pct_5,scl_pct_5,scl_ptp,accy_svd_entropy,scr_std,accx_rms,bvp_svd_entropy,hrv_max,hrv_energy,scr_lineintegral,scl_pct_95,accz_rms,accx_svd_entropy,bvp_n_below_mean,bvp_lineintegral,bvp_rms,accx_energy
0,0.023341471181403294 +/- 0.0027859796284950534,0.04850865088631784 +/- 0.00419161862228303,0.03837172274705449 +/- 0.00410778932180062,0.045472879736758356 +/- 0.0014147293987089307,0.006167073559070202 +/- 0.0027851706795593363,-0.020762127162721522 +/- 0.002387314196308561,-0.007451438276191458 +/- 0.002286845644325695,-0.03957117078866358 +/- 0.0023581584012194383,0.005413438063899834 +/- 0.001489071471542319,-0.0074514382761914355 +/- 0.002013304357419173,-0.006347521494533448 +/- 0.0010675971519524458,0.0001273750132682827 +/- 0.0019010480700476814,0.0715741428723066 +/- 0.0011666872140315455,0.05291370342851084 +/- 0.0033553673533751847,-0.017301772635601276 +/- 0.003155942839893534,0.06537522555991937 +/- 0.001709211790721113,0.004150302515656556 +/- 0.003387516200272418,0.0035983441248275683 +/- 0.0005442498139600572,0.04587623394544109 +/- 0.001733007674935443,0.019796199978770867 +/- 0.0010050279579291096,0.04378516081095428 +/- 0.0010553374089869046,0.02806496125676683 +/- 0.0012398634327947188,0.01885150196369817 +/- 0.001447013538940843,0.002027385627852685 +/- 0.0005078388160027942,0.017227470544528223 +/- 0.002388658876410912,0.02379789831228111 +/- 0.0023576805672494284,-0.0007217917418532727 +/- 0.0005925182353021069,-0.018607366521600655 +/- 0.00265748581138752,0.023861585818915242 +/- 0.001998701164791807,0.01696210593355276 +/- 0.0012735732106545408,0.04274493153593041 +/- 0.0010137344933748749,0.008014011251459553 +/- 0.0005183787473548447,0.027534232034815875 +/- 0.0018708186253576517,-0.0014860418214626692 +/- 0.0016963421081390806,0.014340303577114999 +/- 0.0007821011366007273,0.05745674556841104 +/- 0.001271138035675972,0.006761490287655292 +/- 0.0010368118306807246,0.031185649081838497 +/- 0.0025925674329159674,-0.0027597919541449524 +/- 0.0007307892783381287,0.0011357605349751054 +/- 0.0015879716321015478,-0.00016983335102427333 +/- 0.00011819900993161884,-0.014053709797261393 +/- 0.003668471636745222,0.004627958815412425 +/- 0.0005160915308839089,-0.00014860418214623916 +/- 0.00011819900993161884,0.004670417153168483 +/- 0.00040279515892176286,0.0038424795669249946 +/- 0.0013399625379946333,0.018405689417259362 +/- 0.0014884660348547362,-0.0018150939390722432 +/- 0.0013802633560904968,0.008895021759898158 +/- 0.0012832677006438733,0.022821356543891346 +/- 0.002371593681141121,-0.0017832501857551809 +/- 0.0014207691652055672,-0.002091073134486732 +/- 0.0019778762183393886,0.026833669461840605 +/- 0.0007005625729752732,-0.010901178218872699 +/- 0.0015506378447057592,0.0013480522237554805 +/- 0.0008623982420952977,0.0013480522237554915 +/- 0.0013026564688234606,0.0011569897038531285 +/- 0.0008720124996726926,0.002727948200827979 +/- 0.0009612501092171565,0.008576584226727557 +/- 0.0014614243735905528,-0.014520751512578246 +/- 0.00214235869848938,0.005944167285850799 +/- 0.00131380944245966,0.0005944167285851121 +/- 0.0008573535933046655,0.00022290627321945865 +/- 0.0003690762902178866,-0.007600042458337708 +/- 0.0008638993715901018,-0.007876021653752207 +/- 0.000827393069521499,0.005806177688143543 +/- 0.0015636619552980074,0.015009022396773208 +/- 0.00236359888075011,0.0008385521706825383 +/- 0.0003869594763519295,-0.00539220889502171 +/- 0.0009396155812050051,0.0003715104553656978 +/- 0.0013719119410488024,-0.0034072816049251385 +/- 0.0004757655202423367,0.0028765523829742514 +/- 0.0011909639423650727,-1.0614584438972675e-05 +/- 0.0006551013320967904,0.0016983335102431218 +/- 0.0010887066260446172,0.0045111983865832265 +/- 0.000395028002673361,0.0023139794077062237 +/- 0.0010034011080009774,8.491667551220327e-05 +/- 0.00018262021583787474,0.0014329688992676503 +/- 0.0009719737355441138,-0.0017195626791210784 +/- 0.0016558751724869856,-7.430209107309738e-05 +/- 0.00021779306367352019,-0.00047765629975582424 +/- 0.0008807546981810507,-0.005615115168241136 +/- 0.0007111771574142787,0.00099777093726785 +/- 0.00022366317275983788,0.005105615115168283 +/- 0.0006602408041644887,0.0015391147436578322 +/- 0.0002188252640705843,0.00099777093726785 +/- 0.0006389944567791994,-0.0003608958709266141 +/- 0.0007091940595898588,-0.0006262604819021079 +/- 0.0002093523290873239,0.0037575628914128466 +/- 0.0008896009697381255,-0.00013798959770721096 +/- 0.0005329536232091167,-0.00010614584439014863 +/- 0.0005576446464945992,0.0011145313660970713 +/- 0.0006083740528991416,-0.0010614584439018748 +/- 0.00027269361169015584,-0.0014860418214626358 +/- 0.00026000315707284624,0.0 +/- 0.0,0.0 +/- 0.0,-0.004447510879949002 +/- 0.0005442498139600347,-0.00022290627321935874 +/- 5.7161286563352336e-05,0.00015921876658534507 +/- 0.0002858064328168194,0.0003715104553657089 +/- 0.0002973978500397228,0.0030039273962424785 +/- 0.0004326012922686563,0.00015921876658533395 +/- 0.0009425488004241745,-9.553125995115375e-05 +/- 7.430209107311958e-05,-6.36875066340914e-05 +/- 8.491667551215886e-05,-0.0009340834306336698 +/- 0.0002457453965139616,0.000891625092877657 +/- 0.0002382968296427436,-0.0026111877719986907 +/- 0.00071552062610563,-0.0004351979619997448 +/- 0.0003129052748749355,-0.005201146375119381 +/- 0.0017512455980163823,0.00018044793546337923 +/- 0.00016478266315953587,-0.00038212503980464827 +/- 0.0001439832285983553,0.006167073559070191 +/- 0.0013021374132302292,0.004086615009022421 +/- 0.0012048839177474136,0.0013586668081944863 +/- 0.0008136617300387276,0.0033542086827300977 +/- 0.0012827407994922603,0.01483918904574889 +/- 0.0017918223412384535,-0.0065279694299967715 +/- 0.0029512553573800174,0.0006156458974631463 +/- 0.0005303044686040371,0.009362063475215 +/- 0.0007053708831689344,-0.005466510986094864 +/- 0.0008743351177247266,-2.122916887800086e-05 +/- 0.0008724646040986965,-0.00021229168878033055 +/- 0.00034558583156989647,0.07900435197962002 +/- 0.0038406758371007854,-0.0009977709372677723 +/- 0.0009695945013624146,-0.01206878250716481 +/- 0.0012496841970641675,0.047479036195732974 +/- 0.0017717455324551888,-0.0005838021441460284 +/- 0.0005641729016418149,0.01754590807769879 +/- 0.0017576995461503363,0.17330432013586677 +/- 0.002356844124690286,0.17423840356650042 +/- 0.0021863209769712286,-0.0005201146375119148 +/- 0.001250044778243725,0.055100307822948766 +/- 0.0035141970025793414,-0.001581573081413834 +/- 0.000826916323259198,-0.007769875809362015 +/- 0.002618512779726731,0.026440929837596903 +/- 0.0022408843374827846,-0.026101263135548204 +/- 0.003805724512128684,0.014287230654919913 +/- 0.0026430954678220483,-0.009860948943848813 +/- 0.0013867782939663703,-0.014255386901602751 +/- 0.001970456873504488,-0.0052223755439974266 +/- 0.0007101466376681029,0.06661713193928463 +/- 0.0032063073761378026,-0.0012312917949261815 +/- 0.0010227525290687383,-0.008130771680288673 +/- 0.001317406346171334,0.05375225559919333 +/- 0.0024921452928486254,-0.006697802781021089 +/- 0.0019815186142533906,0.13867954569578606 +/- 0.003130582693955677,-0.004373208788875893 +/- 0.0011430286063875774,-0.010964865725506812 +/- 0.0018574309633305416,0.01873474153486896 +/- 0.0011552355068646396,-0.002398896083218316 +/- 0.0012984548292854642,0.15692601634646003 +/- 0.00442519975668021,0.002101687718925838 +/- 0.0006487934100386877,0.14605668188090443 +/- 0.004187853775131406,0.18333510243073986 +/- 0.0038829072621984735
