,hrv_pct_5,bvp_lineintegral,scl_lineintegral,accx_pct_5,accz_pct_5,accz_iqr_5_95,accx_rms,accy_std,scl_sum,bvp_perm_entropy,accx_ptp,hrv_svd_entropy,accx_perm_entropy,scr_svd_entropy,bvp_min,accx_min,bvp_kurtosis,bvp_std,accx_energy,scr_energy,accy_ptp,scr_mean,accz_std,accx_peaks,accz_pct_95,accx_svd_entropy,scl_skewness,bvp_n_above_mean,accx_n_above_mean,accx_iqr_5_95,accz_entropy,hrv_min,scl_std,accx_max,accz_lineintegral,scl_perm_entropy,hrv_kurtosis,hrv_ptp,accz_iqr,hrv_mean,hrv_rms,accy_iqr_5_95,scl_iqr_5_95,scr_n_above_mean,scr_pct_5,hrv_peaks,accy_n_below_mean,scr_skewness,accx_n_below_mean,accx_mean,scl_kurtosis,hrv_lineintegral,accx_sum,scr_std,accy_energy,accy_svd_entropy,scl_n_sign_changes,hrv_skewness,hrv_iqr,bvp_entropy,bvp_sum,bvp_mean,scl_energy,scl_ptp,scr_n_sign_changes,scr_iqr_5_95,hrv_n_below_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_iqr_5_95,hrv_n_above_mean,scl_peaks,scr_peaks,scr_max,accx_std,scr_perm_entropy,accx_entropy,accx_skewness,scr_kurtosis,scr_ptp,scl_n_below_mean,scl_n_above_mean,scr_min,scl_iqr,accz_n_above_mean,accz_n_below_mean,accz_sum,accx_iqr,accy_entropy,accy_peaks,scr_n_below_mean,scr_rms,accz_mean,accx_kurtosis,accz_peaks,accx_n_sign_changes,bvp_rms,scr_entropy,accy_n_above_mean,accy_perm_entropy,hrv_std,scr_iqr,scl_mean,accx_lineintegral,accz_svd_entropy,accy_rms,accz_perm_entropy,scl_pct_5,scr_pct_95,hrv_max,bvp_n_below_mean,accz_max,hrv_entropy,bvp_iqr_5_95,scl_entropy,bvp_ptp,accz_kurtosis,scr_lineintegral,accy_max,accz_energy,accy_kurtosis,accy_iqr,hrv_sum,bvp_pct_5,scr_sum,bvp_n_sign_changes,hrv_pct_95,accy_skewness,accz_min,accz_ptp,bvp_energy,accz_n_sign_changes,scl_svd_entropy,accy_lineintegral,accz_skewness,bvp_max,accy_min,bvp_skewness,accy_n_sign_changes,bvp_svd_entropy,accy_sum,scl_pct_95,hrv_energy,scl_max,accy_mean,accx_pct_95,bvp_peaks,scl_min,bvp_iqr,accz_rms,accy_pct_5,accy_pct_95,bvp_pct_95,scl_rms
0,0.002519341400515762 +/- 0.0003173973417972549,-0.010305494941479865 +/- 0.0011714529329175025,0.0 +/- 0.0,0.004017060107121606 +/- 0.0007608981715536823,-0.001715929379091452 +/- 0.0005039034237603806,-0.0030946240825233118 +/- 0.0006175117007051518,-0.0038682801031541423 +/- 0.0005749405572779145,0.001815116048403076 +/- 0.0007262333865497083,-0.01980757786153542 +/- 0.0005058520134893702,0.0022713747272366525 +/- 0.0003150640780453899,0.001834953382265414 +/- 0.0004615112130185193,-0.0005752826820075385 +/- 0.00033430469244899013,4.95933346558175e-05 +/- 0.0002272652100255604,6.94306685181445e-05 +/- 0.00016626715546755208,-0.017615552469748073 +/- 0.0015121982818408184,0.0001289426701051255 +/- 0.0004546386286992896,-0.0023705613965483096 +/- 0.0004948410903894694,-0.00019837333862328111 +/- 0.000396746677246565,0.0020531640547510554 +/- 0.00023492797624136055,0.000218210672485597 +/- 7.422450677987666e-05,0.0008430866891489752 +/- 0.00034715334259075264,0.00320372941876611 +/- 0.000517389460652465,0.0 +/- 0.0,0.0009125173576671197 +/- 0.001117600953858619,-0.0009025986907359562 +/- 0.0012199960325332282,0.0025986907359650925 +/- 0.0006840285518574544,-0.0003273160087284177 +/- 0.0002626106386604646,-0.0020234080539575537 +/- 0.0005214615920688219,-0.000545526681214037 +/- 0.0001349084557502388,0.0002281293394167827 +/- 0.0006459329559676627,-0.0017258480460226155 +/- 0.000575282682007529,0.006913310851021615 +/- 0.0008393442966887604,0.0 +/- 0.0,-0.004959333465582238 +/- 0.0008274808020081037,-0.0001884546716921065 +/- 0.00011265440082919518,-0.0017556040468161061 +/- 0.0009978494432079362,-0.0003769093433842463 +/- 0.000261672405440863,0.0 +/- 0.0,0.0005058520134893607 +/- 0.00022377532578216297,0.00278714540765721 +/- 0.0002750530574065276,0.0001289426701051255 +/- 0.0001884546716921065,-0.002747470739932578 +/- 0.0005611721943985521,0.000912517357667142 +/- 0.0002421455190583911,0.0 +/- 0.0,1.9837333862327e-05 +/- 0.00017064719831465586,-9.9186669311635e-05 +/- 8.871525401704325e-05,0.0 +/- 0.0,0.0 +/- 0.0,-4.95933346558175e-05 +/- 9.144559072894271e-05,1.9837333862327e-05 +/- 3.967466772465399e-05,0.0 +/- 0.0,0.02085895655623885 +/- 0.0011660657528494887,0.012358658996230888 +/- 0.001683370483918017,0.0001487800039674525 +/- 0.00010163609170758396,-0.006576076175362033 +/- 0.0005019472695449268,-0.0020730013886133825 +/- 0.0006434914335770239,0.0 +/- 0.0,0.0011704026978773929 +/- 0.0003034528573850019,0.006347946835945239 +/- 0.0009315101671790382,0.0 +/- 0.0,-7.9349335449308e-05 +/- 0.00016478127083747822,0.0 +/- 0.0,0.020948224558619326 +/- 0.0027768016224633757,0.0001289426701051255 +/- 6.35104566299567e-05,0.0 +/- 0.0,0.0 +/- 0.0,-1.9837333862327e-05 +/- 3.967466772465399e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.011138662963697676 +/- 0.001095597469414978,0.0005157706804205242 +/- 0.00015237345264569623,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027970640745883955 +/- 0.00042960539233699287,0.0004860146796270448 +/- 0.00043563164562582517,0.0 +/- 0.0,0.0 +/- 0.0,0.0025689347351715796 +/- 0.0006600945499692392,-0.0001091053362427985 +/- 5.341365609139047e-05,-0.0003669906764530717 +/- 0.00017770752695071116,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0017655227137472695 +/- 0.00030986906073823285,-0.0014084507042253281 +/- 0.0002023019049233206,0.0 +/- 0.0,-0.006050386828010313 +/- 0.0014711760537781463,0.005891688157111674 +/- 0.00024376523958427552,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004364213449712273 +/- 0.00016715234622450856,0.0 +/- 0.0,0.0001884546716921287 +/- 0.0004928489684112331,-0.0003868280103154209 +/- 0.0004052112322121704,-0.0007240626859750133 +/- 0.00037651761349141814,0.0 +/- 0.0,0.0002281293394167605 +/- 0.00014745158448043125,0.00044634001190237973 +/- 0.00019960932153838043,-0.0014778813727435059 +/- 0.0003696616773176837,0.0006943066851815227 +/- 0.00019837333862330884,-0.015830192422138466 +/- 0.0007168939099223382,0.000138861337036289 +/- 0.000119024003173962,-0.000119024003173962 +/- 0.00011567053947321447,-0.010761753620313442 +/- 0.0009990318464388299,0.00020829200555445572 +/- 0.0005841918001439127,0.025609998016266605 +/- 0.003079198989503606,0.0 +/- 0.0,0.050099186669311645 +/- 0.0015278932950774544,-0.00836143622297163 +/- 0.0007683606588718306,-0.007012497520333272 +/- 0.0004209302752216228,-0.0016068240428486202 +/- 0.00015869867089864098,0.0030351120809363197 +/- 0.0007925008671072376,0.007538186867684959 +/- 0.0007959691588073444,-0.00532632414203531 +/- 0.0009839497569880543,-8.92680023804715e-05 +/- 0.00012894267010512552,0.014312636381670296 +/- 0.0011265876719423382,-1.9837333862327e-05 +/- 8.646893361516078e-05,0.0 +/- 0.0,0.0012199960325332214 +/- 0.0003993418396984212,-9.918666931174602e-06 +/- 0.00042880314067082656,-0.0014977187066057996 +/- 0.00021933489771368636,-0.010563380281690137 +/- 0.0010921799020802122,-7.9349335449308e-05 +/- 0.0001457740374598062,0.0002777226740726002 +/- 0.0018223374322024139,-0.012557032334854201 +/- 0.0026017175737926036,-0.0018647093830589157 +/- 0.00028678500882368447,-0.002221781392580835 +/- 0.0008546184974623345,-0.0017060107121602774 +/- 0.0005914719903144551,0.01834953382265423 +/- 0.0012066579111879134,0.003808768101567128 +/- 0.00023969541705205804,-0.002787145407657232 +/- 0.0004988014664027057,0.0 +/- 0.0,0.0001884546716921176 +/- 0.0004661773457647367,-0.00940289625074391 +/- 0.0017608357733012257,9.9186669311635e-05 +/- 0.00033781762281144155,-0.0006447133505256941 +/- 0.0004283440365342033,0.005673477484626088 +/- 0.001080907179196608,0.04152945844078555 +/- 0.0021194638627497044,0.005822257488593552 +/- 0.0008905283862439166,0.017198968458639153 +/- 0.0012214064097490257,-0.0005058520134893718 +/- 0.00017990832322177592,0.009720293592541151 +/- 0.0010819988211302968,-0.008262249553659973 +/- 0.0008532936407063168,-0.017228724459432642 +/- 0.0023817402271865146,-0.006913310851021637 +/- 0.001446936002215074,0.01438206705018844 +/- 0.0011036049232851536,-0.013777028367387433 +/- 0.001173131353339709,-0.0002281293394167605 +/- 0.00018315994160501505,0.01768498313826623 +/- 0.001874103179319586,0.004155921444157917 +/- 0.0008820924292527729,-0.0001487800039674525 +/- 0.0001194365659471448,-0.0034219400912517406 +/- 0.0004904477411258063
