,bvp_rms,hrv_mean,hrv_sum,hrv_rms,accz_energy,bvp_std,accz_perm_entropy,hrv_energy,hrv_std,accy_perm_entropy,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_max,hrv_min,scl_energy,scl_pct_95,hrv_pct_5,hrv_pct_95,accz_lineintegral,scl_min,accx_energy,accz_mean,accz_sum,accy_pct_95,accx_max,accx_lineintegral,scr_std,scr_mean,scr_sum,scl_sum,scl_mean,accx_pct_5,hrv_entropy,scr_ptp,scr_max,bvp_n_sign_changes,accy_rms,accz_n_sign_changes,scl_iqr_5_95,bvp_pct_5,scl_entropy,accz_iqr_5_95,accz_rms,bvp_iqr_5_95,accx_svd_entropy,accx_n_below_mean,accx_sum,accx_mean,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,accz_ptp,accz_min,accx_pct_95,accx_std,accy_energy,scl_lineintegral,scl_svd_entropy,accy_ptp,hrv_svd_entropy,accy_std,scr_peaks,accy_skewness,accx_ptp,accx_perm_entropy,scr_svd_entropy,accx_n_sign_changes,hrv_skewness,scr_iqr,accy_mean,accy_sum,scr_perm_entropy,accz_max,bvp_pct_95,accz_skewness,accy_n_below_mean,accz_n_below_mean,accy_iqr,accz_pct_5,scl_perm_entropy,scl_n_sign_changes,accz_n_above_mean,accz_kurtosis,bvp_kurtosis,accx_kurtosis,scr_energy,scr_n_below_mean,scr_n_above_mean,accy_min,scr_entropy,hrv_kurtosis,accz_pct_95,scr_pct_5,accx_peaks,scl_n_above_mean,scl_n_below_mean,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_n_sign_changes,bvp_iqr,accx_skewness,accy_kurtosis,accx_iqr,scr_skewness,accx_iqr_5_95,scr_kurtosis,bvp_sum,bvp_mean,bvp_perm_entropy,scr_min,accy_n_above_mean,accy_lineintegral,accy_peaks,hrv_iqr_5_95,scl_iqr,accx_entropy,bvp_lineintegral,scl_skewness,scl_kurtosis,hrv_peaks,hrv_iqr,accz_std,accx_rms,hrv_perm_entropy,hrv_ptp,accy_pct_5,accy_max,bvp_min,accz_iqr,accz_entropy,accx_n_above_mean,bvp_ptp,scl_ptp,bvp_max,bvp_peaks,accy_n_sign_changes,accy_entropy,accy_iqr_5_95,bvp_energy,scl_rms,accy_svd_entropy,scl_std,accx_min,scl_max,bvp_svd_entropy,accz_peaks,scr_pct_95,scr_iqr_5_95,scr_lineintegral,accz_svd_entropy,scr_rms,scl_pct_5
0,0.08878702397743302 +/- 0.007838402626818876,0.05063469675599434 +/- 0.005437962665347518,0.05063469675599434 +/- 0.005437962665347518,0.1632933709449929 +/- 0.006181131559109863,0.1779971791255289 +/- 0.008728487157066228,0.1360366713681241 +/- 0.008043512220889537,0.08575458392101551 +/- 0.006285551468309511,-0.008533145275035282 +/- 0.005939766343933853,0.05793370944992946 +/- 0.004157351977922819,0.0702045133991537 +/- 0.006870816549744047,0.01798307475317349 +/- 0.0024327487039013233,0.019005641748942148 +/- 0.004197235849766993,0.017947813822284896 +/- 0.004362818891530575,0.0015162200282087146 +/- 0.0022635760008045134,-0.004654442877291965 +/- 0.002793413585379176,-0.003702397743300434 +/- 0.0012441663444553847,-0.007933709449929494 +/- 0.0024895815385195634,0.0018688293370944797 +/- 0.0021566895181061854,0.057299012693935114 +/- 0.005251985156829213,0.037623413258110014 +/- 0.004837434758651848,0.0145275035260931 +/- 0.0011566445322183762,0.032475317348377976 +/- 0.004631010168389421,0.0015162200282087146 +/- 0.0014456981664316031,0.0015162200282087146 +/- 0.0014456981664316031,0.031276445698166414 +/- 0.0014796992424793492,0.036882933709449894 +/- 0.0024235317739689077,0.00853314527503527 +/- 0.001674801422713405,0.014809590973201702 +/- 0.0031021604298903716,-0.006452750352609338 +/- 0.0032663500415009167,-0.006452750352609338 +/- 0.0032663500415009167,-0.0062059238363893045 +/- 0.0014121991815585868,-0.0062059238363893045 +/- 0.0014121991815585868,0.0007757404795486256 +/- 0.0008462623413258216,0.0022919605077573848 +/- 0.001224016569655138,0.004055007052186166 +/- 0.0036754340872957535,0.005077574047954847 +/- 0.0038374521468019333,-0.001516220028208759 +/- 0.0015211322009959902,-0.004442877291960523 +/- 0.000866587145800038,0.0008462623413257653 +/- 0.0020872565002748537,0.003490832157968937 +/- 0.002372984676782961,-0.0034555712270804228 +/- 0.0018843990431435048,0.009097320169252476 +/- 0.00173317429160009,-0.001939351198871675 +/- 0.0008528481398059044,0.009203102961918197 +/- 0.004229695271876877,-0.0001410437235543238 +/- 0.00017274257706513115,-0.002679830747531764 +/- 0.0014296992195143433,-0.00010578279266575397 +/- 0.0009979528701047002,-0.026868829337094502 +/- 0.0042803923569798355,-0.026868829337094502 +/- 0.0042803923569798355,0.006205923836389271 +/- 0.00207530874041781,0.006205923836389271 +/- 0.00207530874041781,0.004337094499294747 +/- 0.001319814335134903,0.00793370944992946 +/- 0.0025779092703010487,0.008039492242595214 +/- 0.0025709063658051244,-0.00744005641748946 +/- 0.0010274190609543981,0.005535966149506322 +/- 0.0011593287886300394,-0.055077574047954866 +/- 0.0028810575762786123,-0.0007404795486601112 +/- 0.0023092544894263603,0.0009873060648801003 +/- 0.000736269852532482,0.0009167842031029272 +/- 0.0007916059351425658,-0.006770098730606522 +/- 0.002024358264373372,0.008215796897038097 +/- 0.0012219833181356446,-0.0006346967559944017 +/- 0.001667361130823244,0.002433004231311675 +/- 0.0013235771776532795,0.0020098730606487813 +/- 0.0013292014686157017,-0.004266572637517641 +/- 0.0018754705425912772,0.0009167842031029161 +/- 0.0005942277696175098,-0.0020803949224259765 +/- 0.0005994358251057802,-0.0006699576868829715 +/- 0.0007303355140059158,0.0010225669957686589 +/- 0.002715091678420307,0.002644569816643139 +/- 0.0012639949456230584,0.002644569816643139 +/- 0.0012639949456230584,-0.001198871650211597 +/- 0.0006539928417133821,-0.0012341325811001669 +/- 0.0008231747200231818,0.009661495063469694 +/- 0.0015863500534840556,-0.0009520451339915526 +/- 0.000524191422684012,0.0015514809590972845 +/- 0.000708735939430235,0.00451339915373763 +/- 0.0018975492308989867,-0.00028208744710863656 +/- 0.0003797718481759227,-0.002256699576868859 +/- 0.0012436665788821033,0.0014456981664315639 +/- 0.0009520451339915225,-0.0008462623413258319 +/- 0.001472539705064956,-0.0018688293370945352 +/- 0.000820148332130676,-0.0011636107193230161 +/- 0.0007733325881333225,0.0005641748942171621 +/- 0.0008224191671149842,-0.0012341325811001669 +/- 0.00047960051159152316,-0.028455571227080378 +/- 0.0026389220369629996,-0.0006346967559944017 +/- 0.0005416886987213382,-0.0006346967559944017 +/- 0.0005416886987213382,-0.0005289139633286588 +/- 0.0007269227125560079,0.00045839210155144137 +/- 0.0009065557215925502,-0.0012693935119887367 +/- 0.0007260670057113572,0.0008110014104372176 +/- 0.0006882659131150485,0.005183356840620568 +/- 0.000985415275915528,-0.0004583921015515191 +/- 0.0009598489131746287,-0.0002820874471086476 +/- 0.0001410437235543238,-0.0002820874471086476 +/- 0.0001410437235543238,0.0 +/- 0.0,3.526093088855875e-05 +/- 0.0007636250997076085,0.0 +/- 0.0,-0.000493653032440089 +/- 0.0006539928417133701,0.04509873060648802 +/- 0.0034958149959673215,0.007510578279266567 +/- 0.0011910681067739523,-0.0009873060648801335 +/- 0.00041120958355749963,-0.0001410437235543238 +/- 0.00017274257706513115,-1.1102230246251566e-17 +/- 0.00015769167683355332,-0.0013046544428773176 +/- 0.0004999099745683228,-2.2204460492503132e-17 +/- 0.00038626414492606853,-0.0001763046544429159 +/- 0.000673659138735645,-0.0001763046544429159 +/- 0.000673659138735645,7.05218617771175e-05 +/- 0.00026386864504752126,0.0017277856135401559 +/- 0.0006954542638686915,0.0015162200282087146 +/- 0.0009979528701047334,-0.012306064880112854 +/- 0.0023360200387943274,-0.011636107193229906 +/- 0.004280973261149849,0.005923836389280656 +/- 0.002561215768312413,0.007299012693935103 +/- 0.0026994770162797332,-0.004760225669957707 +/- 0.0015550830092524537,-0.021297602256699567 +/- 0.004384849522344094,-0.0016220028208745018 +/- 0.0011926329002318547,0.00042313117066288263 +/- 0.00046778911006424226,-3.5260930888614264e-05 +/- 0.00029289928994774745,-0.0057122708039492485 +/- 0.0019619785251401207,0.00017630465444283815 +/- 0.0003250897199327559,0.015197461212976026 +/- 0.002022207469526048,-0.0002468265162200556 +/- 0.0008351706122938723,-0.0005289139633286588 +/- 0.00036131702277714437,0.0011283497884343908 +/- 0.0026612076536125713,0.0003173483779971398 +/- 0.0007303355140059307,-0.006029619181946421 +/- 0.00235193316581836,-0.004619181946403405 +/- 0.001499729923704991,3.526093088853655e-05 +/- 0.0009904493586169487,0.001445698166431575 +/- 0.0010631039091453663,-0.000423131170662927 +/- 0.0008462623413258217,-0.0010578279266572955 +/- 0.0005462599924129001,0.0033145275035260657 +/- 0.0013765318262301198,-0.00042313117066293814 +/- 0.00021156558533144131,0.0005641748942171732 +/- 0.000807159601005616,0.0005641748942171842 +/- 0.0008521188979968005,-0.007263751763046578 +/- 0.0011821618204682768,0.0017277856135401782 +/- 0.0008557588927723388,0.021368124118476717 +/- 0.002045133991537377,0.012235543018335692 +/- 0.0031302890155100343,0.015761636107193232 +/- 0.003817474163579596,0.005042313117066277 +/- 0.001825753662341292,0.01907616361071931 +/- 0.001737830963378213,0.0007757404795486367 +/- 0.0010436282501374288,-0.006488011283497908 +/- 0.0024541202597045553,0.02785613540197459 +/- 0.005363835506292359,0.026833568406205897 +/- 0.00484873059366678,-0.0009520451339915748 +/- 0.0006882659131150718,-0.008004231311706656 +/- 0.0021910065420177715,0.03480253878702396 +/- 0.005604269903896756,-0.008110014104372365 +/- 0.0011905460519135577
