,accx_perm_entropy,accz_mean,accy_rms,bvp_pct_95,accx_energy,accy_pct_95,accy_pct_5,accy_ptp,accy_perm_entropy,accx_peaks,scl_energy,accy_mean,accz_energy,accx_iqr,scl_rms,accx_kurtosis,accx_pct_95,accz_peaks,accz_ptp,scl_pct_95,accx_max,bvp_svd_entropy,accx_n_above_mean,hrv_pct_95,bvp_n_below_mean,bvp_pct_5,hrv_min,accx_min,accz_lineintegral,scr_pct_5,hrv_ptp,hrv_mean,scl_max,bvp_lineintegral,bvp_peaks,accy_n_sign_changes,bvp_n_sign_changes,hrv_sum,accx_ptp,scr_pct_95,scr_iqr_5_95,scl_iqr_5_95,hrv_perm_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_n_below_mean,hrv_iqr,hrv_max,hrv_std,accz_entropy,hrv_peaks,hrv_lineintegral,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_n_sign_changes,hrv_skewness,accz_svd_entropy,bvp_mean,scl_lineintegral,scl_n_below_mean,scl_n_above_mean,accx_skewness,accx_n_below_mean,accx_entropy,accy_iqr,accy_n_below_mean,accy_entropy,accz_n_below_mean,accz_kurtosis,accx_pct_5,accy_std,accy_energy,accy_skewness,scr_perm_entropy,scr_svd_entropy,accx_lineintegral,accx_sum,accx_std,accy_max,accy_kurtosis,accz_sum,accy_peaks,accy_lineintegral,accz_min,accz_rms,accz_n_above_mean,accz_pct_5,accz_n_sign_changes,accz_iqr,bvp_max,bvp_sum,scl_kurtosis,scl_peaks,scl_std,scl_iqr,scl_pct_5,scl_n_sign_changes,scr_min,bvp_iqr_5_95,bvp_iqr,bvp_n_above_mean,bvp_entropy,accx_rms,scr_iqr,scr_n_sign_changes,scr_ptp,scr_sum,scr_std,scr_max,scr_mean,scl_svd_entropy,scl_perm_entropy,scr_entropy,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,scl_skewness,hrv_svd_entropy,accz_std,bvp_rms,accy_svd_entropy,bvp_energy,accx_iqr_5_95,bvp_perm_entropy,scl_ptp,accx_svd_entropy,scl_sum,accy_min,scl_min,accy_n_above_mean,accx_n_sign_changes,accz_skewness,bvp_kurtosis,hrv_rms,scl_mean,scl_entropy,accz_perm_entropy,hrv_entropy,accy_sum,accz_iqr_5_95,bvp_min,bvp_std,bvp_skewness,accz_pct_95,accz_max,accx_mean,accy_iqr_5_95,bvp_ptp
0,0.16484093145293535 +/- 0.007045311423862288,0.11020006559527709 +/- 0.003279763857002288,0.08855362413906195 +/- 0.003458557251942034,0.049524434240734626 +/- 0.0030941230344560897,0.043653656936700515 +/- 0.002753634732509328,0.039422761561167564 +/- 0.004517986318851442,0.02456543128894716 +/- 0.0014404848314855825,0.023384716300426333 +/- 0.0024980090553400618,0.021056083961954707 +/- 0.002895866192803428,0.01967858314201375 +/- 0.002998787655142668,0.01571006887504096 +/- 0.001506193834464429,0.007674647425385328 +/- 0.0012803687304652664,0.007445063955395181 +/- 0.0011078613154512703,0.006920301738274792 +/- 0.0008608989667698788,0.00672351590685466 +/- 0.0010902440235221092,0.006625122991144605 +/- 0.0007155599944005184,0.006231551328304319 +/- 0.0013759381412530836,0.005641193834043911 +/- 0.0006848347988790235,0.005280419809773651 +/- 0.0013478991530360492,0.005149229255493559 +/- 0.0021409096648563474,0.004198097736962891 +/- 0.0008271249729693841,0.00347654968842237 +/- 0.0008577695526810079,0.002558215808461739 +/- 0.0006689431962732499,0.0023286323384715812 +/- 0.0009778977708019445,0.0020990488684814123 +/- 0.0018564738206736646,0.001967858314201332 +/- 0.0011734039895046444,0.0016726795670711446 +/- 0.0011956527473636204,0.0015414890127910309 +/- 0.0006231551328304195,0.0015414890127910196 +/- 0.0005690177623121337,0.0014430960970809648 +/- 0.0009065447662240483,0.001115119711380752 +/- 0.0005328985506484652,0.0009839291571006493 +/- 0.0006721515753335116,0.0006231551328303886 +/- 0.000860898966769872,0.0005247622171203114 +/- 0.0012719396149337744,0.0004919645785503079 +/- 0.00039493586680196924,0.0003279763857001905 +/- 0.00032797638570021266,0.0002623811085601391 +/- 0.0003532413779687961,0.0002623811085601391 +/- 0.0002454350532485098,0.00022958346999010226 +/- 0.0008303698852851568,0.00019678583142008766 +/- 0.00016067495852952146,9.839291571004383e-05 +/- 0.00025615774601200284,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.559527714005143e-05 +/- 0.00013119055428010285,-9.839291571008823e-05 +/- 0.0003296121882952102,-0.00019678583142016537 +/- 0.0003005953227258727,-0.00019678583142017646 +/- 0.0006083055753030864,-0.00019678583142018757 +/- 0.0003935716628402641,-0.0003935716628402974 +/- 0.00038248290553265885,-0.00042636930141034537 +/- 0.0005091562707858228,-0.00045916693998035993 +/- 0.0002623811085602057,-0.0005575598556904371 +/- 0.0002951787471302314,-0.0006887504099705288 +/- 0.0023442856383743475,-0.0008855362413906609 +/- 0.0004161553801393663,-0.000983929157100738 +/- 0.0006047585737811098,-0.0010495244342407783 +/- 0.00032134991705910407,-0.0011151197113808188 +/- 0.0006592243765904271,-0.0011479173499508444 +/- 0.0004919645785503376,-0.0012135126270908848 +/- 0.00029517874713018454,-0.002000655952771435 +/- 0.0006300220633748024,-0.0020006559527714573 +/- 0.0008093776765662933,-0.002033453591341483 +/- 0.0013020290745345497,-0.002886192194162063 +/- 0.003232855763949241,-0.0028861921941620737 +/- 0.0011715691111506598,-0.003345359134142378 +/- 0.0004591669399803235,-0.004132502459822917 +/- 0.0009414693404006032,-0.004788455231223376 +/- 0.000608305575303102,-0.005575598556903949 +/- 0.00048646759508663267,-0.006362741882584488 +/- 0.002230239422761577,-0.006625122991144683 +/- 0.0011530597462280582,-0.010757625450967579 +/- 0.0011530597462280593,-0.011151197113807831 +/- 0.0016267099727959651,-0.014890127910790451 +/- 0.0030457689121007473,-0.018760249262053164 +/- 0.003913240731590609,-0.024532633650377222 +/- 0.0017029524415542465
