,accx_perm_entropy,accz_mean,accy_rms,bvp_pct_95,accx_energy,accy_pct_95,accy_pct_5,accy_ptp,accy_perm_entropy,accx_peaks,scl_energy,accy_mean,accz_energy,accx_iqr,scl_rms,accx_kurtosis,accx_pct_95,accz_peaks,accz_ptp,scl_pct_95,accx_max,bvp_svd_entropy,accx_n_above_mean,hrv_pct_95,bvp_n_below_mean,bvp_pct_5,hrv_min,accx_min,accz_lineintegral,scr_pct_5,hrv_ptp,hrv_mean,scl_max,bvp_lineintegral,bvp_peaks,accy_n_sign_changes,bvp_n_sign_changes,hrv_sum,accx_ptp,scr_pct_95,scr_iqr_5_95,scl_iqr_5_95,hrv_perm_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_n_below_mean,hrv_iqr,hrv_max,hrv_std,accz_entropy,hrv_peaks,hrv_lineintegral,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_n_sign_changes,hrv_skewness,accz_svd_entropy,bvp_mean,scl_lineintegral,scl_n_below_mean,scl_n_above_mean,accx_skewness,accx_n_below_mean,accx_entropy,accy_iqr,accy_n_below_mean,accy_entropy,accz_n_below_mean,accz_kurtosis,accx_pct_5,accy_std,accy_energy,accy_skewness,scr_perm_entropy,scr_svd_entropy,accx_lineintegral,accx_sum,accx_std,accy_max,accy_kurtosis,accz_sum,accy_peaks,accy_lineintegral,accz_min,accz_rms,accz_n_above_mean,accz_pct_5,accz_n_sign_changes,accz_iqr,bvp_max,bvp_sum,scl_kurtosis,scl_peaks,scl_std,scl_iqr,scl_pct_5,scl_n_sign_changes,scr_min,bvp_iqr_5_95,bvp_iqr,bvp_n_above_mean,bvp_entropy,accx_rms,scr_iqr,scr_n_sign_changes,scr_ptp,scr_sum,scr_std,scr_max,scr_mean,scl_svd_entropy,scl_perm_entropy,scr_entropy,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,scl_skewness,hrv_svd_entropy,accz_std,bvp_rms,accy_svd_entropy,bvp_energy,accx_iqr_5_95,bvp_perm_entropy,scl_ptp,accx_svd_entropy,scl_sum,accy_min,scl_min,accy_n_above_mean,accx_n_sign_changes,accz_skewness,bvp_kurtosis,hrv_rms,scl_mean,scl_entropy,accz_perm_entropy,hrv_entropy,accy_sum,accz_iqr_5_95,bvp_min,bvp_std,bvp_skewness,accz_pct_95,accz_max,accx_mean,accy_iqr_5_95,bvp_ptp
0,0.025190355329949198 +/- 0.002831257806766896,0.0445431472081218 +/- 0.003189043622621605,0.07363578680203038 +/- 0.0029299678057497195,0.0006345177664973777 +/- 0.000347539693848444,0.0056154822335024775 +/- 0.001481636348837017,0.09051395939086289 +/- 0.004398471482212247,0.017639593908629403 +/- 0.001455246819946659,0.0 +/- 0.0,0.033661167512690306 +/- 0.002302914904055768,0.009454314720812129 +/- 0.002136733279249067,0.006821065989847663 +/- 0.001206001129996744,0.005710659898477077 +/- 0.00042564745764590964,0.06776649746192888 +/- 0.004882489493200653,0.0 +/- 0.0,0.0 +/- 0.0,0.0020304568527918176 +/- 0.0005531597644087286,0.01104060913705578 +/- 0.0013370118975701382,0.010564720812182692 +/- 0.0015415647986365966,0.0 +/- 0.0,-0.004473350253807152 +/- 0.00111221752176128,0.004568527918781662 +/- 0.0007797084852439124,0.0 +/- 0.0,0.0006345177664973889 +/- 0.0004914953485034628,0.001903553299492322 +/- 0.000601956407392473,0.0 +/- 0.0,0.0014593908629440878 +/- 0.0004955742180143939,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00031725888324868334 +/- 0.001108137639376438,0.003362944162436521 +/- 0.0005154846703449342,0.002823604060913654 +/- 0.0017632859430952014,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007931472081218471 +/- 0.00032509361567131513,-0.002506345177665026 +/- 0.0011122175217613093,0.0 +/- 0.0,0.0 +/- 0.0,0.0007931472081217583 +/- 0.0005164600442924822,0.0 +/- 0.0,-0.0002220812182741283 +/- 0.000285532994923844,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015862944162436943 +/- 0.0001586294416243694,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006345177664973889 +/- 0.0006184514178178089,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0015228426395939465 +/- 0.00023741480880545905,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006916243654822296 +/- 0.0014524775561243315,0.0 +/- 0.0,0.017417512690355286 +/- 0.0025477685930093688,0.02512690355329942 +/- 0.0026950203783750407,0.0 +/- 0.0,-0.002760152284264028 +/- 0.0010431016638815993,0.0 +/- 0.0,-0.001110406091370586 +/- 0.000255782288968869,0.0 +/- 0.0,0.0012690355329948444 +/- 0.0005675299435278795,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.030012690355329906 +/- 0.0031573236813768435,0.0 +/- 0.0,0.00012690355329945114 +/- 0.00015542447606487194,0.0 +/- 0.0,0.0 +/- 0.0,0.05786802030456847 +/- 0.002658924725857481,0.0007296954314720105 +/- 0.0008518858871889165,0.0 +/- 0.0,0.0 +/- 0.0,0.010596446700507555 +/- 0.0010916656430257205,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001681472081218205 +/- 0.0006662436548223516,0.0 +/- 0.0,0.0 +/- 0.0,-0.001681472081218327 +/- 0.0012373096446700637,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001078680203045601 +/- 0.00047482961761091805,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001110406091370475 +/- 0.0002924982378582842,0.0 +/- 0.0,-0.0007614213197969733 +/- 0.00029077256947690065,0.0 +/- 0.0,0.00015862944162432503 +/- 0.00021282372882290516,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0018401015228426854 +/- 0.00036998425728714755,0.0 +/- 0.0,0.0010152284263958533 +/- 0.0004208914708572947,0.0 +/- 0.0,-0.012214467005076201 +/- 0.001962137829450038,0.0 +/- 0.0,-0.0010469543147208383 +/- 0.0005858561330145891,-0.0007931472081218804 +/- 0.002558806478607766,-0.0023477157360406674 +/- 0.0011189842695779719,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006123096446700449 +/- 0.0010994748382718,0.056059644670050715 +/- 0.003788687465260634,0.01446700507614207 +/- 0.0013770643663839311,0.001364213197969466 +/- 0.00028553299492386494,0.0 +/- 0.0,0.0015228426395938355 +/- 0.0007874158404816729,0.0 +/- 0.0,-0.0065672588832487834 +/- 0.0010236209267069846,0.012151015228426343 +/- 0.0027513863954027576,0.0005076142131979044 +/- 0.0004955742180143599,-3.1725888324873884e-05 +/- 9.517766497462166e-05,6.345177664972557e-05 +/- 0.00012690355329945114,0.0 +/- 0.0
