,accy_n_sign_changes,accy_rms,accy_svd_entropy,accy_sum,accy_pct_95,accy_mean,accy_iqr,accy_pct_5,accz_min,accy_energy,accz_mean,accz_pct_5,accz_sum,bvp_iqr,accz_n_sign_changes,bvp_iqr_5_95,bvp_pct_5,accx_sum,accz_ptp,bvp_rms,accy_iqr_5_95,accy_min,scr_lineintegral,accx_entropy,scr_ptp,bvp_max,accx_mean,scl_entropy,bvp_kurtosis,accx_ptp,accz_energy,accx_iqr_5_95,hrv_rms,accx_perm_entropy,hrv_max,accx_iqr,scr_rms,scl_energy,accy_skewness,accx_min,accz_iqr,scr_sum,bvp_std,hrv_pct_5,accx_pct_5,accz_kurtosis,accy_std,bvp_n_below_mean,accz_perm_entropy,bvp_n_above_mean,accz_std,hrv_min,accz_svd_entropy,hrv_entropy,scr_n_above_mean,bvp_skewness,hrv_kurtosis,scr_pct_95,accy_n_below_mean,hrv_iqr_5_95,scr_n_below_mean,accz_skewness,hrv_iqr,bvp_n_sign_changes,scl_n_below_mean,bvp_ptp,accy_peaks,bvp_pct_95,accy_kurtosis,bvp_mean,accy_n_above_mean,scr_kurtosis,accx_std,accz_lineintegral,accx_n_below_mean,hrv_skewness,scr_perm_entropy,accy_entropy,accx_peaks,hrv_svd_entropy,scr_min,bvp_entropy,bvp_sum,scl_n_sign_changes,scl_kurtosis,scl_peaks,scr_entropy,hrv_n_sign_changes,scr_n_sign_changes,hrv_n_below_mean,scr_pct_5,hrv_ptp,scl_svd_entropy,accz_n_below_mean,accz_n_above_mean,accz_iqr_5_95,scr_skewness,scr_peaks,hrv_std,hrv_peaks,scl_skewness,hrv_n_above_mean,accx_svd_entropy,accz_rms,scr_iqr_5_95,hrv_perm_entropy,scr_mean,scl_perm_entropy,accx_lineintegral,accz_peaks,scl_n_above_mean,hrv_sum,accx_n_above_mean,accz_pct_95,hrv_pct_95,scr_svd_entropy,bvp_perm_entropy,bvp_min,accx_skewness,scr_max,accx_max,accx_energy,accx_pct_95,hrv_lineintegral,accz_entropy,accy_max,hrv_mean,bvp_svd_entropy,hrv_energy,scr_std,scl_iqr_5_95,scl_ptp,bvp_energy,scl_lineintegral,accx_kurtosis,scl_rms,scr_energy,accx_rms,accx_n_sign_changes,scl_iqr,bvp_peaks,accz_max,bvp_lineintegral,accy_perm_entropy,scr_iqr,accy_lineintegral,scl_std,accy_ptp,scl_pct_95,scl_min,scl_sum,scl_pct_5,scl_max,scl_mean
0,0.02062971466054444 +/- 0.0015691536522014795,0.019645785503443747 +/- 0.0008976013239359824,0.017382748442112163 +/- 0.0013837338871583568,0.015513283043620863 +/- 0.001861392407171241,0.014562151525090194 +/- 0.002244662332865682,0.013578222367989523 +/- 0.0027526579545237477,0.011971138078058385 +/- 0.0015746282563670504,0.01193834043948836 +/- 0.0008946003081001193,0.010298458510987218 +/- 0.002393104145221993,0.009544112823876693 +/- 0.0006300220633748308,0.009380124631026577 +/- 0.0022205721062395116,0.008724171859626128 +/- 0.002277960689299485,0.00747786159396524 +/- 0.0015646914321910716,0.005772384388324048 +/- 0.0006592243765904314,0.005313217448343732 +/- 0.0017280340927936396,0.004722859954083325 +/- 0.0009861132422678159,0.0047228599540833135 +/- 0.0008946003081000948,0.004230895375532962 +/- 0.0007399484534390625,0.003279763857002305 +/- 0.0015383456083382834,0.002820596917021989 +/- 0.0008060482602456083,0.0027877992784519747 +/- 0.0012117384848744507,0.002295834699901611 +/- 0.0006559527714004698,0.002000655952771424 +/- 0.0005765298731140417,0.001902263037061358 +/- 0.0011054312591901054,0.00186946539849131 +/- 0.0004875719497316684,0.001803870121351292 +/- 0.0003360757876667748,0.0018038701213512697 +/- 0.0009071378606716616,0.001771072482781244 +/- 0.0008451360266792544,0.0016070842899311155 +/- 0.0006949695014895935,0.0015414890127910751 +/- 0.0005876180015470438,0.001475893735651046 +/- 0.0006091890987539251,0.0014102984585109835 +/- 0.0008040439929243167,0.0012791079042308918 +/- 0.0006300220633748475,0.0012135126270908514 +/- 0.000704195164105719,0.0012135126270908514 +/- 0.0007628536142743985,0.0012135126270908403 +/- 0.00056901776231216,0.001147917349950811 +/- 0.0004919645785503487,0.0011151197113807743 +/- 0.0004908701064970893,0.0010823220728107597 +/- 0.0006729512800486443,0.0007543456871105247 +/- 0.0006056472716503646,0.0006887504099704844 +/- 0.0007959764578229979,0.0006887504099704622 +/- 0.000694969501489583,0.0006231551328304219 +/- 0.000537921268181592,0.0005903574942604184 +/- 0.0009817402129941595,0.0005903574942604072 +/- 0.0007155599944005202,0.0005903574942603962 +/- 0.0006689431962732533,0.0005575598556903927 +/- 0.0009844756326535678,0.0005575598556903816 +/- 0.0006231551328304446,0.0005575598556903816 +/- 0.0011366168219851503,0.0005247622171203559 +/- 0.0006426998341182581,0.0004919645785503412 +/- 0.0009305517191939144,0.0004919645785503191 +/- 0.0003666887467201828,0.00042636930141026763 +/- 0.0008806639279827875,0.0003935716628402641 +/- 0.00032134991705910407,0.0003935716628402641 +/- 0.0002454350532485098,0.0003607740242702495 +/- 0.0004003461992697089,0.0003607740242702495 +/- 0.00030941230344559093,0.0003607740242702384 +/- 0.0002724376471930897,0.00036077402427022733 +/- 0.00030941230344558155,0.000327976385700246 +/- 0.00014667549868806814,0.0003279763857002238 +/- 0.0005080988319065155,0.0003279763857002016 +/- 0.0004400264960642293,0.0002623811085601613 +/- 0.0004351098445858063,0.0002623811085601613 +/- 0.0005830235760784252,0.00022958346999017997 +/- 0.00015029766136294604,0.00022958346999016888 +/- 0.000892794856596668,0.00022958346999013557 +/- 0.0006231551328304407,0.00019678583142012095 +/- 0.0004908701064970685,0.00019678583142010986 +/- 0.000512315492024054,0.00016398819285012856 +/- 0.00016398819285012856,0.00016398819285010636 +/- 0.0003360757876667585,0.00013119055428009174 +/- 0.00026238110856018353,0.00013119055428008065 +/- 0.0006753447124294486,0.00013119055428006954 +/- 0.0006083055753031007,9.839291571006603e-05 +/- 0.00036077402427026566,9.839291571005493e-05 +/- 0.000329612188295198,6.559527714005143e-05 +/- 0.00013119055428010285,6.559527714005143e-05 +/- 0.0001967858314201543,6.559527714004033e-05 +/- 0.0005247622171203573,3.279763857000351e-05 +/- 0.0006949695014895698,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.279763857002571e-05 +/- 9.839291571007713e-05,-3.279763857002571e-05 +/- 9.839291571007713e-05,-3.279763857002571e-05 +/- 0.00017662068898441967,-6.559527714005143e-05 +/- 0.00024543505324855727,-6.559527714005143e-05 +/- 0.00024543505324855727,-6.559527714006252e-05 +/- 0.00040964237444398086,-6.559527714007362e-05 +/- 0.0007733569119417314,-9.839291571007713e-05 +/- 0.00015029766136294602,-9.839291571007713e-05 +/- 0.00015029766136294602,-9.839291571007713e-05 +/- 0.00032961218829523565,-9.839291571007713e-05 +/- 0.00015029766136294602,-9.839291571008823e-05 +/- 0.0003296121882952102,-0.00013119055428010285 +/- 0.00021755492229292743,-0.00013119055428010285 +/- 0.0006753447124294442,-0.00022958346999015777 +/- 0.00046498677857520227,-0.00022958346999017997 +/- 0.0004161553801394092,-0.00022958346999017997 +/- 0.00032961218829523565,-0.0002951787471302203 +/- 0.0003424173994395128,-0.000327976385700246 +/- 0.0003279763857002349,-0.000327976385700246 +/- 0.000915988195721152,-0.0003279763857002571 +/- 0.00048646759508663267,-0.00036077402427027173 +/- 0.00045089298408881466,-0.00036077402427028284 +/- 0.0006300220633748359,-0.00042636930141031203 +/- 0.00041615538013937937,-0.00042636930141031203 +/- 0.0005091562707858363,-0.0004919645785503634 +/- 0.0006265980050686566,-0.0004919645785503634 +/- 0.0003949358668019738,-0.000623155132830433 +/- 0.0005575598556903881,-0.0006231551328304441 +/- 0.0006300220633748336,-0.0006559527714004587 +/- 0.0003880668929550277,-0.0006559527714004809 +/- 0.0002540494159532362,-0.0006559527714004809 +/- 0.0006559527714004531,-0.000754345687110547 +/- 0.0007193083699396909,-0.0007871433256805727 +/- 0.0007064827559376096,-0.0008199409642505983 +/- 0.0004695907203435926,-0.0008527386028206018 +/- 0.0005123154920240483,-0.0009511315185306679 +/- 0.0016296829450711673,-0.000951131518530679 +/- 0.0010823220728107521,-0.0010167267956707414 +/- 0.0005948952819684217,-0.001049524434240734 +/- 0.0007155599944005081,-0.001049524434240745 +/- 0.0005448752943862315,-0.0010823220728107597 +/- 0.00029517874713019934,-0.0011151197113808075 +/- 0.0005527156295950346,-0.0012791079042308918 +/- 0.00027243764719313783,-0.00137750081994098 +/- 0.0002859231842269998,-0.0014430960970810204 +/- 0.0006083055753031055,-0.0014430960970810314 +/- 0.0007649658110653166,-0.0015086913742210605 +/- 0.0007649658110652975,-0.0016398819285011524 +/- 0.000586701994752316,-0.0017382748442112184 +/- 0.0006567722005411805,-0.0018366677599212955 +/- 0.0006083055753031043,-0.0019350606756313616 +/- 0.0008976013239359844,-0.002000655952771424 +/- 0.0009668352228916954,-0.0021646441456215195 +/- 0.00044488881489833804,-0.002197441784191545 +/- 0.0016137638045447796,-0.0022630370613315963 +/- 0.0007959764578229976,-0.002492620531321754 +/- 0.0008577695526810063,-0.0029517874713020807 +/- 0.0006393436762747787,-0.0031813709412922496 +/- 0.00032961218829520686,-0.0047556575926533395 +/- 0.0006435361387454498,-0.0054772056411938495 +/- 0.000704195164105733,-0.005936372581174165 +/- 0.0009212575864341304,-0.008166612003935725 +/- 0.0006468705452055138,-0.008756969498196132 +/- 0.0011271131700517783,-0.011905542800918333 +/- 0.001006091285679096
