,bvp_n_below_mean,scl_min,scl_pct_5,bvp_pct_5,bvp_iqr_5_95,bvp_energy,hrv_iqr,bvp_peaks,hrv_lineintegral,bvp_n_sign_changes,bvp_lineintegral,hrv_rms,hrv_peaks,hrv_energy,hrv_max,hrv_n_below_mean,scr_svd_entropy,hrv_n_sign_changes,hrv_n_above_mean,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,bvp_max,bvp_rms,bvp_sum,bvp_mean,scl_ptp,hrv_std,scr_perm_entropy,hrv_mean,hrv_ptp,scr_entropy,scr_pct_5,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scl_n_below_mean,scl_n_above_mean,scr_std,scr_min,scl_pct_95,scl_iqr,scl_iqr_5_95,scl_perm_entropy,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_max,scr_n_above_mean,bvp_entropy,scl_mean,scl_std,scl_peaks,scl_sum,scl_lineintegral,scl_n_sign_changes,scl_rms,scl_skewness,scl_max,scr_sum,bvp_kurtosis,bvp_pct_95,hrv_skewness,hrv_min,hrv_kurtosis,scr_ptp,scl_energy,hrv_perm_entropy,scl_kurtosis,bvp_iqr,hrv_sum,scl_svd_entropy,bvp_skewness,bvp_std,bvp_n_above_mean,bvp_ptp,scl_entropy,scr_mean,bvp_perm_entropy,bvp_min,bvp_svd_entropy
0,0.0744057490326147 +/- 0.0040861732697791584,0.009286898839137692 +/- 0.001394087364612349,0.0051409618573797665 +/- 0.0021979983805496205,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008844665561083432 +/- 0.0005066418678779237,0.03333333333333335 +/- 0.007961158654764029,0.017799889441680518 +/- 0.0010132837357558473,0.0029850746268656582 +/- 0.0014028278098893823,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.020840243228302947 +/- 0.0024851041230501848,-0.0009397457158651146 +/- 0.00043174403957471635,0.0017689331122166863 +/- 0.0012798050749353424,0.0 +/- 0.0,-0.0018242122719734576 +/- 0.001355185259494882,0.00420121614151463 +/- 0.0018697108375110762,0.0 +/- 0.0,0.0 +/- 0.0,0.0015478164731896004 +/- 0.001043005100282649,0.0014925373134328291 +/- 0.0007437050330057297,0.006633499170812596 +/- 0.0010775892034062165,0.014372581536760687 +/- 0.0009574631329844497,0.0001105583195135429 +/- 0.0003316749585406286,0.0 +/- 0.0004281905302606301,0.0 +/- 0.0,0.0 +/- 0.0,5.527915975677145e-05 +/- 0.0001658374792703143,0.0026533996683250293 +/- 0.001458364395607834,-0.0010503040353786574 +/- 0.0007186290768380288,0.000995024875621886 +/- 0.0005953747713802631,0.0005527915975677145 +/- 0.0005527915975677145,5.527915975677145e-05 +/- 0.0001658374792703143,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.527915975677145e-05 +/- 0.0001658374792703143,5.527915975677145e-05 +/- 0.00016583747927031433,0.0 +/- 0.0,0.0 +/- 0.0,0.0007186290768380288 +/- 0.0007437050330057297,0.0015478164731896004 +/- 0.000733360926557299,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002487562189054715 +/- 0.0015289460128180507,0.0 +/- 0.0,0.0 +/- 0.0,0.0001105583195135429 +/- 0.0012060488794511516,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012161415146489719 +/- 0.0008844665561083431,0.0 +/- 0.0,0.0 +/- 0.0,0.0002211166390270858 +/- 0.0002708114696277686,-0.000995024875621886 +/- 0.000733360926557299,0.0 +/- 0.0,0.0001105583195135429 +/- 0.00022111663902708577,0.0 +/- 0.0,0.0007186290768380288 +/- 0.0004975124378109431,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002211166390270858 +/- 0.0002708114696277686,0.0 +/- 0.0014415041249757035,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.03521282476506352 +/- 0.002719936893342728,0.0 +/- 0.0,0.0 +/- 0.0,0.00016583747927031433 +/- 0.0009904075659020915,0.0 +/- 0.0,-0.0012161415146489719 +/- 0.000733360926557299,0.008402432283029315 +/- 0.001127478057179206,0.0036484245439469152 +/- 0.0016803409788358865,0.0 +/- 0.0,-0.00381426202321723 +/- 0.0014297973638891658,0.0001105583195135429 +/- 0.00022111663902708577,0.0011608623548922004 +/- 0.002104241714834073
