,bvp_n_below_mean,scl_min,scl_pct_5,bvp_pct_5,bvp_iqr_5_95,bvp_energy,hrv_iqr,bvp_peaks,hrv_lineintegral,bvp_n_sign_changes,bvp_lineintegral,hrv_rms,hrv_peaks,hrv_energy,hrv_max,hrv_n_below_mean,scr_svd_entropy,hrv_n_sign_changes,hrv_n_above_mean,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,bvp_max,bvp_rms,bvp_sum,bvp_mean,scl_ptp,hrv_std,scr_perm_entropy,hrv_mean,hrv_ptp,scr_entropy,scr_pct_5,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scl_n_below_mean,scl_n_above_mean,scr_std,scr_min,scl_pct_95,scl_iqr,scl_iqr_5_95,scl_perm_entropy,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_max,scr_n_above_mean,bvp_entropy,scl_mean,scl_std,scl_peaks,scl_sum,scl_lineintegral,scl_n_sign_changes,scl_rms,scl_skewness,scl_max,scr_sum,bvp_kurtosis,bvp_pct_95,hrv_skewness,hrv_min,hrv_kurtosis,scr_ptp,scl_energy,hrv_perm_entropy,scl_kurtosis,bvp_iqr,hrv_sum,scl_svd_entropy,bvp_skewness,bvp_std,bvp_n_above_mean,bvp_ptp,scl_entropy,scr_mean,bvp_perm_entropy,bvp_min,bvp_svd_entropy
0,0.0073857598299680634 +/- 0.004084485662269403,0.019872476089266698 +/- 0.006354906009660382,0.010733262486716189 +/- 0.001625617273196437,0.0019659936238044184 +/- 0.0012807620396592763,0.0 +/- 0.0,0.0 +/- 0.0,0.0003719447396386633 +/- 0.00024349498910497376,0.09675876726886287 +/- 0.004992707682263266,0.0 +/- 0.0,0.008820403825717294 +/- 0.0019187534628339817,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004091392136025473 +/- 0.002771689979967056,-0.0017534537725824029 +/- 0.0009812000697459707,0.0 +/- 0.0,0.006323060573857553 +/- 0.000871478186336708,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00924548352816148 +/- 0.0034451785499356753,0.0 +/- 0.0,-0.001647183846971345 +/- 0.0011749917315354015,-0.0009564293304995086 +/- 0.0036256582591353754,0.0 +/- 0.0,0.002763018065887313 +/- 0.0014017965949280474,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010626992561104665 +/- 0.0003360550117075683,0.0058979808714133665 +/- 0.001374337636171899,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01131774707757699 +/- 0.0018566849319506939,0.0019128586609989061 +/- 0.0006804595363903255,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009032943676939376 +/- 0.0020441428333338213,0.004144527098830985 +/- 0.001590502608618045,0.0 +/- 0.0,0.005366631243358089 +/- 0.0011987794019849528,0.032731137088203965 +/- 0.0038183303343722924,0.0 +/- 0.0,0.00042507970244418656 +/- 0.00039762565215448995,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.313496280552332e-05 +/- 0.00015940488841656997,-0.00047821466524978763 +/- 0.0003719447396387061,0.0002656748140276055 +/- 0.0004898801518221444,0.0 +/- 0.0,0.010255047821466468 +/- 0.0018260191580701053,0.05446333687566416 +/- 0.0015261856127890456,0.006110520722635471 +/- 0.0025620751224742088,0.0 +/- 0.0,0.07040382571732196 +/- 0.004859743567119871,0.0 +/- 0.0,-0.005579171094580271 +/- 0.0007227136295821006,0.0 +/- 0.0,0.054888416578108355 +/- 0.0038686485970812635,0.004569606801275205 +/- 0.001812829129567678,0.008129649309245434 +/- 0.00436257136559109
