,scl_pct_5,bvp_ptp,bvp_min,bvp_std,bvp_max,bvp_n_above_mean,bvp_pct_95,scl_min,scl_n_sign_changes,scl_energy,hrv_mean,bvp_rms,hrv_pct_95,bvp_lineintegral,hrv_svd_entropy,scr_rms,bvp_pct_5,bvp_svd_entropy,hrv_sum,hrv_energy,scl_max,scr_max,bvp_iqr_5_95,scr_pct_5,bvp_skewness,scr_kurtosis,scl_pct_95,hrv_rms,hrv_max,scr_n_below_mean,scl_perm_entropy,scl_kurtosis,bvp_mean,hrv_min,hrv_peaks,scr_entropy,scr_skewness,scr_perm_entropy,scl_std,bvp_sum,scr_n_above_mean,scr_min,scl_peaks,bvp_entropy,scr_n_sign_changes,hrv_n_sign_changes,scr_peaks,hrv_pct_5,hrv_iqr_5_95,bvp_energy,scl_sum,scr_energy,hrv_kurtosis,scr_std,hrv_n_above_mean,hrv_iqr,hrv_n_below_mean,scr_lineintegral,bvp_kurtosis,scl_skewness,scl_lineintegral,scr_ptp,scr_svd_entropy,hrv_lineintegral,hrv_perm_entropy,scl_n_below_mean,scl_n_above_mean,bvp_iqr,hrv_skewness,scr_mean,scr_iqr_5_95,scl_mean,scr_iqr,scr_pct_95,bvp_n_sign_changes,hrv_std,scl_rms,scl_iqr_5_95,hrv_entropy,scl_ptp,hrv_ptp,bvp_perm_entropy,scr_sum,bvp_n_below_mean,scl_iqr,scl_svd_entropy,bvp_peaks,scl_entropy
0,-0.005986103687867417 +/- 0.002915698919719051,-0.002191341528594304 +/- 0.0006070452534259902,0.00037413148049175726 +/- 0.0007577470271917646,-0.0041154462854088416 +/- 0.0012431537519628983,0.0014430785676109558 +/- 0.0005879208979155474,-0.006734366648850831 +/- 0.0013351144838906258,-0.004596472474612467 +/- 0.001100548384926465,-0.007482629609834268 +/- 0.002083761484726648,0.00010689470871192431 +/- 0.00021378941742384862,-0.0033671833244254047 +/- 0.001512663997657399,-0.001389631213254905 +/- 0.0010473499701905771,-0.006146445750935292 +/- 0.002059631092249879,-0.003901656867985004 +/- 0.001331901207309164,0.0018706574024586087 +/- 0.0006435913724634985,-0.0010154997327631809 +/- 0.0013404528277909612,0.0027792624265099096 +/- 0.0006232979043127048,-0.008551576696953445 +/- 0.0007170715053446556,-0.0001068947087118688 +/- 0.0010635889226153121,0.00181721004810268 +/- 0.0004898530940626026,0.00037413148049175726 +/- 0.0010966480239809246,0.0021378941742384193 +/- 0.0007558597340315846,0.001496525921966907 +/- 0.0007482629609834336,-0.003420630678781356 +/- 0.0006413682522715458,0.00021378941742384862 +/- 0.0003545296408717875,0.0018706574024586087 +/- 0.0005975595877872047,0.00042757883484769723 +/- 0.00021378941742384862,-0.0032068412613575183 +/- 0.0013091874627382167,-0.0001068947087118799 +/- 0.0014695592821878762,-0.005291288081239942 +/- 0.0010809058480041173,0.00037413148049173504 +/- 0.0002449265470313243,-0.0016568679850347157 +/- 0.00028782281171217444,-0.0005344735435595327 +/- 0.0008280028532779155,5.3447354355962154e-05 +/- 0.00016034206306788645,-0.0020309994655264064 +/- 0.0012373957138204581,-0.00048102618920355946 +/- 0.00016034206306785314,0.0 +/- 0.0,0.00042757883484769723 +/- 0.0004659432328744949,0.0009620523784073187 +/- 0.0005236749850953084,-0.01010154997327628 +/- 0.0008433850260854828,0.0 +/- 0.0,0.00026723677177981076 +/- 0.00035853575267235255,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0024051309460181415 +/- 0.001075607258017008,-0.0012292891501870073 +/- 0.0006346521692698055,-0.0033137359700694423 +/- 0.001996957957484706,-0.005291288081239953 +/- 0.0016114177906661005,0.0016034206306788311 +/- 0.0004140014266389327,3.3306690738754695e-17 +/- 0.0004140014266389327,0.0009086050240513565 +/- 0.0005371392635553935,-0.000106894708711891 +/- 0.00046594323287445157,0.00048102618920369266 +/- 0.0007726794385249006,0.0 +/- 0.0,0.0029930518439337693 +/- 0.0005450582056219186,-0.0014965259219668404 +/- 0.0013048162069196861,-5.344735435593995e-05 +/- 0.0002878228117121373,-0.009139497594869006 +/- 0.0017144858292191894,0.0004275788348477194 +/- 0.0005756456234243118,0.0006413682522715458 +/- 0.00039996337645902035,5.344735435599546e-05 +/- 0.0012523115461101015,0.0005344735435596215 +/- 0.00023902383511490173,-0.0004275788348476417 +/- 0.0005236749850952631,-0.0004275788348476306 +/- 0.0007482629609834289,0.0012827365045430584 +/- 0.0008684167188280075,0.0005344735435596215 +/- 0.00033803074934992447,0.007001603420630742 +/- 0.0008433850260854885,-0.0008017103153393545 +/- 0.0006865436974166258,-0.004489577765900532 +/- 0.0012234658623473428,0.0034740780331373954 +/- 0.0013782786700403712,0.00160342063067882 +/- 0.0011211211631963294,-0.004543025120256494 +/- 0.0017111502505165338,-0.0012292891501870184 +/- 0.0009575880741404903,-0.001068947087119143 +/- 0.0006760614986998226,-0.009727418492784568 +/- 0.0016176104703817902,-0.0051843933725280065 +/- 0.000895940920055592,-0.0004275788348476417 +/- 0.0006232979043126839,-0.002672367717797919 +/- 0.0009855205192188933,-0.007482629609834268 +/- 0.0012647952502618052,0.0023516835916622346 +/- 0.00042757883484767777,-0.008551576696953467 +/- 0.0019270717666830437,-0.0020844468198823797 +/- 0.0006070452534259941,-0.0072688401924104196 +/- 0.0013351144838906204,0.01384286477819352 +/- 0.0021170820224840664,-0.02255478353821482 +/- 0.0026379396428119813
