,hrv_sum,hrv_mean,bvp_rms,bvp_std,bvp_lineintegral,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_pct_5,hrv_entropy,hrv_std,scl_entropy,bvp_kurtosis,hrv_svd_entropy,bvp_iqr,hrv_iqr_5_95,bvp_pct_5,scl_iqr_5_95,hrv_perm_entropy,scl_lineintegral,scl_n_below_mean,scl_n_above_mean,scl_mean,scl_sum,scr_mean,scr_sum,scl_rms,scr_perm_entropy,scl_energy,scr_rms,scl_max,scr_pct_5,scr_ptp,scr_pct_95,scr_iqr_5_95,hrv_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scr_min,scr_energy,scr_max,scl_iqr,scr_iqr,scr_n_below_mean,scr_n_above_mean,scr_kurtosis,scl_pct_95,scr_skewness,scl_perm_entropy,bvp_sum,bvp_mean,scr_entropy,scl_min,scr_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,scl_pct_5,bvp_skewness,scl_n_sign_changes,scl_kurtosis,scr_std,scl_skewness,scl_ptp,hrv_kurtosis,hrv_skewness,bvp_svd_entropy,scr_lineintegral,hrv_peaks,scl_std,bvp_max,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_min,bvp_peaks,scr_svd_entropy,scl_svd_entropy,hrv_rms,hrv_min,hrv_energy,bvp_n_below_mean,bvp_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_ptp,hrv_max
0,0.31029023746701845 +/- 0.005823906981032778,0.31029023746701845 +/- 0.005823906981032778,0.43155672823219 +/- 0.010713310852094572,0.3586279683377308 +/- 0.009693688657059637,0.04073878627968336 +/- 0.005375337869444569,0.11398416886543535 +/- 0.006599471535984577,0.0862796833773087 +/- 0.00607777212341569,0.005857519788918186 +/- 0.003830494869437362,0.010554089709762526 +/- 0.0050780418886414444,0.07356200527704482 +/- 0.0032202947340142225,0.012664907651715018 +/- 0.0024751534352630182,0.040686015831134535 +/- 0.002293542354839124,0.0011609498680738683 +/- 0.001985740128994913,0.04612137203166226 +/- 0.004275383451299028,0.06997361477572557 +/- 0.003957431822533545,0.0033773087071239717 +/- 0.0013597993379129512,0.025593667546174113 +/- 0.0061415825038324545,0.049393139841688624 +/- 0.004109323975500114,0.0018469656992083916 +/- 0.0006354403471658025,0.03910290237467018 +/- 0.00340727144218638,0.0016886543535619691 +/- 0.0015971235831579538,0.0016886543535619691 +/- 0.0015971235831579538,0.007704485488126656 +/- 0.001815794251618494,0.007704485488126656 +/- 0.001815794251618494,-0.0073878627968337884 +/- 0.0024525488208173595,-0.0073878627968337884 +/- 0.0024525488208173595,0.0069656992084432545 +/- 0.001351582952492431,0.004063324538258561 +/- 0.0015484327969521113,0.0007915567282321678 +/- 0.0006778486848899615,0.06949868073878626 +/- 0.003942273919919736,0.0014248021108179243 +/- 0.0012719758093080679,0.00010554089709762238 +/- 0.0003948978772320672,0.011926121372031629 +/- 0.0018909206192262605,-0.0011081794195250793 +/- 0.0014051215784373987,-0.0014248021108179576 +/- 0.001548432796952107,0.0 +/- 0.0,0.008496042216358824 +/- 0.0006441454150782777,0.0 +/- 0.0,0.0 +/- 0.0,0.00021108179419524476 +/- 0.00025852134488476094,0.0 +/- 0.0002359966203165939,0.01124010554089706 +/- 0.001798071244052854,0.0017941952506595916 +/- 0.0006332453825857583,0.001688654353561958 +/- 0.0007387862796833566,0.00010554089709761128 +/- 0.0008106750129676636,0.00010554089709761128 +/- 0.0008106750129676636,-0.00010554089709762238 +/- 0.0005683551247635201,0.03620052770448549 +/- 0.004203125646805245,0.0015303430079155467 +/- 0.0016426788829839883,0.003007915567282293 +/- 0.0010827590780307964,0.0011081794195250349 +/- 0.0007985617915789516,0.0011081794195250349 +/- 0.0007985617915789516,0.0004221635883904784 +/- 0.0008766885343449164,-0.00015831134564644466 +/- 0.0010567274086807712,0.0007915567282321678 +/- 0.0007177556996693965,0.02306068601583112 +/- 0.004916722119848984,0.024274406332453792 +/- 0.005799950042863991,0.0030079155672823156 +/- 0.001669582271193281,0.0 +/- 0.0004087581368028822,-0.008548812664907679 +/- 0.001698519993607493,0.0015303430079155246 +/- 0.000762893524791586,-0.004749340369393151 +/- 0.002928641039685843,0.005540897097625297 +/- 0.002853998371079668,-0.006807387862796865 +/- 0.00338266396000787,0.00026385224274405594 +/- 0.0005899915507914848,0.0069656992084432545 +/- 0.001999714545804385,0.00026385224274405594 +/- 0.00048651949642705163,-0.005910290237467042 +/- 0.004010554089709779,0.00010554089709762238 +/- 0.00021108179419524476,-0.00464379947229554 +/- 0.003699957391653422,0.02622691292875986 +/- 0.0028422655429013706,0.05662269129287596 +/- 0.0035949807557258324,-0.0004749340369393118 +/- 0.000599357081350956,0.00015831134564641135 +/- 0.0014169626999575129,0.015831134564643766 +/- 0.003022231359002921,0.009076517150395758 +/- 0.0017309994160270967,0.04580474934036936 +/- 0.0035383756441668187,-0.0011081794195250793 +/- 0.001994834635507729,0.03794195250659628 +/- 0.0038013041611508086,0.4181530343007916 +/- 0.007471073048191903,0.1189445910290237 +/- 0.005595658529524674,0.14717678100263848 +/- 0.008736497985997342,0.016939313984168848 +/- 0.0027768489956565365,0.016886543535620035 +/- 0.0027723325670846797,0.0151451187335092 +/- 0.0023956853747369245,0.06263852242744058 +/- 0.0032189973614775774,0.0028496042216358485 +/- 0.0013597993379129488,0.0933509234828496 +/- 0.005363149761045551
