,bvp_ptp,scl_mean,bvp_std,hrv_max,bvp_max,bvp_energy,scl_max,hrv_mean,hrv_pct_95,bvp_n_above_mean,bvp_pct_5,hrv_energy,bvp_min,scl_sum,bvp_skewness,bvp_pct_95,scl_pct_95,scr_lineintegral,scl_energy,scl_pct_5,scl_min,bvp_kurtosis,bvp_iqr_5_95,hrv_svd_entropy,hrv_pct_5,hrv_min,hrv_rms,bvp_svd_entropy,bvp_lineintegral,hrv_lineintegral,scr_svd_entropy,bvp_rms,scr_ptp,hrv_skewness,hrv_peaks,scr_pct_5,scl_n_sign_changes,bvp_iqr,scl_std,scl_iqr_5_95,scl_perm_entropy,scl_n_above_mean,scr_pct_95,hrv_n_below_mean,scr_n_below_mean,scl_n_below_mean,scr_peaks,scr_n_sign_changes,bvp_mean,bvp_entropy,hrv_n_sign_changes,scr_min,scr_entropy,bvp_sum,scl_peaks,scl_iqr,hrv_n_above_mean,hrv_ptp,scr_n_above_mean,scr_energy,scr_rms,scr_perm_entropy,scl_ptp,hrv_perm_entropy,scr_iqr_5_95,hrv_iqr,scr_skewness,scl_rms,scr_kurtosis,scr_std,hrv_iqr_5_95,hrv_kurtosis,scl_kurtosis,scl_skewness,scr_iqr,scl_lineintegral,scr_sum,hrv_std,hrv_sum,hrv_entropy,bvp_n_sign_changes,scr_max,bvp_n_below_mean,scr_mean,scl_svd_entropy,bvp_perm_entropy,bvp_peaks,scl_entropy
0,-0.0004250797024441533 +/- 0.0008162747872336434,0.003294367693942657 +/- 0.0016769111411327872,-0.012167906482465397 +/- 0.0021180798541971155,-0.0023379383634430707 +/- 0.001716843190372314,-0.016099893730074345 +/- 0.0012128280776315982,-0.008501594048884098 +/- 0.0008231633041886124,-0.0023379383634430707 +/- 0.0007207577027763377,-0.0034006376195536148 +/- 0.0016325495744672794,-0.0039851222104143715 +/- 0.0008970214142473073,0.0037725823591924002 +/- 0.0021837112208325776,-0.000850159404888351 +/- 0.0008954463095830235,0.0033475026567481693 +/- 0.0015771330584118956,-0.013230605738575929 +/- 0.0015113137782495018,0.0002125398512221599 +/- 0.0010941158492015846,0.0013815090329437284 +/- 0.0005418724243988067,-0.005791710945802264 +/- 0.0009926430229686334,-0.0009564293304994198 +/- 0.0013609190727806222,0.0010626992561105554 +/- 0.0009203245523745278,-0.0028161530286928025 +/- 0.0011653407119798856,-0.0044102019128585915 +/- 0.0010902382852647737,-0.004835281615302789 +/- 0.0016540257615593418,0.002337938363443204 +/- 0.0014098298790033556,-0.005632306057385716 +/- 0.0009855067476615955,0.0006907545164718809 +/- 0.0012358877098419805,0.0016471838469713674 +/- 0.0015842775255978142,0.0032412327311371336 +/- 0.00093402740867413,-0.0017534537725822918 +/- 0.0011653407119798511,0.0011158342189161008 +/- 0.0008040778932211197,-0.007226354941551494 +/- 0.0012618854502697127,0.0035600425079702846 +/- 0.0019602408868965625,0.0019659936238045073 +/- 0.0006742070956668267,-0.01206163655685435 +/- 0.0013026196250936486,-0.0012221041445270365 +/- 0.0005844845908607566,-0.0002656748140275944 +/- 0.0004898801518221624,0.00015940488841660329 +/- 0.00024349498910502463,-0.00015940488841656997 +/- 0.00024349498910497378,-0.0024973432518596516 +/- 0.0013452698088386988,-0.001912858660998862 +/- 0.00138965959942847,0.00010626992561109105 +/- 0.0010025484731197212,0.002284803400637658 +/- 0.0008584215951861619,-0.0005844845908607565 +/- 0.0004413721499956244,-0.0010095642933049432 +/- 0.00015940488841656997,-0.00010626992561102444 +/- 0.0005722810634574451,-0.0008501594048883731 +/- 0.0002603070927505901,-0.00010626992561104664 +/- 0.00021253985122209328,-0.00031880977683313995 +/- 0.0002603070927505901,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010626992561103554 +/- 0.0003188097768331621,-0.0006376195536662687 +/- 0.0005206141855012052,-0.0003719447396386633 +/- 0.00024349498910497378,0.0 +/- 0.0,-0.002816153028692814 +/- 0.0008248764450722648,0.0 +/- 0.0,-0.00021253985122207108 +/- 0.0015618425565036155,-0.0006376195536662799 +/- 0.00046321986647613716,-0.002072263549415443 +/- 0.0007681632462699781,0.000690754516471892 +/- 0.0006742070956668154,-0.0012221041445270365 +/- 0.00041499732603115066,-0.0021785334750265227 +/- 0.0011507124244265368,0.0007438894792774154 +/- 0.0006804595363903115,-0.0013815090329436063 +/- 0.0005916859046577829,0.0019128586609989506 +/- 0.0003524574697508215,-0.00015940488841656997 +/- 0.00024349498910497378,0.004038257173220006 +/- 0.0007207577027763212,0.000531349628055311 +/- 0.0004115816520943277,-0.003347502656748069 +/- 0.0005844845908607797,0.002231668437832135 +/- 0.0005722810634574534,5.3134962805534426e-05 +/- 0.00015940488841660326,-0.0004782146652497099 +/- 0.0003719447396386632,-0.0004250797024441755 +/- 0.00046321986647616015,-0.0003188097768331066 +/- 0.0010679995346568314,0.0012752391073326819 +/- 0.0010137504797204564,-0.000531349628055211 +/- 0.0014839787506661956,-0.0033475026567480804 +/- 0.0008248764450722584,0.001965993623804496 +/- 0.0009218571505258906,0.000690754516471892 +/- 0.0008248764450722628,0.0035069075451647836 +/- 0.0007589190678578997,-0.0017003188097767462 +/- 0.0005722810634574101,0.0006376195536663576 +/- 0.0013400127750179014,0.0013815090329437284 +/- 0.0009564293304994716,-0.001912858660998873 +/- 0.002114744818505036,-0.001912858660998884 +/- 0.0014297156266815801,0.012221041445271053 +/- 0.0019304890674372883,-0.00940488841657804 +/- 0.0014267504338041968
