1540243068.000000, 1540243068.000000, 1540243068.000000
32.000000, 32.000000, 32.000000
-29,8,56
-28,10,57
-29,9,56
-31,9,55
-30,9,55
-30,9,55
-29,9,56
-30,9,55
-29,8,56
-29,8,56
-29,8,56
-30,9,55
-31,9,55
-29,9,56
-29,9,56
-29,9,55
-31,9,56
-31,9,55
-30,9,55
-33,8,55
-23,8,58
-20,9,60
-19,8,59
-23,8,57
-27,8,56
-23,8,57
-31,9,57
-20,9,61
-19,6,59
-22,4,57
-24,6,61
-23,9,61
-24,6,60
-32,5,61
-29,5,54
-29,3,52
-31,3,49
-31,4,63
-27,8,68
-24,2,52
-40,0,42
-44,6,50
-44,8,48
-46,4,47
-36,4,52
-28,2,58
-30,3,56
-34,3,53
-37,3,51
-38,1,49
-39,2,54
-36,4,51
-34,5,51
-35,5,52
-35,6,53
-34,5,54
-29,4,56
-37,7,55
-37,6,55
-30,3,51
-35,4,52
-37,6,54
-35,5,52
-34,6,53
-36,7,53
-37,4,50
-33,5,56
-31,5,56
-31,5,55
-30,6,54
-36,7,56
-35,5,53
-28,4,55
-28,5,56
-30,7,60
-28,6,56
-31,7,56
-33,7,55
-33,6,52
-35,7,53
-37,6,53
-36,7,52
-35,6,53
-35,6,53
-35,6,52
-35,5,53
-35,5,52
-34,7,54
-36,6,52
-36,6,52
-35,6,54
-35,6,53
-34,5,53
-35,8,55
-35,7,54
-33,5,53
-35,5,53
-35,5,53
-37,4,51
-39,4,51
-38,4,52
-35,3,51
-36,3,53
-36,4,54
-34,3,52
-34,4,54
-35,4,52
-36,4,52
-37,5,53
-36,4,52
-35,3,53
-36,4,54
-34,4,53
-34,4,53
-35,5,54
-35,4,52
-35,4,52
-34,4,55
-35,4,55
-34,3,52
-34,4,54
-34,3,54
-35,3,53
-35,4,53
-35,3,52
-35,3,52
-35,4,55
-34,3,52
-34,3,53
-33,4,55
-34,5,54
-34,4,53
-35,4,54
-35,3,53
-35,4,53
-36,4,53
-36,4,53
-36,4,52
-36,4,53
-36,4,53
-35,4,52
-35,4,54
-36,4,53
-36,4,53
-36,4,52
-36,4,52
-37,4,53
-37,4,52
-36,4,53
-35,4,53
-36,4,53
-36,5,53
-36,5,53
-37,4,53
-33,2,51
-34,3,53
-34,4,54
-34,6,55
-36,5,54
-35,6,54
-39,3,51
-37,3,48
-37,2,52
-27,6,59
-37,5,54
-37,6,56
-35,5,53
