,accy_mean,accy_sum,accy_pct_5,accy_min,bvp_ptp,scl_min,scl_pct_5,bvp_iqr,scl_energy,scl_sum,bvp_max,bvp_rms,bvp_pct_95,accx_n_sign_changes,scl_pct_95,accy_iqr_5_95,scr_iqr,bvp_min,accx_pct_95,accx_skewness,accx_max,accy_ptp,scl_rms,accz_max,accy_energy,accy_entropy,scl_mean,accz_n_below_mean,bvp_peaks,scl_ptp,accx_ptp,bvp_svd_entropy,accz_pct_5,accx_lineintegral,hrv_min,hrv_pct_5,accz_n_sign_changes,accy_lineintegral,accx_std,accz_lineintegral,scl_entropy,scl_max,accy_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,hrv_ptp,hrv_energy,hrv_sum,hrv_peaks,hrv_kurtosis,hrv_rms,hrv_n_above_mean,bvp_iqr_5_95,scl_lineintegral,scl_n_below_mean,accz_entropy,hrv_mean,hrv_std,hrv_max,accz_pct_95,hrv_skewness,scr_perm_entropy,scr_entropy,scr_ptp,scr_sum,accy_skewness,accx_n_above_mean,accx_n_below_mean,accx_min,accx_mean,scr_svd_entropy,accx_sum,accx_svd_entropy,accx_kurtosis,accx_iqr_5_95,accx_iqr,accy_n_above_mean,accx_entropy,accy_n_sign_changes,accy_svd_entropy,accz_std,accz_n_above_mean,accz_kurtosis,accz_skewness,bvp_mean,bvp_energy,bvp_std,scl_n_above_mean,scl_iqr_5_95,scl_iqr,scl_svd_entropy,scl_n_sign_changes,scr_min,scr_max,scr_std,scl_perm_entropy,scr_skewness,scr_energy,scl_kurtosis,scl_peaks,bvp_sum,bvp_pct_5,bvp_entropy,bvp_perm_entropy,scl_std,scl_skewness,scr_pct_5,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_iqr_5_95,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_lineintegral,bvp_n_sign_changes,bvp_skewness,scr_mean,bvp_kurtosis,accy_std,hrv_lineintegral,accz_peaks,accy_kurtosis,accz_min,accz_sum,accz_mean,accz_svd_entropy,accz_rms,bvp_n_above_mean,accx_rms,accx_peaks,accy_n_below_mean,accx_energy,accz_energy,accz_iqr,accx_perm_entropy,bvp_n_below_mean,accy_rms,accz_ptp,accz_iqr_5_95,accx_pct_5,accy_iqr,accy_max,accz_perm_entropy,accy_pct_95,accy_perm_entropy
0,0.008969359331476356 +/- 0.0016610642357521522,0.0072980501392758135 +/- 0.0016610642357521614,0.005626740947075248 +/- 0.0011538894249141054,0.0019498607242340316 +/- 0.0009404982181690556,0.0009470752089136725 +/- 0.0002552966960978247,0.0009470752089136725 +/- 0.0005598816502017348,0.0009470752089136725 +/- 0.0005598816502017348,0.0006685236768802394 +/- 0.00033426183844011966,0.0005571030640668662 +/- 0.00035234291478200086,0.0005571030640668662 +/- 0.00043153017785041924,0.0005013927576601795 +/- 0.00016713091922005986,0.0005013927576601795 +/- 0.00016713091922005986,0.0005013927576601795 +/- 0.00016713091922005986,0.0005013927576601795 +/- 0.00016713091922005986,0.0005013927576601795 +/- 0.00030000918145596864,0.0003899721448468063 +/- 0.00025529669609782474,0.0003899721448468063 +/- 0.00025529669609782474,0.0003899721448468063 +/- 0.00025529669609782474,0.0003899721448468063 +/- 0.00025529669609782474,0.0003899721448468063 +/- 0.00025529669609782474,0.0003342618384401197 +/- 0.0003695403666134242,0.0003342618384401197 +/- 0.0002729236482209737,0.0003342618384401197 +/- 0.0003695403666134242,0.0003342618384401197 +/- 0.0002729236482209737,0.0002785515320334331 +/- 0.0002785515320334331,0.0002785515320334331 +/- 0.0002785515320334331,0.0002785515320334331 +/- 0.0002785515320334331,0.0002785515320334331 +/- 0.0002785515320334331,0.00022284122562674647 +/- 0.0002729236482209737,0.00022284122562674647 +/- 0.0002729236482209737,0.00022284122562674647 +/- 0.0003695403666134242,0.00016713091922005986 +/- 0.00025529669609782474,0.00011142061281338433 +/- 0.0003342618384400975,0.00011142061281337323 +/- 0.00033426183844011966,0.00011142061281337323 +/- 0.00022284122562674647,0.00011142061281337323 +/- 0.00022284122562674647,5.571030640668662e-05 +/- 0.00016713091922005983,5.571030640668662e-05 +/- 0.00016713091922005983,5.571030640668662e-05 +/- 0.00016713091922005983,5.571030640668662e-05 +/- 0.00016713091922005983,5.571030640668662e-05 +/- 0.00016713091922005983,2.2204460492503132e-17 +/- 0.0003523429147819657,1.1102230246251566e-17 +/- 0.0002491440643453618,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.571030640667551e-05 +/- 0.00016713091922002652,-5.571030640667551e-05 +/- 0.00016713091922002652,-5.571030640667551e-05 +/- 0.00016713091922002652,-0.00011142061281335102 +/- 0.00022284122562670204,-0.00011142061281335102 +/- 0.00022284122562670204,-0.00016713091922002655 +/- 0.00025529669609777384,-0.00022284122562669096 +/- 0.00036954036661337395,-0.00022284122562669096 +/- 0.0005105933921956009,-0.00027855153203337757 +/- 0.00027855153203337757,-0.0003342618384400531 +/- 0.00027292364822091927,-0.0003342618384400642 +/- 0.00036954036661337395,-0.0003899721448467286 +/- 0.00025529669609777384,-0.0003899721448467286 +/- 0.0002552966960977738,-0.0003899721448467397 +/- 0.00035672001322741703,-0.0003899721448467397 +/- 0.00035672001322741703,-0.0004456824512534152 +/- 0.00033426183844007527,-0.0004456824512534263 +/- 0.00041689775897198975,-0.0005013927576600797 +/- 0.00016713091922002652,-0.0006685236768801284 +/- 0.00022284122562674647,-0.0006685236768801395 +/- 0.0003342618384400975,-0.0007799442896935127 +/- 0.00036954036661340073,-0.0008913649025068749 +/- 0.0002729236482209737,-0.001002785515320248 +/- 0.00022284122562674647,-0.0011142061281336213 +/- 0.00024914406434538663,-0.0013370473537603678 +/- 0.0003695403666134242,-0.001448467966573741 +/- 0.00027292364822097365,-0.0015598885793871142 +/- 0.00022284122562674647,-0.001615598885793801 +/- 0.00016713091922005983,-0.0019498607242339205 +/- 0.0002785515320334331
