,bvp_rms,bvp_std,accz_energy,hrv_rms,accx_energy,hrv_sum,hrv_mean,accy_energy,accz_rms,accy_rms,hrv_min,accz_perm_entropy,hrv_std,bvp_max,accy_std,hrv_energy,scl_pct_5,hrv_max,accy_peaks,hrv_lineintegral,accx_std,accx_rms,accz_svd_entropy,accy_pct_95,scl_iqr_5_95,scr_rms,accy_mean,accy_sum,accz_peaks,scl_svd_entropy,accy_pct_5,scr_energy,accx_sum,accx_mean,accy_lineintegral,accz_lineintegral,scr_max,scr_ptp,hrv_n_below_mean,hrv_ptp,accx_svd_entropy,accx_pct_95,accx_max,scl_min,bvp_ptp,bvp_lineintegral,accy_svd_entropy,scl_ptp,bvp_energy,hrv_svd_entropy,accx_lineintegral,bvp_pct_5,bvp_iqr,accz_max,scr_kurtosis,accy_n_below_mean,accy_perm_entropy,bvp_iqr_5_95,accx_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,scl_std,scl_iqr,hrv_iqr_5_95,accz_std,scl_sum,scl_mean,scr_lineintegral,accy_n_sign_changes,bvp_pct_95,bvp_min,scl_n_sign_changes,accx_n_below_mean,accz_pct_95,scl_max,scl_perm_entropy,accz_n_sign_changes,accx_kurtosis,accx_peaks,accy_iqr_5_95,scl_energy,hrv_n_above_mean,accy_iqr,accz_n_below_mean,accy_n_above_mean,scr_iqr,scl_rms,accz_iqr,scl_kurtosis,scl_peaks,scr_skewness,scr_n_below_mean,scr_n_above_mean,accz_min,accz_pct_5,accx_iqr,accy_kurtosis,scr_pct_95,scr_pct_5,scr_n_sign_changes,accz_entropy,hrv_iqr,bvp_svd_entropy,accz_kurtosis,accx_iqr_5_95,bvp_perm_entropy,scr_perm_entropy,accy_skewness,scr_iqr_5_95,hrv_entropy,scr_mean,scr_sum,accx_n_above_mean,scr_min,scl_n_above_mean,scl_n_below_mean,bvp_mean,bvp_sum,accz_iqr_5_95,accz_ptp,accz_n_above_mean,hrv_perm_entropy,accx_n_sign_changes,bvp_entropy,scr_entropy,hrv_n_sign_changes,hrv_kurtosis,accz_mean,accz_sum,scl_skewness,accy_ptp,scl_pct_95,scr_peaks,accz_skewness,scl_lineintegral,accx_pct_5,scr_std,bvp_skewness,accx_skewness,hrv_skewness,scl_entropy,accx_min,accy_entropy,accx_entropy,hrv_peaks,hrv_pct_95,bvp_n_sign_changes,bvp_kurtosis,scr_svd_entropy,accy_min,hrv_pct_5,accx_perm_entropy,accy_max
0,0.47598885793871853 +/- 0.006746239778594153,0.4648467966573816 +/- 0.007512426888484711,0.40356545961002777 +/- 0.005660561914598552,0.3969916434540389 +/- 0.0058810666163327625,0.3872980501392757 +/- 0.0073309344399313595,0.32094707520891363 +/- 0.007958778350894381,0.32094707520891363 +/- 0.007958778350894381,0.24055710306406683 +/- 0.004791086350974916,0.22167130919220052 +/- 0.0053170518830920575,0.11593314763231191 +/- 0.006402808564309279,0.08501392757660166 +/- 0.005785294701168657,0.07025069637883005 +/- 0.005264255488129933,0.06941504178272975 +/- 0.0039330055921388,0.05866295264623951 +/- 0.00409423376638956,0.05582172701949854 +/- 0.003350038190166652,0.053927576601671245 +/- 0.004241307255860584,0.049247910863509714 +/- 0.002950017224484402,0.044958217270194924 +/- 0.0028629894501458735,0.0427855153203342 +/- 0.0024129702314994775,0.037715877437325865 +/- 0.0030006090271855823,0.036267409470752035 +/- 0.0029943965794711354,0.03554317548746513 +/- 0.0028165403141536772,0.03532033426183838 +/- 0.0038452220449554184,0.03526462395543171 +/- 0.0012469654198105369,0.03325905292479105 +/- 0.0018982423440001047,0.03192200557103059 +/- 0.001708953944309521,0.03125348189415037 +/- 0.0012813370473537507,0.03125348189415037 +/- 0.0012813370473537507,0.0307520891364902 +/- 0.0016488744943675495,0.028189415041782684 +/- 0.0018000550887357508,0.0232311977715877 +/- 0.0019306655655892434,0.022896935933147587 +/- 0.0015246721095714686,0.022785515320334217 +/- 0.0016232648784772629,0.022785515320334217 +/- 0.0016232648784772629,0.02077994428969354 +/- 0.0027749101739080206,0.02050139275766011 +/- 0.0034051714295122255,0.019888579387186568 +/- 0.0015165078093388532,0.01955431754874646 +/- 0.0016980223570059148,0.01805013927576595 +/- 0.0030330156186776946,0.017827298050139218 +/- 0.002402658345721222,0.017715877437325868 +/- 0.0031691281678724943,0.01699164345403894 +/- 0.0017306099796110365,0.01509749303621164 +/- 0.002856477714383125,0.01465181058495817 +/- 0.0018316748994733863,0.014428969359331422 +/- 0.0018214799692781987,0.01353760445682447 +/- 0.002969416818102814,0.013370473537604422 +/- 0.0013871754426728335,0.0119777158774373 +/- 0.001276483480489097,0.011699164345403834 +/- 0.0015154841792462896,0.010863509749303567 +/- 0.001800916977743124,0.010027855153203268 +/- 0.002099325201272063,0.00969359331476317 +/- 0.0030635603531737996,0.009470752089136447 +/- 0.0025529669609782035,0.008746518105849532 +/- 0.0011430799180324682,0.008467966573816122 +/- 0.0009903280687816706,0.008412256267409435 +/- 0.0024720565718478003,0.008412256267409424 +/- 0.002618384401114227,0.0077437325905291956 +/- 0.0035711132056907556,0.007186629526462351 +/- 0.0025094385804022533,0.007130919220055654 +/- 0.0018776935427691243,0.007130919220055654 +/- 0.0018776935427691243,0.007130919220055642 +/- 0.0025260800108645423,0.007019498607242292 +/- 0.0010916945928838948,0.00657381615598881 +/- 0.0012654948960000689,0.005348189415041726 +/- 0.0015398635054133935,0.005348189415041726 +/- 0.0016934467023477088,0.005236768802228353 +/- 0.0013916430079996323,0.005236768802228353 +/- 0.0013916430079996323,0.004846796657381558 +/- 0.0010874217992168703,0.004791086350974883 +/- 0.0016375418893257968,0.004623955431754834 +/- 0.0020852331222521356,0.004178272980501363 +/- 0.0017661133687072318,0.0040111420612813035 +/- 0.0009903280687816709,0.0037883008356545565 +/- 0.0024257984464710045,0.0035654596100278325 +/- 0.0005681358789518564,0.0035097493036211347 +/- 0.0009000275443678805,0.0033983286908077504 +/- 0.0010987789929423912,0.003398328690807739 +/- 0.0016232648784772657,0.003286908077994388 +/- 0.0012319411915039694,0.0032311977715876903 +/- 0.0015113827260446351,0.0030640668523676416 +/- 0.0012764834804891018,0.0030083565459609663 +/- 0.0010332722557655635,0.0023398328690807267 +/- 0.0017404456102298991,0.0023398328690807267 +/- 0.0007390807332268483,0.0022284122562673536 +/- 0.0011948529576338578,0.0019498607242339427 +/- 0.0022039042278387128,0.001894150417827234 +/- 0.0009713423829617341,0.0017827298050138718 +/- 0.0011896466018976415,0.0017270194986071963 +/- 0.001397207376488521,0.0017270194986071853 +/- 0.0009470752089136523,0.001448467966573741 +/- 0.0007556913630223326,0.001448467966573741 +/- 0.0005681358789518564,0.001448467966573741 +/- 0.0005681358789518564,0.001448467966573741 +/- 0.0005681358789518564,0.001337047353760379 +/- 0.001323046472093378,0.001337047353760379 +/- 0.0007957023318710707,0.0012813370473536922 +/- 0.0011155980164067327,0.001281337047353681 +/- 0.0006128133704735527,0.0011142061281336434 +/- 0.0007474321930361269,0.0011142061281336213 +/- 0.0006591732348857674,0.001058495821726968 +/- 0.0009792978178967476,0.0010584958217269569 +/- 0.0007658900882934435,0.0010584958217269569 +/- 0.0011266712209558002,0.0010027855153202925 +/- 0.0008913649025069359,0.0010027855153202704 +/- 0.000649688233408929,0.0009470752089135948 +/- 0.0020702957299233568,0.0007242339832868483 +/- 0.001653573490769452,0.0006685236768801728 +/- 0.0006958215039997872,0.0006128133704734751 +/- 0.0008053945568134033,0.0005571030640667996 +/- 0.0007474321930361103,0.00044568245125343743 +/- 0.0012407274346139133,0.0004456824512534152 +/- 0.00033426183844007527,0.0004456824512534152 +/- 0.00033426183844007527,0.0003899721448467397 +/- 0.0010287568419286353,0.00022284122562671316 +/- 0.0003695403666133773,0.00022284122562671316 +/- 0.00036954036661337737,0.00022284122562671316 +/- 0.00036954036661337737,0.00022284122562670204 +/- 0.0004456824512534457,0.00022284122562670204 +/- 0.0004456824512534457,0.00022284122562669096 +/- 0.00036954036661337395,0.00016713091922001543 +/- 0.0009000275443678592,0.00016713091922000435 +/- 0.00199393093795803,0.00011142061281332882 +/- 0.0006958215039997925,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005013927576601907 +/- 0.0005255699795017513,-0.0005571030640668994 +/- 0.0014527470540841448,-0.0005571030640668994 +/- 0.0014527470540841448,-0.0007799442896936348 +/- 0.0012752672024801766,-0.0008913649025070081 +/- 0.0011471454196085743,-0.00100278551532037 +/- 0.001240727434613939,-0.0010584958217270458 +/- 0.0005816326745911314,-0.0011699164345404412 +/- 0.0012813370473537574,-0.0012256267409471056 +/- 0.0006496882334089632,-0.001727019498607285 +/- 0.0006327474480000462,-0.001727019498607285 +/- 0.0008430499136725309,-0.001894150417827345 +/- 0.0008702228051149691,-0.0020612813370474046 +/- 0.0006128133704735528,-0.0023955431754875247 +/- 0.0008281932449759817,-0.002451253481894211 +/- 0.0010916945928838948,-0.002562674094707551 +/- 0.0021605258417454463,-0.002896935933147671 +/- 0.001926642503152162,-0.0030640668523677418 +/- 0.0015608830892614922,-0.003175487465181126 +/- 0.0015165078093388354,-0.0038997214484680076 +/- 0.001945877347807575,-0.003955431754874695 +/- 0.0015448941085082941,-0.004011142061281403 +/- 0.0009903280687816656,-0.004122562674094765 +/- 0.0018000550887357692,-0.004178272980501441 +/- 0.0010347730150978417,-0.005738161559888611 +/- 0.0025044865507508835,-0.007966573816156031 +/- 0.001744898023773349,-0.012367688022284162 +/- 0.001469738825434298
