,accx_svd_entropy,accx_perm_entropy,accy_pct_95,accx_mean,accy_sum,hrv_sum,accy_lineintegral,scl_sum,accy_std,bvp_lineintegral,scr_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_rms,hrv_kurtosis,hrv_skewness,hrv_peaks,hrv_svd_entropy,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,accz_pct_95,accz_entropy,accz_perm_entropy,accz_svd_entropy,hrv_mean,hrv_std,hrv_min,hrv_max,hrv_ptp,hrv_energy,accz_peaks,accz_iqr_5_95,accz_n_below_mean,accz_kurtosis,accz_skewness,accz_pct_5,accy_n_above_mean,accz_min,accy_svd_entropy,accz_std,accy_pct_5,accy_entropy,accy_iqr_5_95,accz_mean,accy_peaks,accy_iqr,accy_n_below_mean,accz_energy,accz_ptp,accz_n_above_mean,accz_iqr,accz_n_sign_changes,accx_n_sign_changes,accx_n_below_mean,accy_rms,accy_kurtosis,accy_n_sign_changes,accy_ptp,accy_energy,accy_max,accy_mean,accy_min,accx_entropy,accx_pct_95,accx_pct_5,accx_iqr_5_95,accx_iqr,accy_skewness,accx_min,accx_sum,accx_lineintegral,accx_n_above_mean,accx_peaks,accx_kurtosis,accx_skewness,accx_rms,scr_svd_entropy,accx_std,accx_max,accx_ptp,scr_perm_entropy,accz_max,accz_lineintegral,accz_rms,bvp_iqr_5_95,scl_lineintegral,scl_skewness,scr_entropy,scr_iqr,scr_n_sign_changes,scr_pct_95,scr_pct_5,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scr_sum,scr_ptp,bvp_skewness,bvp_iqr,bvp_n_below_mean,scl_peaks,scl_energy,scl_ptp,scl_max,scl_kurtosis,scl_std,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_min,bvp_max,bvp_energy,bvp_sum,bvp_n_sign_changes,bvp_n_above_mean,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_std,bvp_min,bvp_mean,bvp_ptp,scl_rms,accx_energy,accz_sum,accy_perm_entropy
0,0.0 +/- 0.0,0.048266219239373596 +/- 0.003947214762548961,0.16907158836689037 +/- 0.00535892253521688,0.014038031319910526 +/- 0.003275037130191786,0.017785234899328862 +/- 0.0032399884469709733,0.0 +/- 0.0,0.0 +/- 0.0,0.015212527964205825 +/- 0.0032108948757063483,0.0 +/- 0.0,0.0 +/- 0.0,0.001565995525727093 +/- 0.001112961339045453,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.042337807606263975 +/- 0.004639362037447531,0.0 +/- 0.0,0.0005592841163311046 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.024552572706935116 +/- 0.003387710899531951,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001677852348993314 +/- 0.00025629617980737747,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018456375838926341 +/- 0.0013480951670239304,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.017281879194630867 +/- 0.003158346287135458,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013646532438478732 +/- 0.0004474272930648837,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000727069351230436 +/- 0.0008314356122661482,0.0 +/- 0.0,0.007102908277404918 +/- 0.0011744966442953197,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006543624161073824 +/- 0.0018045040050225598,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0022930648769575067 +/- 0.0013341007205678415,0.00878076062639822 +/- 0.0020632960565656437,0.036577181208053686 +/- 0.0039005807101035062,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004977628635346731 +/- 0.0015509423516624173
