,accy_pct_95,accy_sum,accy_pct_5,accy_mean,accz_iqr_5_95,bvp_energy,bvp_iqr,accx_pct_95,accx_rms,bvp_pct_95,accx_energy,accx_n_sign_changes,hrv_std,accy_n_above_mean,bvp_ptp,scl_mean,bvp_n_above_mean,bvp_min,scl_svd_entropy,accz_energy,accy_energy,scl_pct_95,accx_iqr_5_95,accy_skewness,bvp_pct_5,accx_lineintegral,accy_rms,hrv_pct_95,accx_iqr,bvp_std,scl_std,accy_ptp,accx_kurtosis,hrv_iqr_5_95,bvp_perm_entropy,bvp_rms,scl_n_sign_changes,scr_std,scl_min,scl_peaks,scl_max,bvp_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_max,hrv_peaks,hrv_perm_entropy,hrv_pct_5,hrv_n_below_mean,scl_skewness,scr_n_sign_changes,scr_iqr_5_95,scr_n_below_mean,scr_n_above_mean,scr_min,scl_iqr,hrv_min,hrv_mean,scl_ptp,scr_rms,scr_lineintegral,scr_ptp,scr_kurtosis,scr_peaks,scr_sum,scr_skewness,accz_skewness,accy_entropy,accy_n_sign_changes,scr_perm_entropy,scr_svd_entropy,bvp_svd_entropy,scl_lineintegral,scl_n_below_mean,scr_pct_5,scr_entropy,scr_max,accx_entropy,accx_peaks,accx_n_below_mean,accz_kurtosis,accz_n_below_mean,bvp_entropy,bvp_sum,scl_sum,accy_peaks,scl_n_above_mean,scr_energy,accy_std,accz_ptp,bvp_max,bvp_peaks,accy_kurtosis,bvp_skewness,accx_n_above_mean,hrv_n_above_mean,scr_mean,hrv_rms,scl_perm_entropy,bvp_n_sign_changes,hrv_sum,scl_entropy,accz_rms,hrv_skewness,accy_svd_entropy,hrv_lineintegral,bvp_iqr_5_95,hrv_svd_entropy,scr_pct_95,bvp_lineintegral,hrv_iqr,accz_peaks,accy_iqr_5_95,scl_iqr_5_95,accx_svd_entropy,accz_n_above_mean,scl_rms,accx_max,accz_perm_entropy,accy_n_below_mean,accy_min,accx_std,scl_kurtosis,scl_energy,accz_svd_entropy,hrv_energy,accx_ptp,accy_iqr,accz_iqr,scr_iqr,accz_max,accx_skewness,accz_pct_95,accz_entropy,bvp_kurtosis,accz_min,hrv_entropy,scl_pct_5,accx_mean,accx_sum,accz_std,bvp_n_below_mean,hrv_ptp,accx_min,accz_lineintegral,accy_perm_entropy,accx_pct_5,accz_mean,accz_n_sign_changes,accx_perm_entropy,accy_max,accy_lineintegral,accz_sum,accz_pct_5
0,0.017156600748262918 +/- 0.0019039565078093938,0.005451630144307796 +/- 0.0010363826525743062,0.006787814003206804 +/- 0.0017572722846363993,0.006039551042223379 +/- 0.0014744109272189988,-0.0008551576696954055 +/- 0.0009620523784072657,-0.003741314804917206 +/- 0.000676061498699805,0.0 +/- 0.0,-0.003153393907001645 +/- 0.0017310673159488703,-0.0021913415285943704 +/- 0.0006070452534260039,0.0019775521111704553 +/- 0.0009869687500063667,-0.004756814537680431 +/- 0.00110701844880855,-0.0025654730090860834 +/- 0.0004659432328744719,-0.0007482629609834701 +/- 0.0002618374925476542,0.0026189203634419565 +/- 0.0006948156066274679,-0.0013361838588990317 +/- 0.000765249655974159,-0.0004810261892036705 +/- 0.0009086050240513049,-0.003099946552645683 +/- 0.0008210738372921988,-0.0010154997327632808 +/- 0.0005042213325524902,-0.0006413682522715458 +/- 0.00032068412613577284,0.0011758417958310564 +/- 0.0010635889226152954,-0.0030999465526456937 +/- 0.0011413231696452465,0.0 +/- 0.0,-0.0021378941742384084 +/- 0.0005854864323946089,-0.0027792624265099318 +/- 0.0008210738372922276,0.0020309994655264172 +/- 0.0007482629609834336,0.0028861571352217564 +/- 0.0007999267529180051,0.0012827365045429916 +/- 0.0009007108255666786,-0.0029930518439337693 +/- 0.0005450582056219186,0.0 +/- 0.0,-0.00016034206306790865 +/- 0.0004810261892036273,0.0014965259219668291 +/- 0.0009797061881252366,-0.004649919828968496 +/- 0.0011223944414751538,-0.00037413148049174615 +/- 0.0006781709000774846,0.0 +/- 0.0,-0.000694815606627508 +/- 0.0010154997327632166,0.0016568679850346934 +/- 0.0008766017887149364,-0.00048102618920365937 +/- 0.00016034206306788645,0.0003206841261357285 +/- 0.0005951645497413021,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001068947087119465 +/- 0.0006232979043126896,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008551576696953945 +/- 0.0002618374925476542,-0.006360235168359207 +/- 0.0011070184488085617,0.0 +/- 0.0,0.0 +/- 0.0,-0.005718866916087706 +/- 0.000634652169269797,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.00026723677177981076 +/- 0.00026723677177981076,0.0 +/- 0.0,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013361838588989317 +/- 0.0009022951906004321,-0.0033671833244255044 +/- 0.0004810261892036594,-0.0026723677177979965 +/- 0.0004140014266389757,0.0 +/- 0.0,-0.0008551576696953945 +/- 0.00042757883484769723,-0.0005344735435596215 +/- 0.00023902383511490173,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016034206306788311 +/- 0.0007170715053446638,0.0 +/- 0.0,-0.000694815606627508 +/- 0.0008297260660748277,0.0 +/- 0.0,-0.0021913415285943817 +/- 0.0009395187510019765,-0.00042757883484769723 +/- 0.0003206841261357729,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.00037413148049173504 +/- 0.00034223005010332335,-0.0012292891501871294 +/- 0.0004174371820367215,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003955104222341033 +/- 0.0004898530940626001,0.0 +/- 0.0,-0.0003206841261357729 +/- 0.00035452964087178746,0.0014430785676108671 +/- 0.000719060611815801,0.0 +/- 0.0,0.0 +/- 0.0,-0.00048102618920365937 +/- 0.00028782281171217444,-0.00016034206306788645 +/- 0.0002449265470313243,0.00026723677177975524 +/- 0.00026723677177975524,0.0 +/- 0.0,-0.001175841795831123 +/- 0.0009195430536657015,-0.003687867450561244 +/- 0.0009086050240513155,-0.0013896312132549936 +/- 0.0007249951879342948,-5.344735435600656e-05 +/- 0.0005580067615665535,0.0016034206306787201 +/- 0.0009257353327465971,-0.00037413148049175726 +/- 0.0008297260660748392,0.0020844468198823684 +/- 0.0006948156066274705,-0.0003206841261357729 +/- 0.0002618374925476542,0.0 +/- 0.0,-0.005184393372528106 +/- 0.00048102618920365937,0.0 +/- 0.0,0.0015499732763227803 +/- 0.0006070452534260156,-0.004382683057188708 +/- 0.0008210738372922104,-0.0012827365045430805 +/- 0.0005450582056219013,-0.0037947621592731573 +/- 0.0011818997534738562,-0.0003206841261357729 +/- 0.0002618374925476542,0.0003206841261357174 +/- 0.0008348743640734003,-0.0009086050240513565 +/- 0.0005371392635553935,-0.0003206841261357729 +/- 0.0002618374925476542,0.000106894708711891 +/- 0.0003206841261357285,0.000213789417423782 +/- 0.00042757883484764725,-0.002405130946018208 +/- 0.0004927602596094435,-0.0012827365045430695 +/- 0.0007999267529180095,-0.0018172100481026576 +/- 0.00035452964087173726,-0.0026189203634420675 +/- 0.0009694472018822616,0.0 +/- 0.0,-0.0008017103153394323 +/- 0.0007269626140425112,0.00026723677177976636 +/- 0.0004927602596094315,-0.003153393907001645 +/- 0.0008433850260855109,-0.00026723677177984404 +/- 0.000836583422902117,-0.00983431320149658 +/- 0.0010742785271107339,0.0016034206306787425 +/- 0.0008943452982726622,-0.005986103687867494 +/- 0.001304816206919689,-0.0020309994655264728 +/- 0.00021378941742380422,-0.00010689470871193541 +/- 0.0003206841261357507,-0.002244788882950333 +/- 0.0006675572419453062,-0.006948156066274769 +/- 0.0009560953404595696,-0.005665419561731744 +/- 0.0008684167188280145,0.0011758417958310674 +/- 0.0010084426651049264,-0.0002137894174238819 +/- 0.0011262056390008214,-0.0006948156066274968 +/- 0.0006346521692698055,-0.0017103153393907334 +/- 0.0005756456234242973,-0.003848209513629097 +/- 0.0008551576696953473,-0.0001068947087119576 +/- 0.0005236749850952676,-0.004222340994120821 +/- 0.0006948156066274679,0.0 +/- 0.0,0.0011758417958310564 +/- 0.0004659432328744949,-0.005665419561731733 +/- 0.0013563418001549543,0.0 +/- 0.0,0.0003741314804916795 +/- 0.0009575880741405119,-0.004970603955104247 +/- 0.0010432507373566602,-0.0020309994655264953 +/- 0.0011160135231331305,-0.0018706574024586198 +/- 0.0007269626140424991,-0.004917156600748318 +/- 0.0009195430536657067,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.008284339925173745 +/- 0.0010487128204355039,-0.005077498663816205 +/- 0.0008700598928968351,-0.007322287546766481 +/- 0.0014150937781799919,-0.004115446285408908 +/- 0.0012199585473557767,-0.0021378941742384193 +/- 0.0010953448173126104,-0.0005879208979155948 +/- 0.0005042213325524655,-0.0044895777659006205 +/- 0.001246595808625402,0.0016034206306787425 +/- 0.00086181269356478,-0.011811865312667069 +/- 0.0009984789787423507,-0.00021378941742387081 +/- 0.0008348743640734089,-0.0023516835916622568 +/- 0.0010742785271107196
