,accz_perm_entropy,accx_rms,accy_pct_95,accz_mean,accx_pct_95,bvp_lineintegral,accz_max,accx_n_sign_changes,accz_sum,hrv_energy,bvp_iqr,bvp_skewness,hrv_n_above_mean,hrv_n_below_mean,hrv_kurtosis,hrv_skewness,hrv_peaks,hrv_lineintegral,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_svd_entropy,hrv_perm_entropy,accz_pct_95,accz_entropy,accz_svd_entropy,hrv_mean,hrv_min,hrv_std,hrv_max,hrv_ptp,hrv_rms,hrv_sum,accz_energy,accz_kurtosis,accz_ptp,accz_rms,accz_peaks,accz_lineintegral,accy_peaks,accz_min,accy_svd_entropy,accz_std,accy_iqr_5_95,accy_entropy,accy_n_sign_changes,accy_iqr,accy_kurtosis,accy_rms,accy_n_below_mean,accy_lineintegral,accy_skewness,accz_n_above_mean,accz_iqr_5_95,accz_iqr,accx_sum,accx_n_below_mean,accx_n_above_mean,accx_lineintegral,accy_std,accy_min,accy_sum,accy_energy,accx_entropy,accy_mean,accx_perm_entropy,accx_svd_entropy,accx_iqr_5_95,accx_pct_5,accx_iqr,accy_max,accx_std,accx_ptp,accx_max,accx_min,accx_peaks,accx_kurtosis,accx_skewness,accx_energy,scr_svd_entropy,accx_mean,scr_perm_entropy,scr_iqr,scr_entropy,accz_skewness,accz_n_sign_changes,accz_n_below_mean,scl_rms,scl_lineintegral,scl_n_above_mean,scl_peaks,scl_ptp,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scr_energy,scr_sum,scr_ptp,bvp_max,bvp_iqr_5_95,bvp_pct_95,bvp_n_above_mean,bvp_kurtosis,scl_kurtosis,scl_skewness,scl_energy,bvp_entropy,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_pct_5,scl_max,scl_min,scl_std,bvp_std,bvp_min,bvp_sum,bvp_ptp,bvp_mean,bvp_rms,bvp_energy,bvp_n_below_mean,bvp_n_sign_changes,bvp_peaks,accy_pct_5,scl_sum,accy_n_above_mean,accy_perm_entropy,accz_pct_5,accy_ptp
0,0.025938735177865622 +/- 0.0033600470624346505,0.0 +/- 0.0,0.07055335968379448 +/- 0.0045163616134491855,0.0032114624505928946 +/- 0.0009176964239627843,-0.0053359683794466425 +/- 0.0006916996047430678,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000988142292490135 +/- 0.00044191066749008686,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014081027667984192 +/- 0.0018253906325999213,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.043033596837944665 +/- 0.0024747983767526146,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03769762845849804 +/- 0.0033730986538929386,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0029644268774703607 +/- 0.0010363723796147576,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00034584980237156726 +/- 0.0015316205533596667,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002173913043478226 +/- 0.0010173547570145349,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.07475296442687748 +/- 0.004990118577075101,0.0 +/- 0.0,0.016057312252964463 +/- 0.003118915830451909,0.058745059288537536 +/- 0.004509059050744211,0.0011857707509881688 +/- 0.0018512839916200584,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00019762845849800038 +/- 0.0007394579815758572,0.0 +/- 0.0,0.0 +/- 0.0,0.01916996047430832 +/- 0.0012654395726151774,0.0 +/- 0.0,0.0 +/- 0.0,-0.0034584980237154284 +/- 0.0005845928639426746,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004940711462450897 +/- 0.00044191066749006203,0.0 +/- 0.0,0.0024703557312252935 +/- 0.0004419106674900744,0.0 +/- 0.0,0.00014822134387353357 +/- 0.00022641184263618222,0.0 +/- 0.0,-0.000741106719367568 +/- 0.0005523883343626006,0.00019762845849804477 +/- 0.00024204444098650582,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00044466403162057855 +/- 0.00046610578715695883,0.0 +/- 0.0,0.0 +/- 0.0,-0.002519762845849782 +/- 0.0007142703702965171,-0.0005928853754940344 +/- 0.0006170946638733524,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007411067193676124 +/- 0.0003983328927024918,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.05350790513833992 +/- 0.0040745146086994515,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038043478260869736 +/- 0.0007344895626145431,0.0 +/- 0.0
