,accy_mean,accy_pct_5,accy_sum,accy_pct_95,bvp_iqr_5_95,accz_std,scl_entropy,accy_rms,bvp_std,accx_iqr_5_95,bvp_rms,accy_n_above_mean,accx_std,accz_iqr_5_95,accx_mean,bvp_ptp,bvp_n_below_mean,bvp_energy,accy_min,accy_std,hrv_pct_95,hrv_rms,bvp_min,bvp_n_above_mean,hrv_entropy,scl_pct_5,bvp_n_sign_changes,accx_rms,accz_rms,scl_mean,hrv_mean,bvp_kurtosis,scl_sum,hrv_std,accz_energy,hrv_skewness,scl_svd_entropy,hrv_pct_5,bvp_peaks,accz_ptp,bvp_pct_5,accy_iqr_5_95,hrv_max,accy_svd_entropy,accx_pct_95,hrv_min,accx_ptp,hrv_ptp,hrv_energy,bvp_skewness,scl_iqr_5_95,accx_energy,accx_n_above_mean,scr_sum,scl_n_sign_changes,accz_max,accy_iqr,scl_pct_95,accx_entropy,scr_iqr,scl_min,accx_iqr,scr_pct_95,accy_n_below_mean,scr_energy,scr_n_below_mean,scl_lineintegral,accx_svd_entropy,hrv_svd_entropy,accx_sum,hrv_peaks,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,scl_kurtosis,scl_rms,scl_n_below_mean,scl_n_above_mean,scr_mean,scr_std,scr_min,scl_iqr,hrv_n_above_mean,hrv_n_below_mean,accx_skewness,accx_kurtosis,scr_svd_entropy,scr_perm_entropy,accz_n_below_mean,accz_kurtosis,bvp_sum,bvp_entropy,scl_ptp,bvp_lineintegral,bvp_max,scl_skewness,scl_std,accy_kurtosis,scr_max,scr_n_sign_changes,scr_rms,scr_peaks,scr_skewness,scr_kurtosis,scr_ptp,scl_perm_entropy,bvp_mean,scl_peaks,accy_entropy,accy_skewness,scr_n_above_mean,scr_pct_5,scr_iqr_5_95,scr_entropy,accz_n_above_mean,accy_n_sign_changes,scr_lineintegral,accx_max,accx_n_below_mean,accz_peaks,hrv_iqr_5_95,hrv_sum,scl_max,accx_peaks,accz_svd_entropy,hrv_lineintegral,accz_entropy,bvp_svd_entropy,bvp_pct_95,scl_energy,accx_n_sign_changes,accz_skewness,accx_lineintegral,accz_iqr,hrv_iqr,accz_pct_95,accy_energy,bvp_iqr,accy_peaks,bvp_perm_entropy,accx_perm_entropy,accy_lineintegral,accz_lineintegral,accy_ptp,accz_perm_entropy,accz_mean,accy_perm_entropy,accx_min,accy_max,accx_pct_5,accz_min,accz_n_sign_changes,accz_sum,accz_pct_5
0,0.013212180746561941 +/- 0.0012318208451851157,0.012131630648330116 +/- 0.0013549228118009608,0.008791748526522637 +/- 0.0011508226437976258,0.007563850687622842 +/- 0.000856365214840985,0.003192534381139522 +/- 0.000549132607441015,0.0023575638506876826 +/- 0.0003675498415298463,0.0022102161100197026 +/- 0.0006680486497414245,0.0013261296660118105 +/- 0.0007624840224096403,0.0012278978388998384 +/- 0.0005032883480333973,0.0011787819253438526 +/- 0.0005469316662897993,0.0011787819253438192 +/- 0.00024061785292568027,0.001080550098231836 +/- 0.000367549841529876,0.0009823182711198642 +/- 0.0003804502304722367,0.0009332023575638893 +/- 0.0005127851919897165,0.0009332023575638893 +/- 0.0005995361304387974,0.0008840864440078922 +/- 0.0006134575636933767,0.0008840864440078811 +/- 0.00048123570585131294,0.0008840864440078589 +/- 0.00019646365422394397,0.0008840864440078589 +/- 0.00019646365422394397,0.000785854616895898 +/- 0.0003257981130014954,0.000785854616895898 +/- 0.0005469316662897913,0.0007367387033399119 +/- 0.00032947956446458915,0.000687622789783926 +/- 0.0004501547833944826,0.0006876227897839148 +/- 0.00024061785292562587,0.0006876227897839038 +/- 0.00032579811300149534,0.0006876227897839038 +/- 0.0005469316662897913,0.0006876227897839038 +/- 0.0004501547833944802,0.0006385068762279289 +/- 0.0009069835615235521,0.0006385068762279178 +/- 0.00031449529653401303,0.0005893909626719318 +/- 0.00029469548133593816,0.0005402750491159458 +/- 0.00026449728915197893,0.0005402750491159347 +/- 0.0003438113948919368,0.0004911591355599487 +/- 0.0004393060859528144,0.0004911591355599487 +/- 0.0005380378757418069,0.0004911591355599487 +/- 0.00043930608595278963,0.0004911591355599376 +/- 0.0003804502304722367,0.0004911591355599265 +/- 0.00043930608595280204,0.0004420432220039627 +/- 0.00026449728915199335,0.0004420432220039516 +/- 0.00034381139489194474,0.00044204322200394055 +/- 0.0004079874195932227,0.00044204322200394055 +/- 0.0007432586419656873,0.00039292730844797674 +/- 0.00019646365422398837,0.00039292730844797674 +/- 0.00019646365422398837,0.00039292730844796563 +/- 0.00042818260742051356,0.00039292730844796563 +/- 0.00029469548133596033,0.0003929273084479545 +/- 0.00036754984152985817,0.0003929273084479545 +/- 0.0003675498415298581,0.00039292730844794346 +/- 0.00042818260742049567,0.00034381139489199076 +/- 0.0003144952965340321,0.00034381139489197965 +/- 0.00022507739169726432,0.00034381139489197965 +/- 0.00022507739169726432,0.00034381139489196854 +/- 0.0006963382553417217,0.00034381139489196854 +/- 0.00031449529653403905,0.0003438113948919574 +/- 0.00038360754793254856,0.00029469548133597144 +/- 0.0003257981130015222,0.00024557956777998546 +/- 0.0002455795677799854,0.00024557956777998546 +/- 0.000591433918408261,0.00019646365422398837 +/- 0.00024061785292568027,0.00019646365422397726 +/- 0.0003257981130015188,0.00019646365422397726 +/- 0.00032579811300151876,0.00014734774066801348 +/- 0.0004936088222554344,0.00014734774066799128 +/- 0.00022507739169726432,0.00014734774066799128 +/- 0.00022507739169726435,9.823182711201638e-05 +/- 0.0006515962260030125,9.823182711199419e-05 +/- 0.00019646365422398837,9.823182711199419e-05 +/- 0.00019646365422398837,4.91159135560193e-05 +/- 0.00034381139489194474,3.3306690738754695e-17 +/- 0.0006589591289291948,2.2204460492503132e-17 +/- 0.00031063631239374665,2.2204460492503132e-17 +/- 0.00031063631239374665,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.911591355598599e-05 +/- 0.00014734774066795797,-9.823182711196087e-05 +/- 0.00029469548133593816,-9.823182711197199e-05 +/- 0.000196463654223944,-0.00014734774066793577 +/- 0.0004936088222554465,-0.00014734774066795797 +/- 0.00022507739169721344,-0.00014734774066795797 +/- 0.00022507739169721347,-0.00019646365422394397 +/- 0.0002406178529256259,-0.00019646365422394397 +/- 0.00024061785292562587,-0.00024557956777992995 +/- 0.00024557956777992995,-0.00029469548133591593 +/- 0.0003929273084479296,-0.00029469548133591593 +/- 0.0002406178529256259,-0.00034381139489189085 +/- 0.00031449529653401997,-0.0003438113948919019 +/- 0.00022507739169721347,-0.0003929273084479101 +/- 0.0003675498415298463,-0.0004420432220038739 +/- 0.00014734774066795797,-0.0004420432220038739 +/- 0.00014734774066795797,-0.0004420432220038739 +/- 0.00014734774066795797,-0.0004911591355598821 +/- 0.0005380378757418069,-0.0005402750491158792 +/- 0.00034381139489194474,-0.0006876227897838593 +/- 0.0003257981130015222,-0.0007367387033398564 +/- 0.0006309053329403207,-0.0007858546168958425 +/- 0.0005008860032998876,-0.0008349705304518396 +/- 0.0007301605475107236,-0.0009332023575638115 +/- 0.00046335860177096203,-0.0012278978388997497 +/- 0.00032947956446458915,-0.0020137524557956366 +/- 0.00026449728915197893,-0.002554027504911527 +/- 0.00029469548133596033,-0.0027013752455795183 +/- 0.000329479564464614,-0.0030451866404714754 +/- 0.0008731035773394632,-0.0030451866404714867 +/- 0.0005727850584327604,-0.0030943025540274838 +/- 0.0003836075479325856,-0.0035854616895874213 +/- 0.00022507739169721344,-0.003929273084479335 +/- 0.0007609004609444877,-0.003929273084479346 +/- 0.0006946039107922779,-0.0043222003929272775 +/- 0.0005727850584327375,-0.004371316306483286 +/- 0.0005127851919897101,-0.0046660117878192355 +/- 0.00032947956446458915,-0.0051080550098231425 +/- 0.00039292730844793516
