,bvp_rms,hrv_mean,hrv_sum,accy_energy,accz_energy,bvp_std,accx_energy,accz_rms,hrv_rms,hrv_iqr_5_95,accx_std,accx_svd_entropy,accz_peaks,accz_perm_entropy,bvp_lineintegral,accz_svd_entropy,hrv_std,accy_std,hrv_n_below_mean,accz_iqr_5_95,hrv_svd_entropy,accz_iqr,accy_pct_5,accz_pct_5,hrv_iqr,accy_mean,accy_sum,accy_entropy,hrv_min,hrv_pct_95,accx_rms,hrv_lineintegral,hrv_entropy,hrv_energy,bvp_iqr,accy_peaks,accx_peaks,accx_iqr,accx_max,bvp_perm_entropy,accx_entropy,scl_svd_entropy,bvp_peaks,scl_perm_entropy,accx_min,accz_ptp,hrv_max,accy_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,accx_n_below_mean,accx_pct_5,accy_lineintegral,bvp_kurtosis,accx_mean,accx_sum,bvp_min,accz_min,bvp_pct_95,hrv_peaks,accz_n_above_mean,hrv_ptp,accx_lineintegral,accz_kurtosis,scr_rms,scr_skewness,scl_n_sign_changes,scl_std,bvp_iqr_5_95,scr_perm_entropy,scl_mean,scl_sum,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scl_pct_5,accy_iqr_5_95,bvp_skewness,accy_kurtosis,accy_n_sign_changes,accx_iqr_5_95,bvp_max,bvp_energy,accy_svd_entropy,scl_pct_95,scr_entropy,scl_n_below_mean,scl_n_above_mean,scr_n_sign_changes,scr_pct_95,scr_svd_entropy,scr_iqr_5_95,scl_ptp,scr_iqr,scl_lineintegral,scl_energy,scl_iqr,hrv_n_sign_changes,scr_energy,scr_min,scr_pct_5,scr_peaks,bvp_entropy,scl_peaks,scr_max,scr_ptp,hrv_kurtosis,hrv_perm_entropy,bvp_pct_5,scr_sum,scr_mean,scr_lineintegral,accz_skewness,accx_n_above_mean,accx_pct_95,accy_n_above_mean,scl_iqr_5_95,scr_std,accx_kurtosis,bvp_sum,accz_n_below_mean,bvp_mean,accy_skewness,scl_kurtosis,scl_min,scl_entropy,accx_n_sign_changes,scl_max,hrv_pct_5,accz_entropy,hrv_skewness,scl_skewness,accy_iqr,accy_min,scl_rms,bvp_ptp,bvp_svd_entropy,hrv_n_above_mean,accy_perm_entropy,accx_skewness,accz_pct_95,accz_max,accy_max,accy_ptp,bvp_n_sign_changes,accy_rms,accy_pct_95,accx_perm_entropy,accz_n_sign_changes,accx_ptp,accz_lineintegral,accz_std,accz_sum,accz_mean
0,0.3291257367387033 +/- 0.005750758295173225,0.24616895874263264 +/- 0.004974062436609878,0.24616895874263264 +/- 0.004974062436609878,0.23742632612966602 +/- 0.005984084247747754,0.23290766208251473 +/- 0.007147335859953341,0.21478388998035366 +/- 0.005539656711443169,0.16036345776031438 +/- 0.00850499872655631,0.1453831041257368 +/- 0.0033743740741292087,0.09557956777996073 +/- 0.007549165444731179,0.07382121807465622 +/- 0.0025526103065199005,0.04086444007858549 +/- 0.003211745132469887,0.038752455795677834 +/- 0.0027474196995966585,0.033791748526522614 +/- 0.0027504911591355653,0.033055009823182734 +/- 0.005447439750522482,0.02996070726915523 +/- 0.004867186303276042,0.02838899803536349 +/- 0.0026156241563250076,0.0281925343811395 +/- 0.005212769808024194,0.021856581532416507 +/- 0.0013041176863803354,0.018762278978389023 +/- 0.002384019862379479,0.017485265225933234 +/- 0.0013752455795677703,0.016748526522593343 +/- 0.0023601205848200343,0.016404715127701384 +/- 0.001057989156607988,0.015520628683693517 +/- 0.0013926765106834777,0.01360510805500984 +/- 0.0007624840224096291,0.013555992141453832 +/- 0.0016757094409854524,0.012917485265225981 +/- 0.0026454288820226394,0.012917485265225981 +/- 0.0026454288820226394,0.012671905697445996 +/- 0.0032192474672247543,0.010658153241650325 +/- 0.0027788497367024698,0.010609037328094328 +/- 0.003543160863825436,0.010019646365422418 +/- 0.0022313981712378255,0.008595284872298659 +/- 0.003670572572010476,0.008447937131630678 +/- 0.0015500720862533757,0.008153241650294718 +/- 0.0018403726910800953,0.007367387033398842 +/- 0.001354032293918477,0.0073182711198428564 +/- 0.002201467075738195,0.006777996070726944 +/- 0.0017127304296820013,0.0061394891944990485 +/- 0.0024582502468059246,0.005500982318271152 +/- 0.0027592479185045405,0.005402750491159148 +/- 0.001863817874362509,0.005353634577603172 +/- 0.0011296660117878143,0.005304518664047175 +/- 0.0017406724112641854,0.005255402750491178 +/- 0.0006232110776252166,0.004911591355599243 +/- 0.0013892078215845675,0.00427308447937137 +/- 0.0008799839325721355,0.00422396856581535 +/- 0.0010113585600183613,0.0041257367387033785 +/- 0.0018139671230470895,0.004027504911591384 +/- 0.0005727850584327299,0.0035363457760314797 +/- 0.0007858546168958605,0.0035363457760314797 +/- 0.0007858546168958605,0.0034381139489194747 +/- 0.0007609004609444878,0.0032907662082515055 +/- 0.0021074104079493966,0.003143418467583525 +/- 0.0010113585600183765,0.002897838899803551 +/- 0.0011920099311897524,0.002603143418467624 +/- 0.0016590712921468007,0.002603143418467624 +/- 0.0016590712921468007,0.0025049115913555963 +/- 0.0007750360431267044,0.002455795677799644 +/- 0.0006589591289292278,0.0022102161100196805 +/- 0.0009122876041752055,0.0021119842829076863 +/- 0.0007301605475107392,0.001964636542239706 +/- 0.0011200151523567325,0.001817288801571737 +/- 0.0012817277358251457,0.0014243614931237602 +/- 0.00046335860177094794,0.0013261296660117994 +/- 0.0007301605475107363,0.0013261296660117884 +/- 0.0005832191594812307,0.000982318271119853 +/- 0.0004393060859528144,0.0009332023575638893 +/- 0.0008633789701005393,0.000834970530451884 +/- 0.0005402750491158994,0.000785854616895898 +/- 0.000937071907089333,0.0007858546168958869 +/- 0.0009109644887520154,0.0007858546168958869 +/- 0.0011455701168654857,0.0007858546168958869 +/- 0.0011455701168654857,0.0007858546168958869 +/- 0.000735099683059703,0.0007367387033399119 +/- 0.0005491326074409952,0.0007367387033399119 +/- 0.0005491326074409952,0.0006385068762279178 +/- 0.0010993629315127528,0.0005893909626719207 +/- 0.0003675498415298463,0.0004911591355599487 +/- 0.0006946039107922622,0.0004911591355599376 +/- 0.0005811473264341586,0.0004420432220039627 +/- 0.0010636742547989976,0.00044204322200394055 +/- 0.0009687172359192546,0.00039292730844796563 +/- 0.002776678590393417,0.00029469548133598256 +/- 0.0005008860032998876,0.00029469548133597144 +/- 0.0008840864440078589,0.00029469548133597144 +/- 0.0007015155627252129,0.00029469548133596033 +/- 0.0003929273084479379,0.00019646365422401057 +/- 0.0003929273084479379,0.00019646365422401057 +/- 0.0003929273084479379,0.0001473477406680024 +/- 0.0006232110776252123,0.00014734774066799128 +/- 0.00022507739169726432,0.00014734774066799128 +/- 0.00038360754793254293,0.00014734774066799128 +/- 0.00022507739169726432,0.00014734774066799128 +/- 0.00022507739169726432,4.911591355599709e-05 +/- 0.00014734774066799128,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.911591355598599e-05 +/- 0.00014734774066795797,-4.911591355598599e-05 +/- 0.00014734774066795797,-9.823182711194977e-05 +/- 0.0004812357058513129,-9.823182711194977e-05 +/- 0.0004812357058513129,-0.00014734774066794688 +/- 0.00031449529653401303,-0.00014734774066795797 +/- 0.00022507739169721344,-0.00014734774066795797 +/- 0.00022507739169721344,-0.00019646365422394397 +/- 0.00024061785292562587,-0.00019646365422394397 +/- 0.0002406178529256259,-0.00024557956777992995 +/- 0.0007367387033398713,-0.00024557956777992995 +/- 0.00024557956777992995,-0.00029469548133592705 +/- 0.001303192452006061,-0.00029469548133592705 +/- 0.00032579811300149534,-0.0003438113948919019 +/- 0.00022507739169721347,-0.0003438113948919019 +/- 0.00038360754793254146,-0.000343811394891913 +/- 0.00031449529653401303,-0.00034381139489192414 +/- 0.0010077742892280344,-0.000392927308447899 +/- 0.00029469548133593816,-0.00039292730844792123 +/- 0.0005289945783039599,-0.0004420432220038961 +/- 0.0006385068762278964,-0.0004420432220038961 +/- 0.0003438113948919368,-0.0005402750491158681 +/- 0.0007432586419656961,-0.0005402750491158903 +/- 0.000599536130438781,-0.0005893909626718541 +/- 0.00019646365422398837,-0.0006876227897838372 +/- 0.0007015155627252114,-0.0006876227897838593 +/- 0.0003257981130015222,-0.0007367387033398454 +/- 0.0005032883480333648,-0.0007858546168958314 +/- 0.0007672150958650829,-0.0007858546168958425 +/- 0.00024061785292568027,-0.0010805500982317916 +/- 0.00029469548133593816,-0.0011296660117878 +/- 0.0006607870357108951,-0.0012278978388997608 +/- 0.0013761223699530333,-0.001227897838899783 +/- 0.0009383582109303917,-0.001277013752455769 +/- 0.002418179494123999,-0.002062868369351667 +/- 0.0009003095667889835,-0.002308447937131608 +/- 0.0008233327413674016,-0.002357563850687605 +/- 0.0005727850584327546,-0.002406679764243602 +/- 0.0011296660117878256,-0.0025049115913555854 +/- 0.0004633586017709574,-0.0025540275049115713 +/- 0.0007545329811266078,-0.003978388998035343 +/- 0.001326129666011785,-0.004322200392927267 +/- 0.0011156990856189064,-0.005255402750491134 +/- 0.0013004127991035062,-0.007612966601178761 +/- 0.0011674719375250149,-0.009037328094302532 +/- 0.0019299491851069409,-0.00918467583497048 +/- 0.0015998524042143674,-0.011149312377210185 +/- 0.003012131258636918,-0.011886051080550086 +/- 0.0037968856758521957,-0.017583497053045162 +/- 0.0027151817212348237,-0.017583497053045162 +/- 0.0027151817212348237
