,bvp_rms,hrv_mean,hrv_sum,accy_energy,accz_energy,bvp_std,accx_energy,accz_rms,hrv_rms,hrv_iqr_5_95,accx_std,accx_svd_entropy,accz_peaks,accz_perm_entropy,bvp_lineintegral,accz_svd_entropy,hrv_std,accy_std,hrv_n_below_mean,accz_iqr_5_95,hrv_svd_entropy,accz_iqr,accy_pct_5,accz_pct_5,hrv_iqr,accy_mean,accy_sum,accy_entropy,hrv_min,hrv_pct_95,accx_rms,hrv_lineintegral,hrv_entropy,hrv_energy,bvp_iqr,accy_peaks,accx_peaks,accx_iqr,accx_max,bvp_perm_entropy,accx_entropy,scl_svd_entropy,bvp_peaks,scl_perm_entropy,accx_min,accz_ptp,hrv_max,accy_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,accx_n_below_mean,accx_pct_5,accy_lineintegral,bvp_kurtosis,accx_mean,accx_sum,bvp_min,accz_min,bvp_pct_95,hrv_peaks,accz_n_above_mean,hrv_ptp,accx_lineintegral,accz_kurtosis,scr_rms,scr_skewness,scl_n_sign_changes,scl_std,bvp_iqr_5_95,scr_perm_entropy,scl_mean,scl_sum,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scl_pct_5,accy_iqr_5_95,bvp_skewness,accy_kurtosis,accy_n_sign_changes,bvp_max,accx_iqr_5_95,bvp_energy,accy_svd_entropy,scl_pct_95,scr_entropy,scl_n_below_mean,scl_n_above_mean,scr_n_sign_changes,scr_pct_95,scr_svd_entropy,scr_iqr_5_95,scl_ptp,scr_iqr,scl_lineintegral,scl_energy,scl_iqr,hrv_n_sign_changes,scr_energy,scr_min,scr_pct_5,scr_peaks,bvp_entropy,scl_peaks,scr_max,scr_ptp,hrv_kurtosis,hrv_perm_entropy,bvp_pct_5,scr_sum,scr_mean,scr_lineintegral,accz_skewness,accx_n_above_mean,accx_pct_95,accy_n_above_mean,scl_iqr_5_95,scr_std,accx_kurtosis,bvp_sum,accz_n_below_mean,bvp_mean,accy_skewness,scl_kurtosis,scl_min,scl_entropy,accx_n_sign_changes,scl_max,hrv_pct_5,accz_entropy,hrv_skewness,scl_skewness,accy_iqr,accy_min,scl_rms,bvp_svd_entropy,bvp_ptp,hrv_n_above_mean,accy_perm_entropy,accx_skewness,accz_pct_95,accz_max,accy_max,accy_ptp,bvp_n_sign_changes,accy_rms,accy_pct_95,accx_perm_entropy,accz_n_sign_changes,accx_ptp,accz_lineintegral,accz_std,accz_sum,accz_mean
0,0.3464991982896847 +/- 0.007726979234578265,0.2613575628006414 +/- 0.007150768658610191,0.2613575628006414 +/- 0.007150768658610191,0.10021378941742384 +/- 0.00361906082677289,0.32437199358631746 +/- 0.00823314815658519,0.4102084446819882 +/- 0.006845644306851085,0.2424906467129877 +/- 0.004522859005460183,0.2346338856226617 +/- 0.0040704292388369315,0.18637092463923038 +/- 0.00574179830847322,0.0061998931052912876 +/- 0.0035307631352033565,0.028915018706574046 +/- 0.002431120345386252,0.013468733297701785 +/- 0.004552760970400181,0.06980224478888297 +/- 0.00652057723142705,0.11047568145376803 +/- 0.004910471136608601,-0.007642971672902188 +/- 0.0007945520442179803,0.0027792624265098875 +/- 0.0016525520933982209,0.027739176910742937 +/- 0.005368466822912836,0.007642971672902199 +/- 0.003414361572139911,0.008925708177445235 +/- 0.0020568553078454265,0.0028861571352218228 +/- 0.001988356519266516,-0.013842864778193475 +/- 0.0011818997534738566,-0.00085515766969535 +/- 0.0005450582056218686,0.0227685729556387 +/- 0.0017597089933890303,-0.0019775521111704774 +/- 0.0018367547063003107,0.0067343666488508865 +/- 0.002520540058268645,0.0011223944414751718 +/- 0.0018429652217601994,0.0011223944414751718 +/- 0.0018429652217601994,0.0024585783003741703 +/- 0.0030721769883912072,0.053928380545163024 +/- 0.0050447621150344745,0.05082843399251739 +/- 0.0034592455639303916,0.12581507215392834 +/- 0.0034818808070341883,0.01362907536076966 +/- 0.0035230686259063535,0.0006413682522715236 +/- 0.002399780258753994,0.05638695884553716 +/- 0.0053460714524736054,0.046178514163548914 +/- 0.0037504660166432597,0.046285408872260826 +/- 0.00475170727330687,-0.0042223409941207655 +/- 0.002634146772923924,-0.001710315339390678 +/- 0.0011160135231331368,0.02223409941207911 +/- 0.0019151761482810198,0.0015499732763228468 +/- 0.0015012904227886927,-0.0001068947087119021 +/- 0.0016867700521709756,0.007482629609834324 +/- 0.0008943452982726622,0.004329235702832723 +/- 0.002812468651399869,-0.00203099946552644 +/- 0.0009501009532138755,0.0011223944414751718 +/- 0.0010266901503099026,-0.00021378941742384862 +/- 0.0003545296408717875,0.010849812934259772 +/- 0.0031894235698205564,-0.004008551576696939 +/- 0.0008700598928968351,-0.00374131480491714 +/- 0.0006760614986998314,-0.00374131480491714 +/- 0.0006760614986998314,-0.0015499732763228137 +/- 0.0006070452534259991,0.008818813468733321 +/- 0.0016430172259689327,0.0169962586851951 +/- 0.0034455930435673293,-0.0028327097808658495 +/- 0.0008634684351364813,-0.006520577231427027 +/- 0.0011160135231331443,-0.006520577231427027 +/- 0.0011160135231331443,0.0013896312132549605 +/- 0.001915176148281033,-0.003580972741849253 +/- 0.0007577470271917466,-0.001282736504543003 +/- 0.002909814556668355,0.0021913415285943483 +/- 0.0010266901503099175,-0.0022982362373062614 +/- 0.0012882919073430221,0.006787814003206838 +/- 0.003942444383946574,-0.002993051843933703 +/- 0.0012465958086254135,-0.0013896312132549381 +/- 0.0015154940543835166,-0.0027258150721539143 +/- 0.0008766017887149514,-0.0006948156066274635 +/- 0.0006346521692697859,0.0032068412613575847 +/- 0.0009257353327465971,-0.0004275788348476639 +/- 0.0005236749850952676,-0.00716194548369854 +/- 0.002706357862356415,-0.001389631213254916 +/- 0.000427578834847675,-0.004222340994120788 +/- 0.00153887547289023,-0.004222340994120788 +/- 0.00153887547289023,-0.000908605024051301 +/- 0.00067817090007746,-0.0011223944414751274 +/- 0.0005042213325524514,-0.0011223944414751274 +/- 0.0005042213325524514,-0.001710315339390678 +/- 0.0011160135231331368,-0.005344735435595926 +/- 0.0013091874627382213,-0.004970603955104192 +/- 0.000986968750006383,-5.344735435595105e-05 +/- 0.0005042213325524679,-0.0016568679850347378 +/- 0.0028925834586284896,0.004810261892036339 +/- 0.002725291028109454,0.005986103687867473 +/- 0.002239692874372754,0.022928915018706586 +/- 0.0022982362373062523,0.011865312667022999 +/- 0.001817210048102618,-0.0017637626937466399 +/- 0.0011223944414751417,-0.001282736504543003 +/- 0.0004898530940626146,-0.001282736504543014 +/- 0.000962052378407256,-0.001282736504543014 +/- 0.000962052378407256,-0.0019775521111704887 +/- 0.0005879208979155836,-0.0010689470871191541 +/- 0.00047804767022976616,-0.0013361838588989649 +/- 0.0007652496559741512,-0.0011758417958310785 +/- 0.0005756456234243138,-0.00010689470871192431 +/- 0.0003206841261357729,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.0006413682522715014 +/- 0.00039996337645897286,-5.3447354355962154e-05 +/- 0.00028782281171217444,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010689470871192431 +/- 0.00021378941742384862,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.3447354355962154e-05 +/- 0.00016034206306788645,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.001389631213254927 +/- 0.0009620523784072619,-0.00256547300908605 +/- 0.0003999633764589848,-0.01170497060395509 +/- 0.002347428247567906,-0.0001068947087119132 +/- 0.0005236749850952879,-0.0001068947087119132 +/- 0.0005236749850952879,-0.0007482629609834146 +/- 0.0006413682522714995,-0.0010689470871191654 +/- 0.0005854864323946089,-0.003527525387493291 +/- 0.0005951645497413221,0.007322287546766437 +/- 0.0024498485593513245,-0.00026723677177976636 +/- 0.0007652496559741436,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.0005344735435595771 +/- 0.0007558597340315768,-0.0011758417958311006 +/- 0.0012140905068520047,5.3447354355962154e-05 +/- 0.00028782281171217444,-0.0005344735435595771 +/- 0.0005344735435595771,5.3447354355962154e-05 +/- 0.00028782281171217444,-0.0007482629609834146 +/- 0.0005951645497412982,-0.00090860502405129 +/- 0.0009575880741405162,-0.0003206841261357618 +/- 0.00042757883484767777,-0.003153393907001578 +/- 0.0006524081034598362,-0.0002137894174238375 +/- 0.0005951645497413221,0.0002137894174238597 +/- 0.000595164549741324,0.03516835916622128 +/- 0.0039406325154819205,-0.0018172100481026244 +/- 0.0019739375000127567,-0.00432923570283269 +/- 0.0013404528277909708,-0.0007482629609834146 +/- 0.0005450582056218751,0.0014430785676109227 +/- 0.000757747027191756,0.0029930518439337363 +/- 0.001496525921966872,0.01282736504543026 +/- 0.0012187871994646146,0.00026723677177981076 +/- 0.00035853575267235255,-0.005665419561731666 +/- 0.0019151761482810157,0.02394441475146981 +/- 0.003670397587042085,0.08257616247995724 +/- 0.005088738298297588,-0.000427578834847675 +/- 0.0005236749850952699,0.00251202565473011 +/- 0.0019129374845722404,-0.0002137894174238264 +/- 0.0030628645177754065,-0.0006948156066274747 +/- 0.0005371392635553481,-0.0014965259219668404 +/- 0.00046594323287447195,-0.0019241047568145154 +/- 0.002716892576619747,0.045323356493853585 +/- 0.003318904264299309,0.051469802244788886 +/- 0.003233896206821136,-0.0001068947087119132 +/- 0.002846291171714441,-0.00090860502405129 +/- 0.0011721919935575168,0.003313735970069487 +/- 0.0021749855638028555,0.01469802244788886 +/- 0.003373963463834673,0.01042223409941211 +/- 0.00235714346030998,-0.005024051309460165 +/- 0.0012234658623473602,-0.005024051309460165 +/- 0.0012234658623473602
