,accz_sum,accz_pct_95,accz_max,accy_pct_95,accy_max,accz_mean,accz_perm_entropy,accz_min,accz_pct_5,accy_pct_5,accy_iqr,accz_svd_entropy,accz_ptp,accx_n_sign_changes,accx_perm_entropy,accy_kurtosis,accy_n_above_mean,accx_lineintegral,accx_svd_entropy,accx_max,accz_skewness,accz_std,accy_skewness,accx_skewness,accx_iqr,accx_entropy,accz_entropy,accx_kurtosis,accy_peaks,accy_std,accy_min,accx_n_above_mean,accy_n_below_mean,accy_entropy,accy_sum,accy_perm_entropy,accz_n_below_mean,accx_iqr_5_95,accx_pct_95,accx_mean,accx_peaks,accz_rms,accy_n_sign_changes,accz_n_above_mean,accz_kurtosis,accy_lineintegral,accz_iqr_5_95,accz_iqr,accx_ptp,accz_n_sign_changes,accx_min,accz_peaks,accx_n_below_mean,accz_energy,accy_iqr_5_95,accy_svd_entropy,accy_energy,accz_lineintegral,accx_std,accy_mean,accy_rms,accx_rms,accx_sum,accy_ptp,accx_energy,accx_pct_5
0,0.0009397024275646148 +/- 0.001477522495232045,0.0003915426781519349 +/- 0.0012257224622160136,-0.0018794048551291965 +/- 0.0010907116896776857,0.009945184025058718 +/- 0.0010089349042071273,0.00653876272513706 +/- 0.0007840636019773105,-0.0002740798747063344 +/- 0.000858720133103409,0.00027407987470635665 +/- 0.002276678427581298,0.0008613938919342257 +/- 0.0005481597494126926,-0.0024667188723570765 +/- 0.0009598786744033892,3.915426781520015e-05 +/- 0.00044470699653877084,0.0011354737666405712 +/- 0.0012681389773454704,-0.00019577133907593413 +/- 0.0005325556189794435,0.00019577133907598964 +/- 0.0005873140172278875,7.83085356303892e-05 +/- 0.00042170437017496903,0.0026624902114330664 +/- 0.0020480339593769758,0.0014487079091621059 +/- 0.0004968119632125533,0.0013312451057165386 +/- 0.0007262034843771006,0.0009005481597494259 +/- 0.0004968119632125962,0.0013312451057165275 +/- 0.000879011132366635,0.0003132341425215679 +/- 0.0007387612476160222,0.0005873140172278802 +/- 0.0005606038004415237,0.002036021926389986 +/- 0.0006736354946783558,0.0 +/- 0.0003032876543623445,-3.9154267815177944e-05 +/- 0.00044470699653877273,-0.0002349256068911454 +/- 0.0005592348025483616,-7.830853563035589e-05 +/- 0.0006736354946783441,0.0010571652310102041 +/- 0.0007230299652552563,-0.0001566170712607562 +/- 0.00031323414252151235,0.0011354737666406044 +/- 0.00047793874767946545,0.0017227877838684514 +/- 0.000636181550872058,0.0005873140172278912 +/- 0.0008259601844059809,0.0 +/- 0.00017510320888798977,0.0007830853563038587 +/- 0.0004289135140995917,0.00011746280344556714 +/- 0.000179427396043677,0.00019577133907597855 +/- 0.001068703528892425,-0.001174628034455749 +/- 0.0012986001528408125,0.0004698512137823019 +/- 0.0003836319095980029,0.0003132341425215457 +/- 0.0005194400611363206,-0.0005873140172278579 +/- 0.0009140655857422777,-0.0012920908379013163 +/- 0.0009107050391239641,-0.001996867658574775 +/- 0.0006421777395010329,-0.0010571652310101599 +/- 0.0010942199383306192,0.0048551292090837864 +/- 0.0009780732965385154,0.0008613938919342257 +/- 0.0005194400611363307,0.0006656225528582915 +/- 0.00043069694596712093,-0.0008222396241190256 +/- 0.0006178439247478283,-0.00011746280344556714 +/- 0.0003934955215787067,0.0014487079091621059 +/- 0.0004306969459670795,-0.001605324980422851 +/- 0.0005090054815974841,0.002036021926389997 +/- 0.0007592294216783572,0.0010963194988253822 +/- 0.0004890366482692528,0.0002349256068911787 +/- 0.0005311143291405926,3.915426781518905e-05 +/- 0.00021085218508747525,0.0015270164447924838 +/- 0.0008833605460202416,0.0006656225528582805 +/- 0.0007230299652552568,0.0006264682850431024 +/- 0.0005860074215777522,0.0001566170712607784 +/- 0.0006116092150279151,-0.00109631949882536 +/- 0.0005754478643969857,-0.0002740798747063344 +/- 0.0003523884103367298,-0.0005090054815974687 +/- 0.001287336117679994,-0.00031323414252152346 +/- 0.0010329605292304371,0.00019577133907597855 +/- 0.0009788566953797906,0.000978856695379815 +/- 0.0007480412362781152,0.0021143304620203753 +/- 0.0007470158194337797,0.002349256068911543 +/- 0.0008755160444400084,0.002505873140172288 +/- 0.0010679860373520532
