,accx_energy,accz_energy,accz_perm_entropy,accx_sum,accx_mean,accy_rms,accz_peaks,accy_energy,accy_svd_entropy,accy_peaks,accz_std,accx_peaks,accz_svd_entropy,accz_mean,accz_sum,accy_pct_95,accx_max,accx_rms,accx_lineintegral,accx_svd_entropy,accy_perm_entropy,accz_lineintegral,accx_n_below_mean,accx_iqr_5_95,accy_entropy,accx_iqr,accz_entropy,accz_n_sign_changes,accy_std,accz_pct_95,accx_min,accx_ptp,accz_n_above_mean,accx_n_sign_changes,accz_ptp,accx_n_above_mean,accy_kurtosis,accy_mean,accy_sum,accy_max,accy_n_above_mean,accz_kurtosis,accx_entropy,accy_min,accy_n_below_mean,accx_kurtosis,accz_max,accz_min,accz_skewness,accy_skewness,accy_iqr,accy_pct_5,accy_ptp,accz_n_below_mean,accx_skewness,accz_iqr,accy_lineintegral,accz_pct_5,accy_iqr_5_95,accx_pct_95,accx_pct_5,accz_iqr_5_95,accx_std,accx_perm_entropy,accz_rms,accy_n_sign_changes
0,0.0916827852998066 +/- 0.0049781688022113284,0.0723404255319149 +/- 0.004335450901701162,0.2194197292069633 +/- 0.006402993063427662,-0.013423597678916798 +/- 0.003481839666696259,0.10027079303675053 +/- 0.0032310426333185603,-0.0018181818181817965 +/- 0.001713082384950472,0.0047582205029014 +/- 0.0015954808995977678,0.08510638297872343 +/- 0.004877957529175443,7.7369439071584e-05 +/- 0.0020528431971252054,0.038684719535783375 +/- 0.0035581531257460313,-0.0005802707930367302 +/- 0.0017916496985546683,0.007504835589942005 +/- 0.002453965420062478,0.018104448742746637 +/- 0.004078624480649024,0.02793036750483562 +/- 0.0019249292541005391,0.02793036750483562 +/- 0.0019249292541005391,0.0020116054158607734 +/- 0.0019404156601910227,-0.0008123791102514488 +/- 0.0023937684339504933,0.004526112185686671 +/- 0.000865881210274636,0.037949709864603484 +/- 0.003140141411772649,0.018955512572533872 +/- 0.0015082080224075856,0.22297872340425534 +/- 0.00689673801100707,0.0002321083172147187 +/- 0.0010551784678518902,0.00382978723404257 +/- 0.0024615765214596377,-0.01330754352030945 +/- 0.0015101912027809044,0.0011218568665377405 +/- 0.001044487427466166,-0.01361702127659572 +/- 0.001516125179285528,0.006228239845261163 +/- 0.0017596232751325572,0.023520309477756296 +/- 0.0019861505072330237,-0.0016247582205029087 +/- 0.0010058027079303717,-0.01442940038684718 +/- 0.0018148865153949526,-0.0007736943907156624 +/- 0.001160541586073523,-0.0007736943907156402 +/- 0.0015279239967606528,0.0009284332688588414 +/- 0.0006042746364337836,0.00027079303675050517 +/- 0.00017727565551087837,0.009593810444874295 +/- 0.002038211198811511,0.01214700193423599 +/- 0.0022570138716928177,-0.00034816247582205586 +/- 0.0005318269665326011,0.00027079303675049405 +/- 0.0004908540634603398,0.00027079303675049405 +/- 0.0004908540634603398,-0.0019729206963249426 +/- 0.0009546586212187988,0.0014700193423597852 +/- 0.000990812261111459,0.0004255319148936287 +/- 0.0006344765751201738,0.005957446808510647 +/- 0.0016701766456419928,0.0017021276595744817 +/- 0.0008510638297872282,0.0002321083172147187 +/- 0.0013423095994504924,0.0031721470019342446 +/- 0.0010636539330651788,-0.003404255319148908 +/- 0.0009908122611114608,0.014429400386847225 +/- 0.0019653208194786134,0.00015473887814314579 +/- 0.00018951564741070587,-0.004216634429400368 +/- 0.0017078328862393998,0.001624758220502931 +/- 0.0005685469422320633,0.028162475822050302 +/- 0.0025765301052760804,-0.0006963249516440783 +/- 0.0016575849350582879,-0.0003868471953578201 +/- 0.00045772377432104304,0.0015860735009671557 +/- 0.0015613490190027406,0.00019342359767893225 +/- 0.0005261690719047012,0.029245647969052258 +/- 0.0032143254279057344,-0.0003481624758220669 +/- 0.00032133941442622865,0.008781431334622846 +/- 0.0010671655105712738,-0.0023597678916827737 +/- 0.0004722071804925992,0.00572533849129595 +/- 0.0011318173182458596,0.0021663442940038856 +/- 0.001083172147001923,0.029516441005802717 +/- 0.0019268718615725192,0.0370212765957447 +/- 0.0022954744602161365,0.13319148936170216 +/- 0.004914786665777032,0.00030947775628629157 +/- 0.0013818623674655048
