,accz_sum,accz_pct_95,accz_max,accy_pct_95,accy_max,accz_mean,accz_perm_entropy,accz_min,accz_pct_5,accy_pct_5,accy_iqr,accz_svd_entropy,accz_ptp,accx_n_sign_changes,accx_perm_entropy,accy_kurtosis,accy_n_above_mean,accx_lineintegral,accx_svd_entropy,accx_max,accz_skewness,accz_std,accy_skewness,accx_skewness,accx_iqr,accx_entropy,accz_entropy,accx_kurtosis,accy_peaks,accy_std,accy_min,accx_n_above_mean,accy_n_below_mean,accy_entropy,accy_sum,accy_perm_entropy,accz_n_below_mean,accx_iqr_5_95,accx_pct_95,accx_mean,accx_peaks,accz_rms,accy_n_sign_changes,accz_n_above_mean,accz_kurtosis,accy_lineintegral,accz_iqr_5_95,accz_iqr,accx_ptp,accz_n_sign_changes,accx_min,accz_peaks,accx_n_below_mean,accz_energy,accy_iqr_5_95,accy_svd_entropy,accy_energy,accz_lineintegral,accx_std,accy_mean,accy_rms,accx_rms,accx_sum,accy_ptp,accx_energy,accx_pct_5
0,-0.0013344116457743472 +/- 0.001172664779619881,0.0050950262838657225 +/- 0.0010880407640173043,0.0016174686615446632 +/- 0.0012914451615585216,0.01665992721391023 +/- 0.003157172874394362,0.008936514355034375 +/- 0.002143145976546679,0.00048524059846339896 +/- 0.0010036129111193456,0.0024262029923169948 +/- 0.0010999976149401764,-0.002102709260008073 +/- 0.0014444457015359289,-0.002385766275778378 +/- 0.0008375380176792451,0.0009704811969267979 +/- 0.0018897406300926458,0.0016579053780832798 +/- 0.0010301446989775045,0.0036797412050141197 +/- 0.0010614156690988057,0.0036797412050141197 +/- 0.0010141476913857314,-0.0006469874646178652 +/- 0.0002682268330250999,0.0009300444803881814 +/- 0.0016280486970640642,0.0 +/- 0.0005114885014425138,0.00044480388192478235 +/- 0.0006380806242644282,0.0014961585119288134 +/- 0.0008868464294161361,-0.004164981803477552 +/- 0.000513084413281456,-0.0005661140315406321 +/- 0.00045028421858713755,0.0006469874646178652 +/- 0.0005178426395012351,-0.003881924787707236 +/- 0.0008710335312793714,-0.0010109179134654145 +/- 0.0006065507480792487,-4.043671653861658e-05 +/- 0.0006380806242644283,0.0016983420946218963 +/- 0.000352519122000859,-0.00048524059846339896 +/- 0.00024262029923169948,-0.0024666397088556114 +/- 0.0006380806242644282,0.0016579053780832798 +/- 0.0005256773150020156,-0.0021027092600080623 +/- 0.0008046804990752996,-0.001738778811160513 +/- 0.0007015508116820569,-0.0028305701577031827 +/- 0.0015237722346475493,0.00024262029923169948 +/- 0.0003234937323089327,0.0004043671653861658 +/- 0.0006766356866429968,-0.0019409623938535959 +/- 0.00016174686615446634,0.00024262029923169948 +/- 0.0011465788013552492,0.0054993934492519325 +/- 0.0011607521305626945,0.00044480388192478235 +/- 0.00021775838281983177,0.0007278608976950985 +/- 0.0005942959343590333,0.0016983420946218963 +/- 0.0010667938502444611,-8.087343307723316e-05 +/- 0.0013748483623129638,0.00044480388192478235 +/- 0.0004935930293462821,0.0006065507480792487 +/- 0.0006065507480792487,0.003194500606550721 +/- 0.0009645661497676274,0.0008896077638495647 +/- 0.000352519122000859,0.0015770319450060465 +/- 0.00038147922086763,-0.0027496967246259385 +/- 0.0010513546300040576,8.087343307723316e-05 +/- 0.0006469874646178654,-0.00048524059846339896 +/- 0.0006956995767927638,-0.00024262029923169948 +/- 0.0004502842185871375,0.026486049332794193 +/- 0.0012298347210469363,-0.0009704811969267979 +/- 0.0006570188762341985,0.0013344116457743472 +/- 0.0005732894006776246,0.0021431459765466785 +/- 0.0005440203820086352,-0.0018600889607763627 +/- 0.0009937893835377566,0.0044076021027092405 +/- 0.0010767106312733253,-0.00307319045693486 +/- 0.0002682268330250999,0.001455721795390197 +/- 0.000771483381655426,0.005337646583097466 +/- 0.0009361776710708126,0.0028710068742417772 +/- 0.0005559129431810495,-0.005418520016174699 +/- 0.0013556857755148038,-0.0010917913465426476 +/- 0.001424497772244911,-0.004124545086938947 +/- 0.0011118258863621476,-0.00028305701577031607 +/- 0.0011865265467950695,0.005742013748483643 +/- 0.000987186058692598,-0.0030327537403962547 +/- 0.0008905263059258204,-0.0016983420946218963 +/- 0.0006717851890754529
