,accy_pct_95,accx_perm_entropy,accz_perm_entropy,accx_lineintegral,accy_pct_5,accz_mean,accy_n_sign_changes,accy_mean,accz_svd_entropy,accz_pct_95,accz_peaks,accz_pct_5,accz_sum,accx_energy,accy_perm_entropy,accy_kurtosis,accy_n_below_mean,accz_rms,accy_min,accx_pct_5,accz_iqr,accz_min,accy_skewness,accx_iqr_5_95,accy_ptp,accx_rms,accx_svd_entropy,accx_max,accy_iqr_5_95,accy_energy,accx_kurtosis,accy_max,accz_ptp,accz_max,accx_mean,accx_peaks,accx_sum,accy_std,accy_peaks,accx_n_above_mean,accx_n_below_mean,accy_entropy,accz_energy,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,accz_kurtosis,accz_std,accy_iqr,accz_entropy,accx_min,accx_skewness,accx_iqr,accz_lineintegral,accy_n_above_mean,accz_skewness,accy_rms,accx_std,accx_entropy,accy_sum,accy_lineintegral,accz_iqr_5_95,accx_n_sign_changes,accx_ptp,accy_svd_entropy,accx_pct_95
0,0.10807324178110692 +/- 0.006079300513929622,0.0586350395339159 +/- 0.003910227156895333,0.03233458177278396 +/- 0.0028834477238984667,0.0009571369121930351 +/- 0.0009498720108625263,0.015980024968788975 +/- 0.001613875940879328,0.0687890137328339 +/- 0.00500778305121889,0.014440282979608777 +/- 0.0035264578114657377,-0.001997503121098676 +/- 0.0007851836148195365,0.0 +/- 0.0,0.003953391593840982 +/- 0.0008579079537281806,0.02742405326674986 +/- 0.0031553125405355607,-0.0037869330004162037 +/- 0.001883723728299,-0.014148980441115334 +/- 0.002271717696871605,0.0006658343736994698 +/- 0.00033291718684976267,0.016188098210570045 +/- 0.003305418800218148,0.004535996670828069 +/- 0.0012125511680677185,-0.00016645859342490077 +/- 0.0002760403487603581,0.0 +/- 0.0,0.0 +/- 0.0,0.019642114024136424 +/- 0.0019853284131296873,0.0 +/- 0.0,0.013108614232209681 +/- 0.0017082293592820634,-0.003287557220141546 +/- 0.0006016159922929991,-0.00037453183520602673 +/- 0.001616556354519763,0.010694964627548865 +/- 0.001235191184324258,0.008281315022887991 +/- 0.001360614458948969,0.024219725343320796 +/- 0.002488542053720531,0.0029962546816478587 +/- 0.0007397581703966255,-0.0010403662089055632 +/- 0.0006774373947606972,0.007823553890969559 +/- 0.0009268022243578946,-0.0006658343736995809 +/- 0.0004993757802746394,0.014856429463170973 +/- 0.00205603317969798,0.0 +/- 0.0,0.0 +/- 0.0,0.0007074490220557062 +/- 0.0002664637635219681,0.011069496462754857 +/- 0.0026068181045968966,0.0013732833957552427 +/- 0.0008739076154806344,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00461922596754063 +/- 0.0016898826886597705,0.0 +/- 0.0,-0.00012484394506869778 +/- 0.0004941465704135743,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.030503537245110235 +/- 0.0028714107365792577,8.322929671242819e-05 +/- 0.0003114155128401015,0.007573866000832219 +/- 0.00216875808918775,0.10104036620890548 +/- 0.0048559141559100395,0.006034124011652042 +/- 0.0015709185258574216,0.0049937578027464905 +/- 0.0009305318258426146,0.029879317519766923 +/- 0.0013133361496512252,0.0 +/- 0.0,0.0 +/- 0.0,0.09804411152725753 +/- 0.0021719497878818182,0.014440282979608764 +/- 0.001987507937787695,0.0 +/- 0.0,-0.013150228880566005 +/- 0.001988814506092135,0.013816063254265465 +/- 0.0011135320982321889,-4.16146483562585e-05 +/- 0.0005721068283340477,-0.002829796088223091 +/- 0.0012456620513604639
