,accy_pct_95,accx_perm_entropy,accz_perm_entropy,accx_lineintegral,accy_pct_5,accz_mean,accy_n_sign_changes,accy_mean,accz_svd_entropy,accz_pct_95,accz_peaks,accz_pct_5,accz_sum,accx_energy,accy_perm_entropy,accy_kurtosis,accy_n_below_mean,accz_rms,accy_min,accx_pct_5,accz_iqr,accz_min,accy_skewness,accx_iqr_5_95,accy_ptp,accx_rms,accx_svd_entropy,accx_max,accy_iqr_5_95,accy_energy,accx_kurtosis,accy_max,accz_ptp,accz_max,accx_mean,accx_peaks,accx_sum,accy_std,accy_peaks,accx_n_above_mean,accx_n_below_mean,accy_entropy,accz_energy,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,accz_kurtosis,accz_std,accy_iqr,accz_entropy,accx_min,accx_skewness,accx_iqr,accz_lineintegral,accy_n_above_mean,accz_skewness,accy_rms,accx_std,accx_entropy,accy_sum,accy_lineintegral,accz_iqr_5_95,accx_n_sign_changes,accx_ptp,accy_svd_entropy,accx_pct_95
0,0.038684719535783375 +/- 0.0036082704267268186,0.05949709864603481 +/- 0.0023581819194008714,0.1607736943907157 +/- 0.006842276041617166,0.0 +/- 0.0,0.007388781431334634 +/- 0.0011663298593177064,0.014584139264990314 +/- 0.0007937440823475116,-0.02266924564796905 +/- 0.0014391547572718268,0.00781431334622824 +/- 0.001564700070882514,0.0067698259187620735 +/- 0.0019970459573137845,0.009206963249516443 +/- 0.002857436798857922,0.0071566731141199155 +/- 0.0006530732307981988,0.012495164410058024 +/- 0.0011482260796639033,0.03388781431334623 +/- 0.0029369830400158177,0.0 +/- 0.0,0.02034816247582203 +/- 0.0029875024489451093,0.00019342359767893225 +/- 0.00019342359767893225,0.0 +/- 0.0,-0.018027079303675052 +/- 0.0013198237608690146,0.0003094777562862694 +/- 0.002180116487985357,0.0 +/- 0.0,0.008046421663442938 +/- 0.0015062222308651128,-0.0003094777562862583 +/- 0.00045113747735746226,0.008162475822050297 +/- 0.001492749043061867,0.0 +/- 0.0,-0.00034816247582204475 +/- 0.0003213394144262126,0.02065764023210832 +/- 0.0005525283116861073,0.003133462282398447 +/- 0.0010727601256372865,-0.00011605415860735935 +/- 0.00017727565551087837,-7.736943907157289e-05 +/- 0.0002894899332127071,0.00963249516441006 +/- 0.0004393739532534128,0.008162475822050297 +/- 0.0009702078300955057,0.04591876208897485 +/- 0.0019423427792082308,0.0 +/- 0.0,0.0035589941972920423 +/- 0.0017625974081074646,0.009941972920696308 +/- 0.001094852742598435,0.0018955512572533695 +/- 0.0009227745022728542,0.00011605415860735935 +/- 0.00017727565551087837,0.0001547388781431125 +/- 0.0005525283116860762,0.0 +/- 0.0,0.0 +/- 0.0,-3.8684719535786447e-05 +/- 0.00011605415860735935,0.0 +/- 0.0,0.0034042553191488967 +/- 0.000789016559163277,0.0002321083172147076 +/- 0.0002566053996406469,0.002475822050290133 +/- 0.0006285522943625401,0.00027079303675049405 +/- 0.0003481624758220496,-0.003945841392649918 +/- 0.001233065953617727,0.0 +/- 0.0,0.0018955512572533806 +/- 0.0010154278335324438,0.0 +/- 0.0,0.0 +/- 0.0,0.0006189555125725166 +/- 0.0005525283116861026,0.0003094777562862805 +/- 0.00023210831721469648,0.0046034816247582325 +/- 0.0008012501035670489,0.0 +/- 0.0,0.0015473887814313248 +/- 0.0011077617843927498,0.0 +/- 0.0,0.00019342359767892113 +/- 0.00025950498771757296,0.0 +/- 0.0,0.0 +/- 0.0,-0.002050290135396504 +/- 0.0007350096711798945,0.03059961315280465 +/- 0.0024857754470278214,-0.0031334622823984805 +/- 0.0016178354867564105,0.0 +/- 0.0,0.0 +/- 0.0,0.0011218568665377182 +/- 0.0008012501035670458
