,accy_pct_95,accx_perm_entropy,accz_perm_entropy,accx_lineintegral,accy_pct_5,accz_mean,accy_n_sign_changes,accy_mean,accz_svd_entropy,accz_pct_95,accz_peaks,accz_pct_5,accz_sum,accx_energy,accy_perm_entropy,accy_kurtosis,accy_n_below_mean,accz_rms,accy_min,accx_pct_5,accz_iqr,accz_min,accy_skewness,accx_iqr_5_95,accy_ptp,accx_rms,accx_svd_entropy,accx_max,accy_iqr_5_95,accy_energy,accx_kurtosis,accy_max,accz_ptp,accz_max,accx_mean,accx_peaks,accx_sum,accy_std,accy_peaks,accx_n_above_mean,accx_n_below_mean,accy_entropy,accz_energy,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,accz_kurtosis,accz_std,accy_iqr,accz_entropy,accx_min,accx_skewness,accx_iqr,accz_lineintegral,accy_n_above_mean,accz_skewness,accy_rms,accx_std,accx_entropy,accy_sum,accy_lineintegral,accz_iqr_5_95,accx_n_sign_changes,accx_ptp,accy_svd_entropy,accx_pct_95
0,0.1294831636648395 +/- 0.005462125612613271,0.0777212216131559 +/- 0.006089086631240941,0.004228660924040761 +/- 0.0022065783560854062,0.0027407987470634554 +/- 0.0003915426781518905,0.02317932654659364 +/- 0.0017138659849834882,0.003484729835552136 +/- 0.0009005481597494099,-0.0007439310884885919 +/- 0.0003252397753687345,0.0 +/- 0.0,0.0 +/- 0.0,0.012568519968676639 +/- 0.0014801141872698275,0.0001566170712608228 +/- 0.0009298623404101752,-0.005168363351605287 +/- 0.0006014992754791394,0.010219263899765107 +/- 0.002204145332034091,-0.0019185591229443743 +/- 0.00027407987470632337,0.05258418167580272 +/- 0.0021733264035047628,0.0 +/- 0.0,0.0007047768206734917 +/- 0.0004890366482692528,-0.00011746280344553384 +/- 0.00046493117020508996,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,7.830853563044471e-05 +/- 0.0005754478643969904,0.0007830853563038809 +/- 0.0004289135140995714,0.0 +/- 0.0,0.0 +/- 0.0,0.010532498042286675 +/- 0.0010425627999760877,0.02290524667188728 +/- 0.0027140997377640176,0.0007047768206735027 +/- 0.00038363190959798477,-0.0001566170712607562 +/- 0.0002597200305681411,-0.0009005481597493703 +/- 0.00046493117020508524,-0.0035630383711824144 +/- 0.00044470699653877273,0.052349256068911575 +/- 0.002785462241477286,0.0027016444792482665 +/- 0.0009005481597494109,0.008104933437744755 +/- 0.001811704824003008,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00140955364134695 +/- 0.0009462056361467923,0.0 +/- 0.0,0.0 +/- 0.0,3.3306690738754695e-17 +/- 0.0005253096266640107,0.0 +/- 0.0,0.030657791699295278 +/- 0.0030128439472530293,0.0 +/- 0.0,0.01656225528582621 +/- 0.0012991902915455787,0.0 +/- 0.0,-0.0052858261550508545 +/- 0.0004012118545794387,0.0 +/- 0.0,-0.00011746280344553384 +/- 0.0006563451297666407,0.005442443226311722 +/- 0.000642177739501041,-0.0005873140172278357 +/- 0.00047147981905996207,-0.00035238841033670144 +/- 0.00036938062380798464,0.0 +/- 0.0,0.04855129209083795 +/- 0.006840240501776815,-3.915426781518905e-05 +/- 0.00011746280344556715,0.0021143304620204195 +/- 0.0012282213892997728,0.0 +/- 0.0,0.011119812059514534 +/- 0.0013126902595333148,0.0004698512137823463 +/- 0.0004890366482692617,0.06249021143304625 +/- 0.0044374069119834676,0.0002349256068911787 +/- 0.00031323414252156233,4.4408920985006264e-17 +/- 0.0005807516434687318,0.005129209083790165 +/- 0.0011934025570969552,-0.004698512137822963 +/- 0.0007004128355520026,0.00035238841033676806 +/- 0.0003252397753687826,0.02642913077525455 +/- 0.0024152185612045618
