,accx_energy,accz_energy,accz_perm_entropy,accx_sum,accx_mean,accy_rms,accz_peaks,accy_energy,accy_svd_entropy,accy_peaks,accz_std,accx_peaks,accz_svd_entropy,accz_mean,accz_sum,accy_pct_95,accx_max,accx_rms,accx_lineintegral,accx_svd_entropy,accy_perm_entropy,accz_lineintegral,accx_n_below_mean,accx_iqr_5_95,accy_entropy,accx_iqr,accz_entropy,accz_n_sign_changes,accy_std,accz_pct_95,accx_min,accx_ptp,accz_n_above_mean,accx_n_sign_changes,accz_ptp,accx_n_above_mean,accy_kurtosis,accy_mean,accy_sum,accy_max,accy_n_above_mean,accz_kurtosis,accx_entropy,accy_min,accy_n_below_mean,accx_kurtosis,accz_max,accz_min,accz_skewness,accy_skewness,accy_iqr,accy_pct_5,accy_ptp,accz_n_below_mean,accx_skewness,accz_iqr,accy_lineintegral,accz_pct_5,accy_iqr_5_95,accx_pct_95,accx_pct_5,accz_iqr_5_95,accx_std,accx_perm_entropy,accz_rms,accy_n_sign_changes
0,0.06508058326937836 +/- 0.006478560119848121,0.25825019186492704 +/- 0.007048523105897965,0.24481964696853414 +/- 0.007379195934957092,0.044435917114351506 +/- 0.004898533659933363,0.25675364543361473 +/- 0.005674662681669364,0.10126630851880274 +/- 0.004145170593551557,0.03944742900997698 +/- 0.00554698726004379,0.06550268610897927 +/- 0.0030604711253400378,-0.0015732924021488958 +/- 0.002362043499080959,0.021412125863392174 +/- 0.005745193329919542,-0.00778971603990789 +/- 0.0013408599546934617,-0.00046047582501920206 +/- 0.0005090751788726802,0.01139677666922485 +/- 0.004860056387015798,0.013085188027628546 +/- 0.0022535758802802917,0.013085188027628546 +/- 0.0022535758802802917,0.0338449731389102 +/- 0.005224366055293163,-0.004911742133537988 +/- 0.0022818217570711374,-0.0018419033000767527 +/- 0.0014940845996877828,0.1348426707597851 +/- 0.005650609404205655,-0.010974673829623948 +/- 0.0013203876081416144,0.1708365310821182 +/- 0.00791972310615365,-0.010782808902532604 +/- 0.0019749975798093265,-0.004336147352264008 +/- 0.002177814830953596,0.0010744435917114492 +/- 0.0007033884412825512,-0.0009976976208749156 +/- 0.001546388463515719,0.0005755947812740025 +/- 0.0006246669453607159,-0.006792018419032997 +/- 0.0016464649234785066,0.022102839600920954 +/- 0.0023164064885320885,-0.0069455103607060755 +/- 0.0012189086856691195,0.0006139677666922693 +/- 0.00035169422064128893,-0.006600153491941663 +/- 0.0019400191342693054,-0.003952417498081351 +/- 0.0014767368691399646,-0.0029547198772064466 +/- 0.0012732663102867944,-0.00011511895625480051 +/- 0.00024570699299436165,-0.006715272448196463 +/- 0.002010466139283147,-0.012509593246354566 +/- 0.0026318385570962897,-0.0009209516500383819 +/- 0.0005994051938531417,-0.0012279355333845276 +/- 0.00047927843425926974,-0.0012279355333845276 +/- 0.00047927843425926974,-0.006446661550268617 +/- 0.001464219802635368,-0.0005372217958557357 +/- 0.000460475825019202,3.8372985418255734e-05 +/- 0.0011945036390079533,-0.004489639293937075 +/- 0.0014156459513197848,-0.008211818879508826 +/- 0.0015078190870597497,-0.002417498081350722 +/- 0.0007490107941651232,-0.0014198004604758173 +/- 0.0008415852724275157,-0.012547966231772834 +/- 0.0024393269493956636,-0.00038372985418265725 +/- 0.0013292792076507053,-0.00011511895625480051 +/- 0.0008415852724275537,-0.002417498081350722 +/- 0.0014362983324798754,0.0012279355333845276 +/- 0.00047927843425927863,-0.00046047582501919094 +/- 0.002320217414862794,-0.0016500383729854406 +/- 0.00048689860093817285,-0.0018419033000767414 +/- 0.0014234257092088595,-0.004144282425172674 +/- 0.0011486285147425791,-0.003914044512663073 +/- 0.0010689476805206485,0.002225633154259421 +/- 0.0024074270362790776,0.0009593246354566598 +/- 0.0007529323434515956,-0.004489639293937075 +/- 0.0008589036563929009,-0.00046047582501920206 +/- 0.0005372217958557357,-0.0011128165771296938 +/- 0.0012893551509141545,0.0005372217958557246 +/- 0.0007519538734560841,-0.0018035303146584857 +/- 0.0011895625479662272,-0.004144282425172674 +/- 0.001814518866851404,0.18146584804297775 +/- 0.006048950723907744,-0.001534919416730629 +/- 0.001237491596055035
